Iteration,M2,D2,Loss
0,13.181838989257812,10.997846603393555,1.5807691156055625e-08
0,13.083797454833984,10.907576560974121,3.717254230650724e-06
0,12.98386287689209,10.807680130004883,0.00018348758749198169
0,12.913002967834473,10.73684310913086,2.719236835702077e-09
0,12.854995727539062,10.678852081298828,1.9720218791263733e-09
1,12.842378616333008,10.653970718383789,3.934378764824942e-05
1,12.828892707824707,10.628989219665527,2.1686748823412927e-06
1,12.815461158752441,10.60463809967041,1.903195240293698e-10
1,12.80135726928711,10.57972526550293,2.0769230104633607e-06
1,12.787321090698242,10.555437088012695,2.6623201421216436e-09
2,12.78730583190918,10.555441856384277,2.355502637385598e-08
2,12.78452205657959,10.554811477661133,5.082003099232679e-06
2,12.781725883483887,10.554177284240723,4.2654399456942826e-10
2,12.778916358947754,10.553540229797363,1.2891838985229498e-10
2,12.776090621948242,10.552900314331055,4.733456293593008e-09
3,12.747808456420898,10.549101829528809,5.068964310339652e-05
3,12.710979461669922,10.52077579498291,3.275536801083945e-05
3,12.67626667022705,10.493395805358887,2.916617503068153e-10
3,12.643322944641113,10.466862678527832,9.02490526755173e-09
3,12.611868858337402,10.441085815429688,5.103045452869992e-08
4,12.523767471313477,10.430761337280273,0.00031611204030923545
4,12.457474708557129,10.420441627502441,1.2389502757059745e-08
4,12.39830207824707,10.424714088439941,1.642233837628737e-05
4,12.347176551818848,10.42900276184082,6.407239538930298e-08
4,12.30146312713623,10.43334674835205,3.983494067938409e-08
5,12.30146312713623,10.43334674835205,1.3829360989703332e-09
5,12.301084518432617,10.432683944702148,1.667944843575242e-06
5,12.300699234008789,10.432016372680664,1.857041453945385e-08
5,12.24991226196289,10.487279891967773,0.00017522339476272464
5,12.198583602905273,10.545225143432617,1.9759885617531836e-05
6,12.198583602905273,10.545225143432617,7.919448083426595e-12
6,12.197821617126465,10.544797897338867,2.7165672236151295e-06
6,12.196910858154297,10.544623374938965,2.2753063433356147e-07
6,12.177713394165039,10.556324005126953,4.6308545279316604e-05
6,12.158768653869629,10.568002700805664,5.009141539058515e-12
7,12.158757209777832,10.567998886108398,3.231429346328696e-08
7,12.158745765686035,10.567995071411133,6.116482875739848e-10
7,12.158733367919922,10.567991256713867,1.5245213424996962e-10
7,12.132744789123535,10.568005561828613,6.625001697102562e-05
7,12.088982582092285,10.563691139221191,5.153510574018583e-05
8,12.088982582092285,10.563691139221191,7.292317444340668e-11
8,12.088979721069336,10.563692092895508,3.4747689170444573e-09
8,12.088810920715332,10.563790321350098,1.7515706929316366e-07
8,12.087597846984863,10.56148910522461,3.6236497180652805e-06
8,12.086292266845703,10.559260368347168,6.153853604473625e-08
9,12.086288452148438,10.559242248535156,2.0816424139979972e-08
9,12.086305618286133,10.559130668640137,4.5590262232053647e-08
9,12.086322784423828,10.559002876281738,1.3277981381065729e-08
9,12.083107948303223,10.559772491455078,3.99121199734509e-06
9,12.080888748168945,10.55492877960205,3.13555483444361e-06
10,12.080890655517578,10.554923057556152,1.771222502000569e-09
10,12.080891609191895,10.554910659790039,7.288278869310716e-09
10,12.080892562866211,10.554898262023926,2.0349009977049803e-10
10,12.062568664550781,10.543219566345215,3.410865247133188e-05
10,12.034122467041016,10.52832317352295,1.4306620869319886e-05
11,12.034122467041016,10.528321266174316,1.185027076466838e-09
11,12.0340576171875,10.528130531311035,1.7947806441043213e-07
11,12.033924102783203,10.5278959274292,7.203814789136231e-08
11,12.033591270446777,10.527515411376953,2.216199277427222e-07
11,12.028059005737305,10.526041984558105,3.7632512430718634e-06
12,12.025951385498047,10.521068572998047,4.6360219130292535e-06
12,12.020779609680176,10.509679794311523,5.9944495660602115e-06
12,12.015600204467773,10.498295783996582,5.168084182827215e-09
12,12.01217269897461,10.48267650604248,2.5597610147087835e-06
12,12.008729934692383,10.467167854309082,3.438433426872223e-10
13,12.0087308883667,10.46716594696045,1.3309613411394139e-09
13,12.008739471435547,10.46716022491455,1.4623102728705817e-09
13,12.008747100830078,10.467153549194336,6.359475168693507e-10
13,12.008821487426758,10.466384887695312,4.837207256969123e-07
13,12.00610637664795,10.461588859558105,2.9855746106477454e-06
14,12.006448745727539,10.450966835021973,6.73272370477207e-06
14,12.0068359375,10.440312385559082,2.012416189245414e-08
14,12.007506370544434,10.429131507873535,2.9898859565946623e-07
14,12.008024215698242,10.417939186096191,3.3905749319274037e-08
14,12.008543968200684,10.406760215759277,2.5389121360852585e-10
15,12.008543968200684,10.406760215759277,2.0260010683004204e-11
15,12.008546829223633,10.406743049621582,9.204826234565644e-09
15,12.008546829223633,10.406723022460938,1.75731340590346e-09
15,12.008135795593262,10.406678199768066,6.779346506391448e-08
15,12.007722854614258,10.406633377075195,1.6271004183755766e-13
16,12.007699966430664,10.406486511230469,8.309213939128313e-08
16,12.007676124572754,10.406338691711426,7.375085785132907e-12
16,12.007689476013184,10.406163215637207,1.0370855285657399e-08
16,12.007702827453613,10.405986785888672,5.6912110441009744e-11
16,12.007851600646973,10.405580520629883,1.0667359617855254e-07
17,12.007782936096191,10.405549049377441,2.486750716457209e-08
17,12.007712364196777,10.405516624450684,4.986813184615357e-10
17,12.007641792297363,10.405484199523926,3.0794949923418358e-12
17,12.007828712463379,10.405312538146973,4.3813788153101996e-08
17,12.008016586303711,10.405139923095703,8.364009138062123e-12
18,12.008030891418457,10.405132293701172,2.469231485946466e-09
18,12.008045196533203,10.405122756958008,6.101321115004055e-10
18,12.00805950164795,10.405113220214844,2.5668587047555924e-11
18,12.004164695739746,10.39673900604248,4.737767540063942e-06
18,12.00025749206543,10.388350486755371,6.67331634396362e-10
19,12.000283241271973,10.38833999633789,4.859186386596548e-09
19,12.000308990478516,10.38832950592041,7.236886090389305e-11
19,12.000601768493652,10.386945724487305,6.626149229305156e-07
19,12.000701904296875,10.385226249694824,1.5930571350963874e-07
19,12.000290870666504,10.38332462310791,8.722039979147667e-08
20,12.00029182434082,10.383321762084961,1.1328726845505344e-09
20,12.000292778015137,10.383318901062012,5.365683938829413e-11
20,12.000200271606445,10.383133888244629,8.493083214489161e-08
20,12.000107765197754,10.38294792175293,9.023953459474932e-12
20,12.00001049041748,10.382752418518066,4.024784061584796e-09
21,12.001577377319336,10.379678726196289,1.4060744888411136e-06
21,12.004327774047852,10.37398910522461,1.1538827493495774e-06
21,12.007086753845215,10.368270874023438,4.2920476062136e-09
21,12.009859085083008,10.362533569335938,2.011066958578986e-13
21,12.012643814086914,10.35677433013916,9.80366232639085e-10
22,12.012643814086914,10.356773376464844,2.688129163708197e-10
22,12.012651443481445,10.356766700744629,1.076785327569496e-09
22,12.012659072875977,10.356760025024414,1.2560936665795275e-11
22,12.001605987548828,10.351243019104004,4.107177574041998e-06
22,11.990584373474121,10.345683097839355,9.235297859788716e-09
23,11.990781784057617,10.345484733581543,1.0278513684625068e-07
23,11.990987777709961,10.345279693603516,3.1898201857671893e-09
23,11.991194725036621,10.345073699951172,5.856473292431552e-12
23,11.991265296936035,10.344783782958984,1.671411808956691e-08
23,11.993491172790527,10.343496322631836,6.272520067795995e-07
24,11.99350357055664,10.343493461608887,1.937028981657818e-09
24,11.993515968322754,10.343490600585938,1.4159461103613324e-10
24,11.993528366088867,10.343485832214355,6.194372792478475e-10
24,11.993541717529297,10.343480110168457,6.477345881883423e-10
24,11.993555068969727,10.343473434448242,1.215918893349155e-10
25,11.993430137634277,10.343406677246094,1.517352465896238e-08
25,11.993305206298828,10.343337059020996,1.0193899058208444e-09
25,11.993179321289062,10.343262672424316,1.3378718133338907e-09
25,11.993053436279297,10.343188285827637,2.7757700651886985e-12
