Iteration,M2,D2,V2,B,G,Pmech2,Loss,Time,Gradient Norm
0,0.10025498270988464,0.0013254880905151367,0.5999975204467773,-0.07915345579385757,-0.050169914960861206,0.07394605875015259,0.2573632597923279,0.03623485565185547,0.00665148114785552
0,0.6002278327941895,0.0,0.9132000803947449,-0.12013185024261475,-0.028660299256443977,0.12377507984638214,0.06016352027654648,0.06358885765075684,0.07983531057834625
0,0.8861185312271118,0.0,1.3449275493621826,-0.16526156663894653,-0.07626954466104507,0.1643725335597992,0.025410573929548264,0.09200572967529297,0.11087113618850708
0,1.1186821460723877,0.0,1.7128190994262695,-0.20263642072677612,-0.1152062863111496,0.1961202621459961,0.0012971953256055713,0.11831092834472656,0.11166667938232422
0,1.3520233631134033,0.0,1.821346640586853,-0.21536119282245636,-0.12418703734874725,0.22163143754005432,0.011584385298192501,0.14453506469726562,0.10381009429693222
0,1.607287049293518,0.0,1.5390057563781738,-0.1879812479019165,-0.09475566446781158,0.24520404636859894,0.023063894361257553,0.17085886001586914,0.10822293162345886
0,1.8385190963745117,0.0,1.2582935094833374,-0.16009247303009033,-0.06645835936069489,0.2670479714870453,0.0008481141994707286,0.19650888442993164,0.11092989891767502
0,2.043714761734009,0.0,1.071015477180481,-0.14120912551879883,-0.049305789172649384,0.287216454744339,0.0041823610663414,0.22317790985107422,0.1113705113530159
0,2.2267160415649414,0.0,1.0011824369430542,-0.13353511691093445,-0.04813142493367195,0.3064429461956024,0.015278495848178864,0.2518949508666992,0.11443518847227097
0,2.3949155807495117,0.0,1.0537110567092896,-0.13738572597503662,-0.06250233203172684,0.3246355652809143,0.018682852387428284,0.2784698009490967,0.11566722393035889
0,2.5611698627471924,0.0,1.0541108846664429,-0.13717685639858246,-0.0691552385687828,0.3413161039352417,0.0036357834469527006,0.30862879753112793,0.11193463951349258
0,2.72164249420166,0.0,1.1229971647262573,-0.1430632770061493,-0.08284123986959457,0.35682982206344604,0.004740449599921703,0.3374037742614746,0.10896032303571701
0,2.8822617530822754,0.0,1.2886532545089722,-0.15821810066699982,-0.103880874812603,0.37066367268562317,0.008838347159326077,0.36245179176330566,0.10060188174247742
0,3.041538953781128,0.0,1.489282250404358,-0.1772482842206955,-0.12622755765914917,0.383243590593338,0.0018571007531136274,0.38970494270324707,0.09405004233121872
0,3.190969228744507,0.0,1.6479719877243042,-0.19217729568481445,-0.14473924040794373,0.3959474563598633,0.000754928623791784,0.4161348342895508,0.0977068766951561
