Iteration,M2,D2,V2,Loss,Time,Gradient Norm
0,14.351312637329102,12.04379653930664,2.3500025272369385,0.00042567201307974756,0.053999900817871094,0.0020714630372822285
0,14.30190372467041,12.000590324401855,2.305225372314453,0.00039744580863043666,0.10600042343139648,0.004148573614656925
0,14.266533851623535,11.95669937133789,2.266401529312134,0.00023476732894778252,0.15600037574768066,0.005679651163518429
0,14.226058959960938,11.94482421875,2.2299156188964844,0.0003030250081792474,0.20600056648254395,0.007767357863485813
0,14.194750785827637,11.907622337341309,2.1983754634857178,9.793124627321959e-05,0.2570006847381592,0.008609902113676071
0,14.17338752746582,11.91830825805664,2.168985366821289,9.956323629012331e-05,0.30699992179870605,0.00986744835972786
0,14.150899887084961,11.924132347106934,2.141375780105591,0.00010580973321339116,0.3580009937286377,0.01106272079050541
0,14.103446006774902,11.949736595153809,2.111032247543335,0.0005902588600292802,0.4089999198913574,0.01522047445178032
0,14.068028450012207,11.968375205993652,2.0836429595947266,7.844377978472039e-05,0.46000003814697266,0.01633920706808567
0,14.038990020751953,11.988324165344238,2.0588271617889404,2.501100789231714e-05,0.511000394821167,0.01696704886853695
0,14.013736724853516,12.006451606750488,2.0360324382781982,1.361491740681231e-05,0.5650002956390381,0.017423102632164955
0,13.991076469421387,12.023497581481934,2.0149097442626953,5.644951215799665e-06,0.6170001029968262,0.017723215743899345
0,13.967971801757812,12.033598899841309,1.9959558248519897,5.1852886826964095e-05,0.6680009365081787,0.017100127413868904
0,13.946839332580566,12.044943809509277,1.9782555103302002,1.6654048522468656e-06,0.721001148223877,0.016989214345812798
0,13.927238464355469,12.055845260620117,1.9617085456848145,3.815124728134833e-06,0.7760002613067627,0.016746271401643753
0,13.908912658691406,12.066414833068848,1.9461863040924072,5.268725544738118e-06,0.8289999961853027,0.016442840918898582
0,13.891572952270508,12.076994895935059,1.9316799640655518,1.2886283911939245e-05,0.8819999694824219,0.01597687415778637
0,13.874250411987305,12.088873863220215,1.918280839920044,4.756955968332477e-05,0.9330000877380371,0.01524084061384201
0,13.857925415039062,12.099997520446777,1.9057345390319824,1.8435575839248486e-05,0.9839999675750732,0.01466866210103035
0,13.842248916625977,12.11021900177002,1.8941655158996582,3.826276588370092e-05,1.0360002517700195,0.013833622448146343
1,13.842279434204102,12.114767074584961,1.8948172330856323,3.484134140308015e-05,4.953000068664551,0.0007754458929412067
1,13.84270191192627,12.069646835327148,1.8979413509368896,0.0001615360233699903,5.003000736236572,0.003705894574522972
1,13.841683387756348,12.03743839263916,1.9018127918243408,7.790179370203987e-05,5.052999973297119,0.004583135712891817
1,13.840800285339355,12.009366035461426,1.9064743518829346,3.8855265302117914e-05,5.103000164031982,0.005514813587069511
1,13.839815139770508,11.9846773147583,1.9118304252624512,3.75807358068414e-05,5.1540000438690186,0.006341149099171162
1,13.83736801147461,11.966769218444824,1.9176278114318848,5.429207885754295e-05,5.203999996185303,0.0068755727261304855
1,13.834813117980957,11.94972038269043,1.9240189790725708,2.985401079058647e-05,5.255001068115234,0.007604183163493872
