Iteration,M2,D2,Loss,Time
2,10.458592414855957,7.343621730804443,1.490554808469824e-07,7.158538341522217
2,10.472079277038574,7.333160877227783,1.1430353197283694e-07,7.207500457763672
2,10.484893798828125,7.323221206665039,5.207178022104131e-10,7.258498430252075
2,10.497069358825684,7.313777923583984,5.401076350608491e-07,7.309498310089111
2,10.50864028930664,7.304801940917969,2.079493697237922e-06,7.358498811721802
2,10.519636154174805,7.296270370483398,1.3687164734932367e-09,7.406499624252319
2,10.530112266540527,7.288268566131592,4.417665331857279e-05,7.457498788833618
2,10.540093421936035,7.280770301818848,2.4813975318949133e-09,7.50549840927124
2,10.549606323242188,7.273763179779053,2.4202886379498523e-06,7.5544984340667725
2,10.558674812316895,7.267223834991455,3.650728501725098e-07,7.6025002002716064
2,10.567336082458496,7.261114597320557,1.745685949572362e-05,7.650501012802124
2,10.575660705566406,7.255337238311768,5.7438195653958246e-05,7.699498414993286
2,10.583666801452637,7.249874591827393,1.4959017358151527e-09,7.74750018119812
2,10.591370582580566,7.244711399078369,3.457290564945481e-10,7.795498609542847
2,10.598791122436523,7.239817142486572,3.495731334623997e-06,7.842498302459717
2,10.60594367980957,7.235177993774414,6.064666824290299e-11,7.890498399734497
2,10.61284351348877,7.230783462524414,1.5982220702426275e-06,7.938499450683594
2,10.619503021240234,7.226626396179199,7.79260346916999e-07,7.986540079116821
3,10.62583065032959,7.222676753997803,2.167184618429019e-07,8.035500526428223
3,10.632427215576172,7.218930721282959,0.0006932042306289077,8.082498788833618
3,10.639276504516602,7.215378284454346,1.5904067396377286e-08,8.130501508712769
3,10.64648151397705,7.21191930770874,0.00013641625992022455,8.178541421890259
3,10.65401840209961,7.208549499511719,5.36179072696541e-07,8.225502014160156
3,10.661864280700684,7.205263614654541,5.398046159371672e-12,8.274499416351318
3,10.669997215270996,7.202057361602783,6.773117178227039e-09,8.323498964309692
3,10.678397178649902,7.1989264488220215,8.924644911978419e-10,8.372499465942383
3,10.687045097351074,7.195866107940674,3.1193927441108826e-09,8.418499231338501
3,10.696329116821289,7.192376136779785,0.0004739657451864332,8.467499494552612
3,10.706507682800293,7.189718246459961,0.000559011590667069,8.51349949836731
3,10.717472076416016,7.187845706939697,8.4336287953235e-10,8.560499429702759
3,10.729126930236816,7.1867146492004395,2.265830900682886e-08,8.61050009727478
3,10.741389274597168,7.186283111572266,7.846714389359022e-09,8.657499551773071
3,10.754185676574707,7.186511516571045,2.5981231055460796e-11,8.70349907875061
3,10.76745319366455,7.187370300292969,2.8409633614501217e-06,8.749499320983887
3,10.781133651733398,7.188823699951172,3.47506523556973e-10,8.796499252319336
3,10.79517650604248,7.190837383270264,1.105657521094372e-08,8.842499256134033
3,10.809704780578613,7.19354772567749,0.0003173431905452162,8.890499830245972
3,10.824652671813965,7.196909427642822,1.2473864785533806e-07,8.93649959564209
4,10.838957786560059,7.200178146362305,0.00017710289102979004,8.987498044967651
4,10.852653503417969,7.203359127044678,2.6371925088142234e-08,9.032499313354492
4,10.865771293640137,7.206457138061523,8.851939736764791e-10,9.079499006271362
4,10.87838077545166,7.209359645843506,5.449056698125787e-05,9.126499652862549
4,10.890517234802246,7.212127208709717,1.759204860718455e-05,9.172502279281616
4,10.902203559875488,7.214766979217529,6.866774704405998e-09,9.219502449035645
4,10.913464546203613,7.217284202575684,7.43984145401555e-08,9.265502691268921
4,10.924321174621582,7.2196855545043945,1.8044360450275576e-09,9.312502384185791
4,10.93490982055664,7.222019195556641,0.00017314399883616716,9.358502626419067
4,10.945243835449219,7.2242889404296875,8.2296330861098e-10,9.405503034591675
4,10.955337524414062,7.226498126983643,1.0165972064157813e-08,9.452498435974121
4,10.965209007263184,7.228679656982422,9.584131476003677e-06,9.49849796295166
4,10.974869728088379,7.2308349609375,1.6083194509519672e-07,9.544500589370728
4,10.984331130981445,7.232965469360352,4.4822962008694844e-10,9.590538740158081
4,10.993603706359863,7.235073089599609,7.161699677737943e-09,9.636540412902832
4,11.00269889831543,7.237165451049805,2.0014492747577606e-06,9.683537483215332
4,11.011630058288574,7.239243030548096,4.821659786102828e-06,9.728538274765015
4,11.020405769348145,7.241306781768799,8.210375712636164e-10,9.774502515792847
4,11.029035568237305,7.243354797363281,4.0842377302396926e-07,9.818537712097168
4,11.037528038024902,7.245388507843018,4.9091921638932945e-09,9.872498750686646
5,11.045624732971191,7.247143268585205,1.9168332073604688e-05,9.927499532699585
5,11.05334758758545,7.248646259307861,5.011747362004826e-06,9.974499225616455
5,11.06071662902832,7.249908924102783,4.014663712581523e-09,10.02049970626831
5,11.0677490234375,7.250943183898926,2.0755677732076094e-10,10.067503690719604
5,11.074462890625,7.2517595291137695,5.232606667959772e-07,10.114499807357788
5,11.080873489379883,7.252367973327637,2.5615426446634615e-10,10.160499334335327
5,11.086997985839844,7.252777576446533,2.3371703719021752e-06,10.206504344940186
5,11.092851638793945,7.252998352050781,9.308926962603437e-08,10.25250244140625
5,11.0984468460083,7.2530388832092285,3.987297471363949e-12,10.29853868484497
5,11.103797912597656,7.252907752990723,1.2794527037840453e-07,10.342541456222534
5,11.10899829864502,7.253180980682373,0.0001377533480990678,10.388537645339966
5,11.114055633544922,7.253835678100586,2.9083489039294363e-07,10.433514595031738
5,11.11898136138916,7.254891872406006,6.4696723711676896e-06,10.482497930526733
5,11.123783111572266,7.256331920623779,1.2683169643423753e-06,10.531502485275269
5,11.12846851348877,7.258134841918945,8.835706353238493e-07,10.577502727508545
5,11.133044242858887,7.260283470153809,1.1259913890171447e-07,10.624502420425415
5,11.137516975402832,7.262762069702148,7.276618134710588e-07,10.670502662658691
5,11.14189338684082,7.265554428100586,2.0664414179805135e-08,10.71750259399414
5,11.146231651306152,7.268416881561279,3.8221696740947664e-05,10.763503074645996
5,11.150535583496094,7.271346092224121,1.0526688409839835e-09,10.809502601623535
6,11.154629707336426,7.274192810058594,9.697723726276308e-06,10.856503009796143
6,11.158525466918945,7.276961326599121,8.209859458929714e-08,10.90250301361084
6,11.1622314453125,7.279655933380127,6.868543511728831e-10,10.94950246810913
6,11.16575813293457,7.282280445098877,4.1711775367048176e-08,10.997502565383911
6,11.169114112854004,7.284839153289795,1.758241019444995e-08,11.04450273513794
6,11.172307968139648,7.2873358726501465,2.1023031138156512e-07,11.090502500534058
6,11.175349235534668,7.289775848388672,5.176641479920363e-07,11.139537572860718
6,11.178244590759277,7.29216194152832,4.012714605039491e-09,11.184539794921875
6,11.181001663208008,7.294497489929199,3.278202882484038e-07,11.230537414550781
6,11.183749198913574,7.297074794769287,0.0001372552360408008,11.275541305541992
6,11.186488151550293,7.299881935119629,1.4333786935161186e-10,11.31954026222229
6,11.18923282623291,7.30294942855835,1.4804978491156362e-05,11.365537643432617
6,11.191983222961426,7.306264400482178,1.938924576450063e-09,11.410499811172485
6,11.194740295410156,7.309814453125,5.375445422117764e-09,11.457502841949463
6,11.197503089904785,7.313590049743652,1.0763054802964689e-07,11.504502773284912
6,11.200273513793945,7.317580223083496,2.003915788861832e-08,11.550503015518188
6,11.203076362609863,7.322059631347656,4.4446529500419274e-05,11.596502780914307
6,11.205911636352539,7.326998233795166,4.881931747746648e-09,11.643543243408203
6,11.208783149719238,7.33234977722168,3.5992538869322743e-06,11.689502716064453
6,11.211722373962402,7.338006019592285,2.1205885786912404e-05,11.73450255393982
7,11.214515686035156,7.343380928039551,9.48865763739093e-10,11.7825026512146
7,11.217183113098145,7.348402976989746,4.720060587715125e-06,11.827501058578491
7,11.219733238220215,7.353091716766357,2.4778858005447546e-06,11.872498273849487
7,11.22227668762207,7.357245922088623,7.060881034703925e-05,11.917499780654907
7,11.224814414978027,7.36091947555542,3.1473311992158415e-06,11.963499784469604
7,11.227348327636719,7.364134788513184,9.632844522045048e-10,12.009537696838379
7,11.229890823364258,7.367160797119141,2.805174699460622e-05,12.052544832229614
7,11.232442855834961,7.370005130767822,4.144800982430752e-07,12.097498893737793
7,11.235015869140625,7.372780799865723,1.6725216482882388e-05,12.141537189483643
7,11.237608909606934,7.375492095947266,1.7581245348452512e-09,12.186498165130615
7,11.240238189697266,7.3781256675720215,1.0832891348400153e-05,12.23049783706665
7,11.242901802062988,7.380741119384766,3.888207629643148e-06,12.274537563323975
7,11.245598793029785,7.383342742919922,5.296509471008903e-07,12.319540739059448
7,11.248329162597656,7.385931968688965,1.0385883264518725e-09,12.363540649414062
7,11.251091957092285,7.388509750366211,5.627721622047943e-10,12.406537771224976
7,11.253941535949707,7.391286373138428,5.750606578658335e-05,12.450538635253906
7,11.257126808166504,7.394171237945557,0.00018632892169989645,12.49649977684021
7,11.26063060760498,7.397160053253174,2.3240968611420998e-12,12.542537689208984
7,11.26443862915039,7.400242328643799,9.153512792181573e-07,12.587543487548828
7,11.268534660339355,7.403414249420166,7.189761674908368e-09,12.633538246154785
8,11.272427558898926,7.40643310546875,7.193754072432057e-07,12.678538084030151
8,11.276127815246582,7.409307479858398,1.6364952060143878e-08,12.72553014755249
8,11.279644966125488,7.412044048309326,7.38893835006138e-09,12.770537614822388
8,11.282987594604492,7.4146504402160645,2.2832254142901576e-10,12.815537452697754
8,11.286160469055176,7.417230129241943,3.657672550616553e-06,12.860537767410278
8,11.289204597473145,7.419712066650391,1.7973154172068462e-05,12.90649938583374
8,11.292126655578613,7.4221014976501465,4.4294671397437924e-07,12.953537702560425
8,11.294934272766113,7.4243974685668945,3.044004301955283e-07,12.999501705169678
8,11.297633171081543,7.426605224609375,4.002563258609371e-08,13.04553771018982
8,11.3002290725708,7.4287309646606445,2.8849976274614164e-07,13.090523719787598
8,11.302727699279785,7.430777549743652,1.3209910321165808e-07,13.136499166488647
8,11.305133819580078,7.432749271392822,1.7031844684600728e-11,13.181541204452515
8,11.307483673095703,7.434868812561035,3.4458724258001894e-05,13.226538181304932
8,11.310067176818848,7.438039302825928,0.00025071779964491725,13.273539781570435
8,11.312872886657715,7.442172527313232,7.439101556983019e-10,13.318541288375854
8,11.31589412689209,7.447173595428467,1.0606736395857297e-06,13.364498615264893
8,11.319121360778809,7.4529709815979,3.7719555479043265e-08,13.4105384349823
8,11.322545051574707,7.459499359130859,3.886923227724992e-09,13.45553970336914
8,11.326319694519043,7.467421054840088,0.00016856731963343918,13.501499652862549
8,11.330427169799805,7.476546764373779,1.7093785942279283e-08,13.546498775482178
9,11.334330558776855,7.4852190017700195,5.488708865186709e-08,13.592499256134033
9,11.338040351867676,7.493460178375244,1.6025968052613138e-10,13.637498378753662
9,11.34156608581543,7.501291751861572,4.3038298619402227e-11,13.68154263496399
9,11.344916343688965,7.508734226226807,1.246495173745643e-07,13.726538181304932
9,11.34810733795166,7.5158843994140625,1.0604670023894869e-05,13.769500017166138
9,11.351149559020996,7.5227508544921875,4.508514450662915e-07,13.814539909362793
9,11.354050636291504,7.5293474197387695,6.334486783998727e-07,13.85754108428955
9,11.356827735900879,7.535688400268555,5.717248768632999e-06,13.902498722076416
9,11.35954475402832,7.541638374328613,2.21905684156809e-05,13.946499824523926
9,11.362204551696777,7.547216415405273,1.089108248031323e-09,13.99249815940857
9,11.364839553833008,7.552445888519287,1.6749017959227785e-05,14.036499500274658
9,11.367450714111328,7.55734395980835,5.242478895439717e-09,14.081499099731445
9,11.370039939880371,7.561926364898682,1.5526209207195052e-09,14.144505739212036
9,11.372610092163086,7.566208839416504,2.8551327968528994e-10,14.195499181747437
9,11.375161170959473,7.5702056884765625,1.8612744678847548e-09,14.241502523422241
9,11.37769603729248,7.573930740356445,9.108577780914118e-10,14.287537813186646
9,11.380215644836426,7.577398300170898,5.764126740359643e-07,14.334538459777832
9,11.382722854614258,7.580620288848877,1.228665524877215e-07,14.379537582397461
9,11.385217666625977,7.5836076736450195,4.7744048714548626e-08,14.424501419067383
9,11.387702941894531,7.586371898651123,1.6786814160951735e-09,14.46953797340393
10,11.390064239501953,7.588998794555664,1.4058187502996589e-08,14.518499851226807
10,11.392311096191406,7.591512203216553,2.7345879516360583e-06,14.564499616622925
10,11.394449234008789,7.593918323516846,4.392878061310057e-09,14.610504627227783
10,11.396493911743164,7.596222400665283,4.99294310429832e-06,14.657499551773071
10,11.39845085144043,7.598433494567871,5.379713456932222e-07,14.7044997215271
10,11.400328636169434,7.600549697875977,2.1615928744722623e-06,14.749499797821045
10,11.40213394165039,7.602573871612549,6.388410156432656e-07,14.811499118804932
10,11.4038724899292,7.604515075683594,1.5200037069007521e-06,14.85549783706665
10,11.405582427978516,7.606468677520752,2.3435830371454358e-05,14.901537895202637
10,11.407266616821289,7.608434677124023,6.620531206591451e-11,14.946537733078003
10,11.408926010131836,7.610414028167725,8.326880873710252e-08,14.991541385650635
10,11.410562515258789,7.6124067306518555,4.515696616635978e-08,15.035537719726562
10,11.412181854248047,7.614398002624512,1.0343616168029257e-06,15.079537391662598
10,11.413784980773926,7.61638879776001,1.376975866662633e-09,15.12450098991394
10,11.415372848510742,7.61837911605835,1.0699977792683057e-07,15.170537948608398
10,11.416947364807129,7.6203694343566895,2.9948634683307773e-09,15.21750259399414
10,11.418510437011719,7.622359275817871,2.1154346541152336e-07,15.262502670288086
10,11.420073509216309,7.624485969543457,1.3771094018011354e-05,15.308502435684204
10,11.421636581420898,7.626744270324707,7.585247013830454e-11,15.354502439498901
10,11.423200607299805,7.629127502441406,1.8317436456527503e-08,15.406501770019531
11,11.424687385559082,7.631392478942871,3.7333984792553565e-09,15.457499265670776
11,11.426346778869629,7.63351583480835,0.00010669798211893067,15.505497932434082
11,11.428173065185547,7.635498523712158,2.776934024950606e-07,15.551593542098999
11,11.430158615112305,7.637347221374512,7.845851746068888e-10,15.596541404724121
11,11.432296752929688,7.639068603515625,6.804638519319894e-10,15.641540050506592
11,11.434595108032227,7.640655994415283,5.542790404433617e-06,15.685500621795654
11,11.437047004699707,7.642115592956543,3.163661277394425e-10,15.73053503036499
11,11.439648628234863,7.643453121185303,9.906294735628762e-07,15.774541139602661
11,11.442395210266113,7.644677639007568,7.273393975992803e-07,15.81953763961792
11,11.445280075073242,7.64579439163208,4.739843184609072e-09,15.864513874053955
11,11.448296546936035,7.646808624267578,2.1327801746906516e-08,15.911499977111816
11,11.45143985748291,7.6477251052856445,1.859085246858072e-10,15.957500219345093
11,11.454852104187012,7.648635387420654,6.470866355812177e-05,16.00250005722046
11,11.45851993560791,7.649537563323975,2.1013711659634282e-07,16.047500371932983
11,11.462432861328125,7.650431156158447,1.243646750026528e-07,16.092541456222534
11,11.466578483581543,7.651317596435547,1.6977351435798482e-07,16.13849973678589
11,11.470945358276367,7.652198314666748,7.008834757016302e-08,16.184499263763428
11,11.475523948669434,7.653073787689209,8.700242193349084e-10,16.233502626419067
11,11.480303764343262,7.653944492340088,1.7294978383458615e-12,16.279536962509155
11,11.485302925109863,7.655060291290283,2.4947576093836688e-05,16.323503017425537
12,11.490053176879883,7.656120777130127,9.284546048649034e-11,16.370502471923828
12,11.494595527648926,7.65713357925415,1.0589724297460634e-05,16.416502475738525
12,11.4989595413208,7.658251762390137,1.5309009540942498e-05,16.46150255203247
12,11.503153800964355,7.659470558166504,1.8007233482109086e-09,16.511499881744385
12,11.507186889648438,7.660786151885986,3.323825881196285e-09,16.558499336242676
12,11.511067390441895,7.662252426147461,3.096643467870308e-06,16.605499505996704
12,11.514802932739258,7.663862705230713,1.9381772631277272e-08,16.652499675750732
12,11.518401145935059,7.665611267089844,6.13318329456547e-09,16.699499368667603
12,11.521868705749512,7.667491912841797,3.8786279743519e-11,16.7454993724823
12,11.525212287902832,7.6695146560668945,7.152058856263466e-07,16.79249930381775
12,11.528478622436523,7.672079563140869,3.5195378586649895e-05,16.838500261306763
12,11.531697273254395,7.675130844116211,6.449026841437444e-06,16.885499715805054
12,11.534873962402344,7.67867374420166,2.9115574307070347e-06,16.932499647140503
12,11.53801155090332,7.682703018188477,1.3102769571560202e-06,16.979498863220215
12,11.541112899780273,7.687191009521484,6.484696113417954e-10,17.026499271392822
12,11.544185638427734,7.69216251373291,4.584487669490045e-06,17.071499347686768
12,11.547257423400879,7.69754695892334,5.532316663448e-06,17.118499279022217
12,11.550328254699707,7.703339099884033,5.346754505808349e-07,17.165499210357666
12,11.553398132324219,7.70951509475708,1.184299991408011e-09,17.21049976348877
12,11.556468963623047,7.7160515785217285,7.598376788875427e-12,17.257537603378296
13,11.559478759765625,7.72227668762207,2.7427164241089486e-05,17.302499771118164
13,11.562427520751953,7.728600978851318,2.060270526271779e-05,17.34749937057495
13,11.56531810760498,7.735020637512207,1.730766363561287e-10,17.393499612808228
13,11.568154335021973,7.741532802581787,5.5871613113822605e-08,17.439512491226196
13,11.570941925048828,7.748132705688477,5.538284426620521e-07,17.48650074005127
13,11.57368278503418,7.75481653213501,5.640919731320082e-09,17.534499406814575
13,11.576380729675293,7.761580944061279,2.6954893428410287e-08,17.581499576568604
13,11.579036712646484,7.768436431884766,4.054402893416409e-07,17.62749934196472
13,11.581653594970703,7.775379180908203,1.1672618427382986e-08,17.674541234970093
13,11.584234237670898,7.782410144805908,3.9195538192871027e-07,17.719499588012695
13,11.586780548095703,7.789526462554932,1.7784982375701475e-08,17.765540838241577
13,11.589295387268066,7.796723365783691,3.074516641277114e-08,17.811538696289062
13,11.591780662536621,7.80399751663208,7.214220887341583e-11,17.856499671936035
13,11.59423828125,7.811346530914307,2.56732111125757e-08,17.902499198913574
13,11.596670150756836,7.818767070770264,5.617616238851042e-08,17.9474995136261
13,11.599162101745605,7.826426982879639,2.9423117666738108e-05,17.99449920654297
13,11.601712226867676,7.8343119621276855,2.178616398396116e-08,18.039541959762573
13,11.604318618774414,7.842409610748291,9.128034861305423e-08,18.084537744522095
13,11.606979370117188,7.850709438323975,8.138438545302051e-08,18.128539323806763
13,11.609707832336426,7.8592000007629395,3.5550281154428376e-06,18.172539949417114
14,11.612300872802734,7.867268085479736,5.841255257266198e-10,18.218499660491943
14,11.614765167236328,7.874934673309326,1.1764745977416169e-07,18.264501094818115
14,11.617107391357422,7.882219314575195,9.132975486991768e-10,18.307543992996216
14,11.619335174560547,7.889150619506836,8.849221444506838e-07,18.352498292922974
14,11.621455192565918,7.895745754241943,5.9044471534264176e-09,18.396538972854614
14,11.623472213745117,7.902021884918213,6.937932539585745e-08,18.441537618637085
14,11.625447273254395,7.9081268310546875,1.8361191905569285e-05,18.485499143600464
14,11.627382278442383,7.914069652557373,2.807102605917322e-10,18.531501531600952
14,11.629318237304688,7.919775485992432,4.001570232503582e-06,18.577499628067017
14,11.631263732910156,7.925334453582764,5.425015842774883e-06,18.624499082565308
14,11.633269309997559,7.931302070617676,3.6687040847027674e-05,18.670498609542847
14,11.635333061218262,7.937654495239258,1.4613161347654113e-08,18.717499494552612
14,11.637453079223633,7.944368362426758,6.738543056883373e-11,18.763521671295166
14,11.639622688293457,7.951537609100342,4.8000033530115616e-06,18.81049942970276
14,11.641840934753418,7.95913028717041,1.2628096612843365e-07,18.857499599456787
14,11.644112586975098,7.9671311378479,1.662580302763672e-06,18.903498888015747
14,11.646434783935547,7.975513935089111,3.747124210917718e-08,18.94949960708618
14,11.64880657196045,7.9842529296875,8.6295317558438e-09,19.000498294830322
14,11.65123176574707,7.993364334106445,3.138455213047564e-06,19.04653763771057
14,11.653708457946777,8.002822875976562,7.226434917129154e-08,19.09350562095642
15,11.656062126159668,8.011810302734375,2.3240791513501335e-09,19.13849925994873
15,11.65829849243164,8.020353317260742,2.527953597564192e-07,19.18549942970276
15,11.66042423248291,8.028473854064941,4.4763233120193036e-08,19.231499195098877
15,11.662445068359375,8.036192893981934,3.2671771954539963e-09,19.278502464294434
15,11.664386749267578,8.04356861114502,5.4039132919569965e-06,19.325502634048462
15,11.666253089904785,8.050618171691895,2.9213347296774828e-09,19.371500492095947
15,11.668048858642578,8.057357788085938,1.0429777042020305e-09,19.41549825668335
15,11.669964790344238,8.064070701599121,4.4338212319416925e-05,19.45949935913086
15,11.6719970703125,8.070759773254395,9.610016254990583e-11,19.504499673843384
15,11.674140930175781,8.07742691040039,8.222615832664815e-08,19.551498651504517
15,11.6763916015625,8.084074020385742,1.430750934394709e-10,19.59749960899353
15,11.678744316101074,8.090703964233398,6.245999828458082e-10,19.643499851226807
15,11.681196212768555,8.097317695617676,5.002233436496306e-12,19.689499616622925
15,11.683796882629395,8.10403060913086,1.3710782695852686e-05,19.736499309539795
15,11.686540603637695,8.11083698272705,3.385914465470208e-11,19.78249955177307
15,11.689537048339844,8.117868423461914,2.390404733887408e-05,19.829499006271362
15,11.692773818969727,8.125113487243652,7.964740672550263e-11,19.875499486923218
15,11.696240425109863,8.132559776306152,1.2742200627968714e-09,19.922499656677246
15,11.699925422668457,8.140196800231934,1.0151549822978723e-08,19.968499422073364
15,11.703819274902344,8.148015022277832,7.916343275349291e-11,20.015501976013184
16,11.707518577575684,8.155488967895508,1.9430335669312626e-06,20.062498807907104
16,11.711033821105957,8.162636756896973,8.794749817297998e-09,20.10949969291687
16,11.714376449584961,8.169498443603516,1.4893092838974553e-06,20.15549945831299
16,11.71755599975586,8.1760892868042,4.05412503567959e-09,20.202499628067017
16,11.720582008361816,8.182426452636719,4.02373700580938e-07,20.247538566589355
16,11.723462104797363,8.188523292541504,4.620211505046434e-11,20.29153847694397
16,11.726203918457031,8.194392204284668,6.6964034317607e-08,20.336541175842285
16,11.728815078735352,8.200044631958008,4.043812040777084e-08,20.380539894104004
16,11.731302261352539,8.20549201965332,7.200976703813922e-09,20.42353844642639
16,11.733671188354492,8.210744857788086,8.205955914775132e-10,20.46849775314331
16,11.735939979553223,8.215831756591797,2.1667613054887624e-06,20.51249933242798
16,11.738116264343262,8.220763206481934,3.8972967786321533e-07,20.55949902534485
16,11.740204811096191,8.225547790527344,7.597347057020087e-11,20.604499101638794
16,11.742209434509277,8.230193138122559,5.1787396593283574e-09,20.648499965667725
16,11.744135856628418,8.23470687866211,1.1085163009738608e-08,20.693499088287354
16,11.745986938476562,8.239095687866211,4.2795514354487807e-10,20.73849892616272
16,11.747767448425293,8.243370056152344,1.0342705536459107e-07,20.782506704330444
16,11.749526977539062,8.247734069824219,1.2584023352246732e-05,20.827499389648438
16,11.751267433166504,8.252184867858887,7.133467505582303e-08,20.87149930000305
16,11.752989768981934,8.256718635559082,6.584907619178182e-11,20.91649889945984
17,11.754755020141602,8.261056900024414,1.4924982679076493e-05,20.961499214172363
17,11.756562232971191,8.265209197998047,9.670481429524536e-12,21.006500005722046
17,11.75840950012207,8.269185066223145,1.3933333653515234e-10,21.050538063049316
17,11.760295867919922,8.272993087768555,2.289175446423819e-11,21.095500230789185
17,11.762221336364746,8.276644706726074,2.0282720925024478e-07,21.140498876571655
17,11.764184951782227,8.28014850616455,1.2160215542844632e-11,21.185498237609863
17,11.76618480682373,8.2835111618042,2.310237834368678e-10,21.231499433517456
17,11.768235206604004,8.286914825439453,7.52008145354921e-06,21.27750015258789
17,11.77043628692627,8.290264129638672,6.538093202834716e-06,21.324537992477417
17,11.772784233093262,8.293560981750488,2.1270531647132884e-07,21.370537996292114
17,11.775266647338867,8.296930313110352,3.6060623642697465e-06,21.41654062271118
17,11.777878761291504,8.300371170043945,1.1241236563819257e-07,21.462544679641724
17,11.780647277832031,8.303998947143555,6.81251412970596e-06,21.50750422477722
17,11.783565521240234,8.307806015014648,2.0066977413080167e-08,21.554508924484253
17,11.786626815795898,8.311783790588379,8.04864577763631e-11,21.599499225616455
17,11.789825439453125,8.315926551818848,3.408596782605855e-08,21.644500017166138
17,11.793158531188965,8.32022762298584,2.5873617914839997e-07,21.6884982585907
17,11.79662036895752,8.32468032836914,2.925613706850072e-08,21.733498334884644
17,11.800206184387207,8.329278945922852,3.160544603808546e-10,21.778499126434326
17,11.803911209106445,8.334016799926758,4.934224140384913e-10,21.8235023021698
18,11.807437896728516,8.338553428649902,1.7229115201189416e-06,21.86849808692932
18,11.810796737670898,8.342899322509766,6.164945220987761e-10,21.913499355316162
18,11.813994407653809,8.347064971923828,1.4206589682430604e-08,21.959498643875122
18,11.817039489746094,8.351059913635254,2.346923211327123e-10,22.005540132522583
18,11.819939613342285,8.354893684387207,8.038654464304074e-11,22.05153775215149
18,11.82270336151123,8.358572959899902,1.8059775896972496e-08,22.097498178482056
18,11.825337409973145,8.362105369567871,1.315975366872335e-11,22.143503665924072
18,11.827847480773926,8.365499496459961,3.555439320734877e-08,22.189499378204346
18,11.830240249633789,8.368762016296387,3.810808439641544e-12,22.234499216079712
18,11.832523345947266,8.371902465820312,1.3461979619933118e-07,22.279540300369263
18,11.834700584411621,8.374933242797852,1.105190534644862e-07,22.323577404022217
18,11.836777687072754,8.377860069274902,3.1093641439383646e-08,22.368537187576294
