Iteration,M2,D2,V2,Pmech2,Loss,Time,Gradient Norm
0,5.9000244140625,4.900366306304932,1.099999189376831,0.24946807324886322,0.010132046416401863,0.08000349998474121,0.05007462948560715
0,5.841150283813477,4.8482794761657715,1.1891261339187622,0.258531391620636,0.011410018429160118,0.1359999179840088,0.1068626344203949
0,5.828659534454346,4.843075275421143,1.26749587059021,0.26667746901512146,0.010355625301599503,0.19099974632263184,0.164765864610672
0,5.865434646606445,4.893952369689941,1.3372634649276733,0.2740820050239563,0.009051524102687836,0.24500012397766113,0.22171550989151
0,5.9327311515808105,4.971621036529541,1.4003452062606812,0.28089606761932373,0.008050563745200634,0.3000354766845703,0.27737537026405334
0,6.008543014526367,5.050203800201416,1.4582618474960327,0.2872398793697357,0.007455832324922085,0.35501766204833984,0.33238303661346436
0,6.062026500701904,5.087929725646973,1.5122779607772827,0.2931073009967804,0.004766208119690418,0.41300010681152344,0.3777363896369934
0,6.1256184577941895,5.150468826293945,1.5624793767929077,0.2986771762371063,0.006097113247960806,0.4700047969818115,0.42958909273147583
0,6.190321445465088,5.216937065124512,1.6096028089523315,0.3039783537387848,0.005510425195097923,0.5290038585662842,0.47978103160858154
0,6.265738487243652,5.232492923736572,1.6559218168258667,0.3091302216053009,0.00803149864077568,0.5850045680999756,0.5412930250167847
0,6.3318562507629395,5.267627716064453,1.6994487047195435,0.3140426576137543,0.0048277671448886395,0.6410427093505859,0.5895932912826538
0,6.388769626617432,5.318315505981445,1.7404249906539917,0.31871092319488525,0.0033707625698298216,0.6970052719116211,0.6303813457489014
0,6.442826747894287,5.374867916107178,1.7793840169906616,0.32320234179496765,0.004007707349956036,0.7529995441436768,0.675420880317688
0,6.4881062507629395,5.436393737792969,1.81613028049469,0.32744359970092773,0.001280402415432036,0.8079996109008789,0.7007548809051514
0,6.535712242126465,5.488222599029541,1.8517216444015503,0.33158203959465027,0.004127785563468933,0.8630013465881348,0.7473402619361877
0,6.580325126647949,5.545433521270752,1.8856589794158936,0.33558332920074463,0.0025900276377797127,0.9190018177032471,0.784489095211029
0,6.624966144561768,5.600551605224609,1.9183299541473389,0.33948439359664917,0.003246777458116412,0.9739997386932373,0.8264828324317932
0,6.668757915496826,5.653619289398193,1.9498246908187866,0.34328487515449524,0.002855959814041853,1.028998851776123,0.8661252856254578
0,6.710631847381592,5.704159259796143,1.9802578687667847,0.34697863459587097,0.002226993441581726,1.0900013446807861,0.9013249278068542
0,6.751010417938232,5.753512859344482,2.009652853012085,0.350576788187027,0.0021749737206846476,1.1489994525909424,0.9363072514533997
