Iteration,M2,D2,Loss
0,10.89999771118164,8.900450706481934,0.0047063021920621395
0,10.97088623046875,8.829812049865723,8.08326490187028e-08
0,11.028955459594727,8.774395942687988,5.50043432667735e-06
0,11.079360961914062,8.725748062133789,3.974885753876833e-09
0,11.124576568603516,8.683053016662598,2.9273528525664005e-06
1,11.126561164855957,8.613601684570312,0.0001269306376343593
1,11.128556251525879,8.55637264251709,1.143980377094067e-08
1,11.130908966064453,8.520712852478027,3.6919558624504134e-05
1,11.146723747253418,8.617530822753906,0.0012839880073443055
1,11.162940979003906,8.68984603881836,5.675782813341357e-05
2,11.163034439086914,8.689276695251465,5.335267815098632e-06
2,11.163128852844238,8.688704490661621,2.340062588146452e-10
2,11.163535118103027,8.690132141113281,2.888995732064359e-05
2,11.16394329071045,8.691569328308105,1.03538493334554e-08
2,11.186601638793945,8.768701553344727,0.0020175937097519636
3,11.186713218688965,8.768671989440918,8.009368684724905e-06
3,11.1868257522583,8.76864242553711,2.4580131263718386e-09
3,11.187129974365234,8.76748275756836,9.06752666196553e-06
3,11.187437057495117,8.76632022857666,1.4651830326783966e-07
3,11.188153266906738,8.770943641662598,5.319162301020697e-05
4,11.188159942626953,8.771000862121582,6.824703291385958e-07
4,11.226635932922363,8.816726684570312,0.0031536882743239403
4,11.262703895568848,8.85848617553711,1.0706520470193936e-07
4,11.297951698303223,8.900894165039062,0.0001280241267522797
4,11.334307670593262,8.93507194519043,0.00024021283024922013
5,11.33431339263916,8.935283660888672,1.5018974863778567e-06
5,11.341583251953125,8.924347877502441,0.0004974635085090995
5,11.352312088012695,8.91193675994873,0.0002543347072787583
5,11.363033294677734,8.899560928344727,2.090605732973927e-08
5,11.37391471862793,8.887894630432129,1.6203750419663265e-05
6,11.379426002502441,8.891979217529297,0.0004187787417322397
6,11.384956359863281,8.89608097076416,1.6031659333393122e-10
6,11.390548706054688,8.900327682495117,3.665030817501247e-06
6,11.396402359008789,8.904662132263184,1.7214366380358115e-05
6,11.402275085449219,8.909013748168945,4.340940107372404e-10
7,11.402634620666504,8.910202026367188,3.0464228984783404e-05
7,11.427812576293945,8.905105590820312,0.0016914349980652332
7,11.452346801757812,8.90029525756836,1.7848817606136436e-06
7,11.476289749145508,8.895478248596191,2.1042141895577515e-07
7,11.499685287475586,8.890643119812012,5.270833991488644e-09
8,11.49969482421875,8.890594482421875,3.262248355895281e-07
8,11.50538158416748,8.883941650390625,0.0003208553825970739
8,11.511089324951172,8.877269744873047,9.186303628894166e-08
8,11.517631530761719,8.871297836303711,5.355507164495066e-05
8,11.524394035339355,8.865903854370117,1.5300784070859663e-05
9,11.524394035339355,8.865909576416016,2.60717527567067e-08
9,11.52592658996582,8.871079444885254,0.00011664003250189126
9,11.5274658203125,8.87626838684082,1.196485133192482e-09
9,11.533482551574707,8.873764991760254,0.00021812230988871306
9,11.539520263671875,8.871251106262207,9.786130306110863e-08
10,11.539532661437988,8.871315002441406,1.011404719974962e-06
10,11.540815353393555,8.869284629821777,5.98113147134427e-05
10,11.54210376739502,8.867263793945312,7.562719162024223e-08
10,11.543457984924316,8.865152359008789,2.8463161925174063e-06
10,11.54500675201416,8.862724304199219,8.642156899441034e-06
11,11.545310020446777,8.861834526062012,1.1855579941766337e-05
11,11.545615196228027,8.860939979553223,1.6273853375992076e-09
11,11.547248840332031,8.861486434936523,7.778199505992234e-05
11,11.548890113830566,8.862035751342773,1.6150969450734465e-11
11,11.552461624145508,8.8817777633667,0.00019740524294320494
12,11.552675247192383,8.881502151489258,9.67694813880371e-06
12,11.552891731262207,8.881219863891602,5.721549456438879e-08
12,11.553109169006348,8.880943298339844,5.21150163024231e-08
12,11.553328514099121,8.880667686462402,1.4977608486788085e-08
12,11.553548812866211,8.880391120910645,4.670442921295148e-10
13,11.553563117980957,8.88054084777832,1.4473442888629506e-06
13,11.553720474243164,8.879982948303223,3.7713514302595286e-06
13,11.554183959960938,8.879928588867188,1.760120903782081e-05
13,11.5547513961792,8.881492614746094,1.2693423741438892e-05
13,11.55532169342041,8.883064270019531,8.094262760049986e-11
14,11.556745529174805,8.874966621398926,3.1448427762370557e-05
14,11.558176040649414,8.86685562133789,3.268876835882395e-10
14,11.561631202697754,8.849184036254883,5.06013457197696e-05
14,11.565105438232422,8.831705093383789,1.8093572862198926e-07
14,11.568596839904785,8.814430236816406,2.2411879285755276e-07
15,11.568597793579102,8.814445495605469,1.1339889738337661e-07
15,11.568598747253418,8.814460754394531,1.3112446684004908e-09
15,11.570467948913574,8.82162857055664,0.00012205248640384525
15,11.572382926940918,8.828843116760254,1.805237388907699e-06
15,11.57430648803711,8.836074829101562,4.603515832424243e-11
16,11.574308395385742,8.83608341217041,1.2701475782250782e-07
16,11.574310302734375,8.836091995239258,5.844279726829882e-09
16,11.574312210083008,8.836100578308105,5.988038953574915e-10
16,11.57431411743164,8.836111068725586,1.7900228854728084e-08
