Iteration,M2,D2,Loss
0,0.11604590713977814,0.10200467705726624,3.025537864687067e-07
0,0.11628951132297516,0.10790898650884628,0.005558809731155634
0,0.1193564385175705,0.11635357141494751,2.807342411870195e-07
0,0.12459100037813187,0.12669697403907776,2.4210726223827805e-07
0,0.1315789669752121,0.1385383903980255,1.3699389000976225e-07
0,0.14001326262950897,0.15160800516605377,0.001935858279466629
0,0.1496710330247879,0.16568796336650848,3.669026398256392e-07
0,0.16037410497665405,0.1806069016456604,2.1214509615674615e-07
0,0.1719760000705719,0.19622594118118286,6.855350420664763e-07
0,0.18435382843017578,0.2124301791191101,2.546188966334739e-07
0,0.1974034607410431,0.22912266850471497,0.0007083680247887969
0,0.21104362607002258,0.24622738361358643,0.006109897047281265
0,0.22519686818122864,0.2636774778366089,0.0005558402044698596
0,0.2397938370704651,0.28141242265701294,0.0001773330004652962
0,0.25478342175483704,0.29937422275543213,0.007061766926199198
0,0.2701103091239929,0.3175168037414551,0.00032768576056696475
0,0.28572365641593933,0.3358020782470703,0.0003757272206712514
0,0.30157944560050964,0.3541935086250305,2.464142312419426e-08
0,0.31805482506752014,0.37318849563598633,0.11204077303409576
0,0.33504554629325867,0.3926653265953064,0.0004130528250243515
1,0.35118770599365234,0.41116946935653687,2.2392725895770127e-08
1,0.36652374267578125,0.4287498891353607,2.8032696718582883e-05
1,0.3810978829860687,0.44545644521713257,0.002167167840525508
1,0.39492958784103394,0.46145397424697876,0.02124105393886566
1,0.4080558717250824,0.476778507232666,1.856719609349966e-05
1,0.42051196098327637,0.4914642572402954,2.7292952609059284e-07
1,0.4324033558368683,0.5055633187294006,0.022226586937904358
1,0.4437585771083832,0.5191056728363037,9.6579624369042e-06
1,0.4546915590763092,0.53229820728302,0.010901378467679024
1,0.465228796005249,0.5451648831367493,0.0003976193838752806
1,0.4753911793231964,0.5577234625816345,5.702293856302276e-05
1,0.48515185713768005,0.5703721046447754,0.05301683396100998
1,0.49453139305114746,0.5830987095832825,9.870486650243038e-08
1,0.5035490989685059,0.595896303653717,0.0004567597934510559
