Iteration,M2,D2,Loss,Time,Gradient Norm
0,23.504045486450195,20.47235870361328,0.00011627426283666864,0.06303977966308594,1.7088322010749835e-06
0,23.151609420776367,20.812726974487305,1.8489165753976522e-08,0.12100052833557129,1.7092788766603917e-06
0,22.862817764282227,21.093326568603516,1.1687656176206929e-08,0.17600631713867188,1.7090785604523262e-06
0,22.40450096130371,21.539413452148438,0.0002989557688124478,0.23200249671936035,6.238990863494109e-06
0,22.065824508666992,21.872291564941406,5.3056034232668026e-08,0.28703832626342773,6.239439699129434e-06
0,21.777986526489258,22.148738861083984,1.4307321180240251e-05,0.34103918075561523,6.201250016601989e-06
0,21.519445419311523,22.416757583618164,9.840110578807071e-06,0.4000401496887207,7.0982232500682585e-06
0,21.262996673583984,22.647567749023438,6.303717964328825e-05,0.45800089836120605,6.863365342724137e-06
0,20.89718246459961,23.06494140625,0.00034548816620372236,0.5180017948150635,2.2552132577402517e-05
0,20.60096549987793,23.38619041442871,9.06426436131369e-08,0.5750384330749512,2.2564860046259128e-05
0,20.345176696777344,23.657320022583008,1.1827795631802474e-08,0.6340017318725586,2.2565294784726575e-05
0,19.869831085205078,23.238216400146484,0.004867480136454105,0.6960017681121826,6.376909732352942e-05
0,19.524423599243164,22.916156768798828,1.899203105892866e-08,0.7540004253387451,6.376822420861572e-05
0,19.23927116394043,22.64447784423828,1.1556469559081961e-08,0.8160393238067627,6.376842793542892e-05
0,18.990631103515625,22.404861450195312,1.0036385944545145e-08,0.8760042190551758,6.376695819199085e-05
0,18.767091751098633,22.187923431396484,1.992457328015007e-07,0.9350554943084717,6.376182136591524e-05
0,18.562162399291992,21.988073348999023,5.641637201847516e-08,0.9930024147033691,6.376342207659036e-05
0,18.37172508239746,21.801664352416992,1.1440916836136239e-07,1.0520460605621338,6.377851968863979e-05
0,18.192977905273438,21.62623405456543,8.277559887526209e-11,1.1410293579101562,6.377851241268218e-05
0,18.02391242980957,21.4599552154541,1.881209676923845e-08,1.2030024528503418,6.378024409059435e-05
1,18.023910522460938,21.459951400756836,4.882176085629908e-08,6.126038551330566,1.568907115334639e-09
1,18.023908615112305,21.459945678710938,3.3949878464056837e-09,6.185042142868042,1.8653067979101934e-09
1,18.02389144897461,21.459869384765625,4.808308062820288e-07,6.247002840042114,2.9023656367144213e-08
1,18.023874282836914,21.45978546142578,1.6995558738130967e-08,6.305039405822754,3.143204452271675e-08
1,18.02385902404785,21.459657669067383,1.0853354837081497e-07,6.364038467407227,4.781579932000568e-08
1,18.023839950561523,21.45953369140625,6.1036224963118e-08,6.422999620437622,4.592875413322872e-08
1,18.023765563964844,21.459518432617188,6.914936534485605e-07,6.489000082015991,5.935770985843192e-09
1,18.008424758911133,21.447101593017578,0.00031092099379748106,6.559040307998657,4.576767878461396e-06
1,17.993013381958008,21.43462562561035,1.3211431060256018e-08,6.630042791366577,4.576929768518312e-06
1,17.977527618408203,21.422086715698242,6.200619395713147e-08,6.685000419616699,4.578246716846479e-06
1,17.961971282958984,21.409488677978516,8.027833398038808e-10,6.742042303085327,4.578392235998763e-06
1,17.94634437561035,21.39682960510254,7.830172066292107e-09,6.803006410598755,4.579100732371444e-06
1,17.88486099243164,21.25642967224121,0.0011677362490445375,6.8630006313323975,5.264939318294637e-05
1,17.82173728942871,21.11993408203125,3.3979977160925046e-05,6.923004388809204,5.294078073347919e-05
1,17.752655029296875,21.0067138671875,4.946828630636446e-05,6.9830381870269775,4.485863973968662e-05
1,17.683107376098633,20.89649200439453,1.1206817362108268e-05,7.040071725845337,4.4548578443937004e-05
1,17.613828659057617,20.788331985473633,9.478069955548563e-07,7.113003730773926,4.4551205064635724e-05
1,17.544837951660156,20.682144165039062,3.6558088822857826e-07,7.189002990722656,4.453645306057297e-05
1,17.47615623474121,20.577777862548828,1.209235467314329e-08,7.252001523971558,4.453427027328871e-05
1,17.407371520996094,20.47516632080078,6.616906375711551e-06,7.31000018119812,4.451454515219666e-05
2,17.40728759765625,20.475257873535156,1.0768158063001465e-06,7.370046377182007,3.953917371291027e-08
2,17.407201766967773,20.475353240966797,5.5682205513107874e-09,7.4280054569244385,4.068851211513902e-08
2,17.407115936279297,20.475448608398438,2.875851778938454e-09,7.488268136978149,4.08534859275278e-08
2,17.407028198242188,20.475543975830078,3.942682180735346e-09,7.548274993896484,4.094548344824034e-08
2,17.406938552856445,20.475637435913086,5.3556412638045003e-08,7.625282287597656,3.965453032606092e-08
2,17.40684700012207,20.475730895996094,6.708710920122485e-09,7.710270166397095,3.958551886285022e-08
2,17.409934997558594,20.38872528076172,0.00020803410734515637,7.7842676639556885,3.700533488881774e-05
2,17.41288948059082,20.3026065826416,2.257757387269521e-06,7.849272727966309,3.699780791066587e-05
2,17.415855407714844,20.217313766479492,6.102904848148683e-08,7.907271862030029,3.7001493183197454e-05
2,17.41883659362793,20.13282585144043,1.9803406914320476e-08,7.967267990112305,3.70015186490491e-05
2,17.4117488861084,20.049217224121094,0.00015354003699030727,8.025267124176025,3.695355917443521e-05
2,17.404621124267578,19.966341018676758,1.1016800272045657e-07,8.082273483276367,3.695753912325017e-05
2,17.396774291992188,19.88558006286621,6.154897164378781e-06,8.13826870918274,3.631117215263657e-05
2,17.388803482055664,19.80416488647461,5.166785740584601e-06,8.196280241012573,3.69144108844921e-05
2,17.295419692993164,19.846057891845703,0.0009626097744330764,8.254308462142944,1.8966038624057546e-05
2,17.203144073486328,19.888042449951172,4.037297856029909e-07,8.310307025909424,1.897936817840673e-05
2,17.104969024658203,19.92951774597168,0.00010869306424865499,8.364272832870483,1.8720304069574922e-05
2,17.00815773010254,19.971023559570312,2.398226683908433e-07,8.419267177581787,1.8704515241552144e-05
2,16.91259765625,20.01258659362793,7.875789265199273e-07,8.473268032073975,1.8701446606428362e-05
2,16.818281173706055,20.05421257019043,2.282656952345974e-09,8.527307033538818,1.8700859072851017e-05
3,16.81827735900879,20.05421257019043,4.734373604264874e-08,8.580277919769287,2.0245249920947117e-11
3,16.649015426635742,20.127782821655273,0.0022846884094178677,8.634271621704102,3.3081068977480754e-05
3,16.487966537475586,20.20091438293457,3.1718592197194084e-08,8.688267469406128,3.3074888051487505e-05
3,16.33375358581543,20.273765563964844,3.231711616535904e-06,8.743306636810303,3.3137359423562884e-05
3,16.185670852661133,20.346113204956055,1.0128965186595451e-06,8.796268224716187,3.3091298973886296e-05
3,16.043025970458984,20.418066024780273,1.1971238222940883e-08,8.851268291473389,3.30907350871712e-05
3,15.905105590820312,20.48971176147461,1.5431363635798334e-06,8.907268762588501,3.3126001653727144e-05
3,15.765775680541992,20.5517520904541,0.00012003873416688293,8.966268539428711,2.8764017770299688e-05
3,15.630927085876465,20.61361312866211,1.2338749399987137e-07,9.025268793106079,2.8757993277395144e-05
3,15.482131004333496,20.723674774169922,0.00013011069677304476,9.083268404006958,5.219003651291132e-05
3,15.338855743408203,20.831680297851562,3.722767205616151e-09,9.14130973815918,5.219078593654558e-05
3,15.200478553771973,20.937763214111328,5.197455976713172e-08,9.20231318473816,5.2193456212989986e-05
3,15.066493034362793,21.042015075683594,3.269523318749634e-08,9.262306213378906,5.2183087973389775e-05
3,14.936466217041016,21.144563674926758,1.283518402672712e-09,9.324312448501587,5.218310616328381e-05
3,14.810022354125977,21.2454833984375,2.1507791814201482e-07,9.382272005081177,5.2170904382364824e-05
3,14.679423332214355,21.35031509399414,8.431078458670527e-05,9.440306425094604,5.514848089660518e-05
3,14.553091049194336,21.4494686126709,6.554332685482223e-06,9.498271465301514,5.295143637340516e-05
3,14.429469108581543,21.548513412475586,2.4248688532679807e-06,9.556277990341187,5.3693551308242604e-05
3,14.308891296386719,21.646141052246094,2.9529995115851193e-10,9.615269184112549,5.369360587792471e-05
3,14.191115379333496,21.74242401123047,7.991420858388665e-10,9.672280550003052,5.369360587792471e-05
4,14.191080093383789,21.742311477661133,8.156150101967796e-07,9.731275081634521,6.24421616635118e-08
4,14.190403938293457,21.74173355102539,8.816768968245015e-06,9.791267395019531,3.187757044997852e-07
4,14.189708709716797,21.741180419921875,6.737983682114645e-08,9.852273225784302,3.0391447580768727e-07
4,14.189011573791504,21.740619659423828,5.6144631166432646e-09,9.905271530151367,3.065064220209024e-07
4,14.188310623168945,21.740055084228516,7.270595681063696e-09,9.959314584732056,3.068799685479462e-07
4,14.187603950500488,21.739484786987305,3.352481314777833e-08,10.015317678451538,3.088030666731356e-07
4,14.186956405639648,21.737842559814453,3.3145079214591533e-06,10.068267822265625,8.845734100759728e-07
4,14.186305046081543,21.736190795898438,4.481714999116093e-09,10.122314453125,8.848117545312562e-07
4,14.173395156860352,21.728700637817383,0.0001507545093772933,10.176271915435791,3.993045993411215e-06
4,14.16042423248291,21.721174240112305,7.351715070047504e-11,10.233269691467285,3.9930637285579e-06
4,14.1472749710083,21.713258743286133,2.493921101631713e-06,10.290268421173096,4.178731614956632e-06
4,14.133999824523926,21.705373764038086,4.109696476461977e-07,10.344268798828125,4.142241778026801e-06
4,14.127635955810547,21.643962860107422,0.00012361814151518047,10.399268865585327,3.2342435588361695e-05
4,14.121003150939941,21.582551956176758,2.961229938591714e-06,10.453268051147461,3.242643651901744e-05
4,14.114026069641113,21.521774291992188,1.351129867543932e-06,10.507267475128174,3.217002813471481e-05
4,14.104875564575195,21.45907211303711,2.856265928130597e-05,10.562279462814331,3.328460661577992e-05
4,14.095717430114746,21.396358489990234,3.368243710610841e-07,10.61930775642395,3.3387652365490794e-05
4,14.079981803894043,21.345529556274414,2.1192388885538094e-05,10.674312829971313,2.706517989281565e-05
4,14.06417465209961,21.294708251953125,1.930474669009641e-09,10.728316068649292,2.706553459574934e-05
4,14.048266410827637,21.24394416809082,1.1089180418366595e-07,10.781316041946411,2.703995050978847e-05
5,14.048266410827637,21.24394416809082,1.7729101520203017e-09,10.83630895614624,5.827204691000176e-11
5,14.048266410827637,21.24394416809082,2.672706056472407e-09,10.893269062042236,4.5732476139370704e-10
5,14.048808097839355,21.241710662841797,2.7390597097110003e-06,10.948314905166626,1.1720643442458822e-06
5,14.050119400024414,21.232057571411133,1.8385071598459035e-05,11.003271579742432,5.040132236899808e-06
5,14.051438331604004,21.22235679626465,2.059731940562415e-09,11.058288335800171,5.0409516916261055e-06
5,14.052757263183594,21.212604522705078,7.341367336266558e-08,11.113271713256836,5.0430380724719726e-06
5,14.054082870483398,21.202804565429688,3.48310512376937e-11,11.167271614074707,5.043045803176938e-06
5,14.055415153503418,21.192956924438477,1.550684691764559e-09,11.23027229309082,5.04316994920373e-06
5,14.056750297546387,21.183027267456055,1.5502710937198572e-07,11.295272588729858,5.061279807705432e-06
5,14.058091163635254,21.173049926757812,3.710193707817666e-09,11.36026930809021,5.0612061386345886e-06
5,14.059438705444336,21.163022994995117,3.919440771937843e-09,11.424268960952759,5.0615067266335245e-06
5,14.060739517211914,21.152944564819336,4.783371991834429e-07,11.482268571853638,5.062794571131235e-06
5,14.061946868896484,21.142868041992188,7.183583079495293e-07,11.536268711090088,5.037744358560303e-06
5,14.06286907196045,21.132539749145508,3.2056982490757946e-06,11.589269161224365,5.13920713274274e-06
5,14.063688278198242,21.122312545776367,4.681577934206871e-07,11.642267942428589,5.06419246448786e-06
5,14.063594818115234,21.112319946289062,7.028915661067003e-06,11.698268175125122,4.924195309286006e-06
5,14.063501358032227,21.102272033691406,2.1495704771723467e-08,11.75231122970581,4.928056114295032e-06
5,14.063407897949219,21.092174530029297,1.0680796247442004e-09,11.805271625518799,4.928083399136085e-06
5,14.063313484191895,21.082029342651367,1.2271381688577776e-09,11.858309268951416,4.927547706756741e-06
5,14.050942420959473,21.086956024169922,5.7420507800998166e-05,11.913267374038696,2.380973910476314e-06
6,14.05094051361084,21.086959838867188,8.422745167990797e-09,11.969267845153809,1.4511605250788762e-09
6,14.052590370178223,21.001014709472656,0.00025618664221838117,12.022268056869507,4.174454807071015e-05
6,14.051591873168945,20.911731719970703,3.5665529139805585e-05,12.075268507003784,4.385325883049518e-05
6,14.050154685974121,20.821640014648438,9.3619164545089e-06,12.128268241882324,4.476183312362991e-05
6,14.048688888549805,20.732423782348633,5.673960004060064e-07,12.18026852607727,4.482458462007344e-05
6,14.017864227294922,20.60792350769043,0.0003604174416977912,12.234268426895142,6.426383333746344e-05
6,13.986944198608398,20.486539840698242,2.0486772001060416e-10,12.28726840019226,6.426389882108197e-05
6,13.955926895141602,20.368022918701172,1.1669641253320151e-08,12.342269659042358,6.426400068448856e-05
6,13.924813270568848,20.252153396606445,3.675558080118435e-09,12.396270513534546,6.42642262391746e-05
6,13.893603324890137,20.138736724853516,2.4979567303518024e-09,12.45126748085022,6.426418985938653e-05
6,13.862296104431152,20.027603149414062,3.7557099652474335e-09,12.507270574569702,6.426339678000659e-05
6,13.830628395080566,19.916616439819336,9.00739360076841e-06,12.561268329620361,6.549063982674852e-05
6,13.79886531829834,19.807748794555664,1.2912215741067712e-09,12.615267992019653,6.549072713823989e-05
6,13.766904830932617,19.700820922851562,8.601418812759221e-07,12.670270442962646,6.551796832354739e-05
6,13.73484992980957,19.595754623413086,7.505205346092225e-10,12.7252676486969,6.551799015142024e-05
6,13.702696800231934,19.492433547973633,3.960186845120006e-08,12.778271675109863,6.552108243340626e-05
6,13.670448303222656,19.390762329101562,9.467225892123565e-10,12.832270622253418,6.55214607832022e-05
6,13.637774467468262,19.290273666381836,3.4541171771707013e-06,12.891276359558105,6.577691237907857e-05
6,13.605006217956543,19.191274642944336,1.4923488222962078e-08,12.952272415161133,6.577946624020115e-05
6,13.572247505187988,19.093374252319336,5.381686492000881e-07,13.008275508880615,6.600181950489059e-05
7,13.57345962524414,19.090030670166016,4.555545274342876e-06,13.065272331237793,2.2428059764934005e-06
7,13.574675559997559,19.086671829223633,1.0886427759260187e-08,13.120276689529419,2.242358277726453e-06
7,13.575294494628906,19.083438873291016,2.989502263517352e-06,13.176282405853271,2.1477151221915847e-06
7,13.575916290283203,19.080188751220703,4.310123813411337e-09,13.233273029327393,2.1480268515006173e-06
7,13.57652759552002,19.07692527770996,6.580236089348546e-08,13.2882719039917,2.1454854959301883e-06
7,13.577141761779785,19.073646545410156,3.9474348269286086e-12,13.347269296646118,2.14548640542489e-06
7,13.577760696411133,19.07034683227539,6.21273787970722e-09,13.409306764602661,2.148459543604986e-06
7,13.578338623046875,19.066991806030273,3.785644935305754e-07,13.471314191818237,2.1733526409661863e-06
7,13.575778007507324,19.064220428466797,1.5637951946700923e-05,13.537280797958374,1.7856284557637991e-06
7,13.573519706726074,19.054080963134766,2.2429079763242044e-05,13.603269338607788,6.503168151539285e-06
7,13.571250915527344,19.043893814086914,3.4640755541825996e-11,13.664307355880737,6.503152690129355e-06
7,13.5689697265625,19.03365707397461,1.174053632091443e-09,13.722307205200195,6.503044460259844e-06
7,13.566545486450195,19.02312660217285,1.5122019476621062e-06,13.78026819229126,6.657756784989033e-06
