Iteration,M2,D2,V2,Loss
0,12.649940490722656,10.450868606567383,2.0500006675720215,0.0003446581249590963
0,12.601485252380371,10.486966133117676,2.009397268295288,0.00021180543990340084
0,12.566622734069824,10.516443252563477,1.9765667915344238,3.0555956982425414e-06
0,12.538780212402344,10.517313957214355,1.951547384262085,1.3106044207233936e-05
0,12.517292976379395,10.484761238098145,1.9307550191879272,9.833120202529244e-06
1,12.49374771118164,10.534281730651855,1.9522252082824707,0.0004036441387142986
1,12.472946166992188,10.569642066955566,1.9775233268737793,8.083673310466111e-05
1,12.450602531433105,10.597484588623047,2.0043962001800537,5.498297468875535e-05
1,12.430131912231445,10.621904373168945,2.027827501296997,5.800361577712465e-07
1,12.411279678344727,10.643988609313965,2.046884536743164,2.7311316443956457e-05
2,12.384720802307129,10.64365005493164,2.045959949493408,0.00015148201782722026
2,12.362123489379883,10.634512901306152,2.040226697921753,8.881453686626628e-05
2,12.342314720153809,10.623260498046875,2.0304811000823975,5.991163197904825e-05
2,12.318921089172363,10.606724739074707,2.018517255783081,7.090304279699922e-05
2,12.29764175415039,10.591073989868164,2.005211353302002,1.2444619642337784e-05
3,12.297443389892578,10.59118366241455,2.005500078201294,3.1726108318252955e-07
3,12.297212600708008,10.591322898864746,2.0052242279052734,1.3472928230839898e-06
3,12.29697036743164,10.591460227966309,2.0044214725494385,1.1322522368573118e-06
3,12.296716690063477,10.591590881347656,2.003157377243042,8.514217029187421e-07
3,12.289414405822754,10.578495979309082,2.000544786453247,5.932405110797845e-05
4,12.289392471313477,10.578521728515625,2.0003883838653564,1.0597246813404126e-07
4,12.288865089416504,10.577781677246094,2.0013413429260254,3.5649554774863645e-06
4,12.287957191467285,10.577628135681152,2.0018310546875,1.3191113339416916e-06
4,12.28704833984375,10.577476501464844,2.0021753311157227,8.236553128426749e-08
4,12.286120414733887,10.577326774597168,2.002244234085083,2.984075706535805e-07
5,12.286127090454102,10.577330589294434,2.002081871032715,9.624130825613975e-08
5,12.285650253295898,10.577593803405762,2.002657413482666,1.4626937172579346e-06
5,12.2848539352417,10.57768440246582,2.0038821697235107,1.1750994417525362e-06
5,12.283975601196289,10.57791805267334,2.004648447036743,8.530347486157552e-07
5,12.281425476074219,10.579304695129395,2.0043442249298096,8.360942956642248e-06
6,12.281468391418457,10.579093933105469,2.0038459300994873,8.83775328475167e-07
6,12.281389236450195,10.578903198242188,2.0035953521728516,2.010575599342701e-07
6,12.281305313110352,10.578726768493652,2.002969264984131,4.912880626761762e-07
6,12.281206130981445,10.578509330749512,2.0019490718841553,5.450453954836121e-07
6,12.26431941986084,10.583846092224121,2.001112699508667,7.61766277719289e-05
7,12.264310836791992,10.58387279510498,2.001047372817993,2.871379400914975e-08
7,12.258257865905762,10.582402229309082,1.999856948852539,3.0770428566029295e-05
7,12.251969337463379,10.58109188079834,1.998215913772583,9.112407610700757e-07
7,12.232487678527832,10.568355560302734,2.0065548419952393,8.837778295855969e-05
7,12.214259147644043,10.555959701538086,2.0141568183898926,1.5814189282536972e-06
8,12.185914039611816,10.531233787536621,2.020125389099121,0.00015839264960959554
8,12.162758827209473,10.506853103637695,2.023146629333496,1.5162031559157185e-05
8,12.141703605651855,10.484846115112305,2.023742914199829,1.980356319108978e-05
8,12.12226390838623,10.46463680267334,2.021820068359375,2.0840041543124244e-05
8,12.104087829589844,10.445834159851074,2.017580032348633,1.763651926012244e-05
9,12.104076385498047,10.446884155273438,2.015949010848999,8.148636879923288e-06
9,12.104079246520996,10.447948455810547,2.0126006603240967,9.46048203331884e-06
9,12.10413932800293,10.44912338256836,2.0079076290130615,5.501859050127678e-06
9,12.104243278503418,10.450288772583008,2.0023632049560547,2.237797389170737e-06
9,12.104361534118652,10.451454162597656,1.996612310409546,1.3991321168305149e-07
10,12.104338645935059,10.451468467712402,1.997048258781433,5.68723805827176e-07
10,12.08808422088623,10.450898170471191,2.011845827102661,7.651341729797423e-05
10,12.068989753723145,10.447998046875,2.0266106128692627,1.5128765880945139e-05
10,12.051025390625,10.44517707824707,2.0385355949401855,2.5521574571030214e-05
10,12.033899307250977,10.442692756652832,2.0469343662261963,5.097043685964309e-05
11,12.034066200256348,10.442916870117188,2.0423543453216553,8.286914089694619e-05
11,12.034716606140137,10.44564437866211,2.0333385467529297,6.965966167626902e-05
11,12.035454750061035,10.448445320129395,2.0214040279388428,4.182734483038075e-05
11,12.036952018737793,10.451129913330078,2.007239580154419,2.286332346557174e-05
11,12.038460731506348,10.453826904296875,1.9929651021957397,1.9646038253995357e-06
12,12.03830337524414,10.454028129577637,1.9937199354171753,2.1903015294810757e-06
12,12.038147926330566,10.454229354858398,1.9950326681137085,1.490146587457275e-06
12,12.037995338439941,10.454428672790527,1.9967916011810303,9.332359240943333e-07
12,12.037851333618164,10.454641342163086,1.9988023042678833,2.985901801366708e-07
12,12.037698745727539,10.454821586608887,2.0010156631469727,1.6807912572858186e-07
13,12.036818504333496,10.454456329345703,2.0008890628814697,2.025842604780337e-06
13,12.035751342773438,10.453910827636719,2.0004971027374268,6.721420504618436e-07
13,12.034675598144531,10.453317642211914,2.000113010406494,7.943484803263345e-08
13,12.03359317779541,10.45272159576416,1.9996994733810425,3.733314546394695e-09
13,12.032505989074707,10.45212173461914,1.9993127584457397,3.7700660371342565e-09
14,12.032471656799316,10.45213794708252,1.9994404315948486,5.352603693609126e-08
14,12.032437324523926,10.452155113220215,1.9996082782745361,7.08911329638795e-09
