Iteration,M2,M3,D2,D3,Loss,Time,Gradient Norm
0,14.321786880493164,9.692277908325195,7.933992385864258,7.977089881896973,5.663704314429197e-07,0.1119985580444336,2.971903967363687e-08
0,14.262595176696777,9.759199142456055,7.882059574127197,7.95613956451416,1.7841281230168704e-10,0.20699501037597656,2.9736304085759002e-08
0,14.222651481628418,9.820441246032715,7.832326889038086,7.909236431121826,2.36658451058247e-07,0.30103373527526855,9.599951766858794e-08
0,14.297061920166016,9.878812789916992,7.790813446044922,7.857344627380371,1.783888023965119e-06,0.38799548149108887,1.4419514116070786e-07
0,14.373273849487305,9.930892944335938,7.7522358894348145,7.808638095855713,8.216889000323135e-07,0.4730386734008789,1.673404028679215e-07
0,14.433526992797852,9.977165222167969,7.716544151306152,7.766134262084961,3.338836318533822e-09,0.5610337257385254,1.6779085854068398e-07
0,14.485023498535156,10.019232749938965,7.683160305023193,7.727815628051758,1.587976278250025e-10,0.6479952335357666,1.6779652867171535e-07
0,14.53113842010498,10.058490753173828,7.651596546173096,7.692549705505371,3.5345056659252805e-08,0.7320330142974854,1.6777340761109372e-07
0,14.57305908203125,10.095134735107422,7.621603488922119,7.659638404846191,1.896063601264375e-12,0.814037561416626,1.677726544357938e-07
0,14.611793518066406,10.129650115966797,7.592945575714111,7.6286211013793945,1.9586506028179684e-10,0.8999955654144287,1.6776832012510567e-07
0,14.648001670837402,10.162385940551758,7.565446376800537,7.599178314208984,2.267036836034464e-10,0.9869949817657471,1.6772060007497203e-07
0,14.682148933410645,10.193612098693848,7.538946151733398,7.57105016708374,5.178887874102145e-10,1.0779943466186523,1.6778579947640537e-07
0,14.714808464050293,10.226018905639648,7.515639781951904,7.549010276794434,2.0292368674290628e-07,1.166994571685791,1.34907267579365e-07
0,14.745964050292969,10.256966590881348,7.492910385131836,7.527482986450195,6.278283448679645e-10,1.2549951076507568,1.3500212503458897e-07
0,14.797842025756836,10.34206485748291,7.449006080627441,7.466149806976318,7.397554782073712e-06,1.343503713607788,5.100372959532251e-07
0,14.843979835510254,10.406959533691406,7.409006118774414,7.414569854736328,6.33007951611475e-11,1.4305028915405273,5.100288831272337e-07
0,14.885982513427734,10.461539268493652,7.371973991394043,7.369067668914795,9.801737546610845e-12,1.517502784729004,5.100314979245013e-07
0,14.924827575683594,10.509604454040527,7.337299346923828,7.32782506942749,3.5370723017180694e-10,1.6055035591125488,5.10013649090979e-07
0,14.961187362670898,10.553092956542969,7.304567337036133,7.289793491363525,5.301555638936861e-09,1.6945037841796875,5.098253268442932e-07
0,14.995484352111816,10.59312915802002,7.273449420928955,7.254275798797607,4.753147875291575e-10,1.782503604888916,5.098461883790151e-07
1,14.995491027832031,10.593132972717285,7.273460388183594,7.254288673400879,1.6387614598656342e-09,14.927511215209961,1.80794962334474e-10
1,15.040163040161133,10.668957710266113,7.228414058685303,7.162906169891357,1.7775659216567874e-05,15.036516189575195,3.5718751405511284e-06
1,15.084195137023926,10.72982120513916,7.188198566436768,7.096275329589844,6.755516324119526e-07,15.148512363433838,3.507047267703456e-06
1,15.129384994506836,10.783716201782227,7.150186061859131,7.041746616363525,1.6368564956792397e-06,15.243512630462646,3.419860604481073e-06
1,15.175979614257812,10.830151557922363,7.119935512542725,6.9951653480529785,6.97299014973396e-07,15.339512348175049,3.2921734600677155e-06
1,15.23780345916748,10.909083366394043,7.066845417022705,6.93716287612915,2.9199556593084708e-05,15.430549144744873,5.02394823342911e-06
1,15.290534973144531,10.971221923828125,7.0200018882751465,6.886872291564941,4.050982813086357e-11,15.522514581680298,5.0239527809026185e-06
1,15.337576866149902,11.024186134338379,6.97716760635376,6.841778755187988,4.8998920476606145e-08,15.618510961532593,5.028125997341704e-06
1,15.380300521850586,11.071171760559082,6.937739372253418,6.800531387329102,1.0959495810869413e-10,15.711511135101318,5.0281305448152125e-06
1,15.419746398925781,11.113870620727539,6.900972843170166,6.762258529663086,1.0427667618273517e-09,15.806512355804443,5.028421128372429e-06
1,15.45659065246582,11.153305053710938,6.866379261016846,6.726375579833984,2.670035581520125e-10,15.919511556625366,5.028422492614482e-06
1,15.491316795349121,11.190149307250977,6.833592414855957,6.692464828491211,3.642844914608645e-09,16.015512228012085,5.028488885727711e-06
1,15.526857376098633,11.226367950439453,6.800480842590332,6.660485744476318,2.4105024749587756e-06,16.10751247406006,4.981813617632724e-06
1,15.5604887008667,11.26057243347168,6.768948554992676,6.629897117614746,5.660121676909213e-11,16.198510885238647,4.981809524906566e-06
1,15.59250545501709,11.293081283569336,6.738775253295898,6.600520610809326,5.881444220534604e-10,16.291515588760376,4.981787242286373e-06
1,15.623241424560547,11.324142456054688,6.7097649574279785,6.572202682495117,4.3018623330226546e-08,16.39403796195984,4.983525741408812e-06
1,15.710845947265625,11.350767135620117,6.717623233795166,6.530353546142578,4.8028996388893574e-05,16.48503279685974,8.073260687524453e-06
1,15.776910781860352,11.376616477966309,6.7254958152771,6.491599082946777,2.1852697429380896e-10,16.575034856796265,8.073217031778768e-06
1,15.832218170166016,11.401762008666992,6.733394145965576,6.455319881439209,4.440765088986609e-09,16.667071104049683,8.072564014582895e-06
1,15.880800247192383,11.426265716552734,6.741302013397217,6.421072959899902,5.629949395569156e-09,16.776034116744995,8.072622222243808e-06
2,15.88080883026123,11.426286697387695,6.741477966308594,6.421117782592773,5.7032071509866e-08,16.873033046722412,1.0549674023252464e-08
2,15.880817413330078,11.426307678222656,6.741654872894287,6.421163082122803,1.1709249889135798e-11,16.96507215499878,1.0548375506402863e-08
2,15.880826950073242,11.426328659057617,6.741832256317139,6.421208381652832,1.317250530874503e-09,17.05903387069702,1.0527272387150788e-08
2,15.880837440490723,11.426350593566895,6.7420125007629395,6.421254634857178,6.393431339901667e-10,17.161037921905518,1.0646426851224078e-08
2,15.880863189697266,11.426387786865234,6.742302894592285,6.421321392059326,4.539975506645533e-08,17.26703453063965,1.532573001838955e-08
2,15.880891799926758,11.426426887512207,6.742600917816162,6.421389102935791,5.55826051851227e-09,17.359073638916016,1.5508497597238602e-08
2,15.880924224853516,11.426468849182129,6.74289608001709,6.421456813812256,5.261676427892326e-09,17.448071718215942,1.545143035741603e-08
2,15.880956649780273,11.42651081085205,6.74319314956665,6.421525001525879,3.9922815053827776e-11,17.541035175323486,1.5454766355560423e-08
2,15.880989074707031,11.426552772521973,6.743491172790527,6.42159366607666,1.972740547306895e-11,17.639034271240234,1.5443882617205418e-08
2,15.881022453308105,11.426594734191895,6.7437920570373535,6.4216628074646,2.144461552777699e-10,17.745034217834473,1.5499042049782474e-08
2,15.881060600280762,11.426647186279297,6.744197368621826,6.421759128570557,3.016322835946994e-08,17.843032598495483,2.1522820858876912e-08
2,15.881098747253418,11.426700592041016,6.744600772857666,6.421855449676514,1.6959758597501207e-10,17.941038608551025,2.1423733898018327e-08
2,15.882506370544434,11.426423072814941,6.741747856140137,6.421722412109375,9.820930699788732e-07,18.036033391952515,2.9356847619510518e-08
2,15.884160041809082,11.426788330078125,6.73751163482666,6.421116352081299,5.117495902595692e-07,18.142034769058228,1.331877967913897e-07
2,15.88587474822998,11.427068710327148,6.7345991134643555,6.420561790466309,9.125682964850057e-08,18.23503303527832,1.2125606474455708e-07
2,15.88759994506836,11.427350997924805,6.731679916381836,6.420006275177002,2.9848703508861263e-09,18.328033447265625,1.209029107940296e-07
2,15.88933277130127,11.427634239196777,6.728758811950684,6.4194488525390625,2.9034752380141526e-10,18.424041032791138,1.206671669251591e-07
2,15.89108657836914,11.427923202514648,6.725846290588379,6.41889762878418,2.0346927698255968e-08,18.523033618927002,1.1870710636685544e-07
2,15.89284896850586,11.428213119506836,6.7229204177856445,6.418344020843506,1.1869366600691933e-10,18.62307071685791,1.1870751848164218e-07
2,15.894989013671875,11.429415702819824,6.718420505523682,6.417524337768555,8.993194455797493e-07,18.722071170806885,1.7480591907315102e-07
3,15.895960807800293,11.428742408752441,6.723638534545898,6.418327808380127,1.1086202675869572e-06,18.82007122039795,1.705591046174959e-07
3,15.901314735412598,11.427726745605469,6.730132102966309,6.4174981117248535,3.890821517416043e-06,18.916037559509277,1.7518490835755074e-07
3,15.906692504882812,11.426708221435547,6.736642360687256,6.416665077209473,6.179969425090803e-09,19.013034343719482,1.750257609955952e-07
3,15.912090301513672,11.42568588256836,6.743171691894531,6.415828704833984,2.218695893674294e-09,19.109033823013306,1.748963995851227e-07
3,15.917637825012207,11.425945281982422,6.75550651550293,6.416346073150635,1.9132826309942175e-06,19.20907425880432,1.076075193395809e-07
3,15.923745155334473,11.426596641540527,6.767692565917969,6.41745662689209,1.0459568784426665e-06,19.302035093307495,2.2988680825619667e-07
3,15.929960250854492,11.427163124084473,6.780949592590332,6.41866397857666,1.2326775333804108e-07,19.394548416137695,2.4876428028619557e-07
3,15.936233520507812,11.427733421325684,6.794079780578613,6.419865608215332,3.208537435739345e-08,19.489545345306396,2.463399937369104e-07
3,15.960809707641602,11.425039291381836,6.807345867156982,6.415229797363281,1.5161653209361248e-05,19.58754563331604,9.466519372836046e-07
3,15.984796524047852,11.422342300415039,6.820621490478516,6.410590171813965,2.4256641140141255e-08,19.688544273376465,9.4378452786259e-07
3,16.023847579956055,11.410368919372559,6.882665634155273,6.455343246459961,3.4124117519240826e-05,19.78654670715332,1.0134805961570237e-05
3,16.060550689697266,11.39916706085205,6.937026500701904,6.496762275695801,1.1989117183475173e-06,19.8785457611084,1.0258338988933247e-05
3,16.09517478942871,11.387995719909668,6.984921455383301,6.535186767578125,4.5677346349748404e-08,19.970543146133423,1.0260097042191774e-05
3,16.128040313720703,11.376837730407715,7.028236389160156,6.571202754974365,7.485757846925623e-11,20.078545093536377,1.02601106846123e-05
3,16.15940284729004,11.365694046020508,7.068109512329102,6.605231761932373,3.9120741368581236e-11,20.174587965011597,1.0260112503601704e-05
3,16.189464569091797,11.35456371307373,7.105279445648193,6.637587547302246,7.685736491680473e-10,20.26754665374756,1.0260719136567786e-05
3,16.21778106689453,11.366683006286621,7.163226127624512,6.675636291503906,2.6698800866142847e-05,20.358543634414673,1.2985537978238426e-05
3,16.24718475341797,11.375545501708984,7.21821403503418,6.712695121765137,2.457185928506078e-06,20.448548793792725,1.3552195923693944e-05
3,16.275535583496094,11.384417533874512,7.266529083251953,6.747588634490967,1.264989180072007e-08,20.54454469680786,1.3550632502301596e-05
3,16.306180953979492,11.39188003540039,7.30926513671875,6.779928684234619,3.4706565656961175e-06,20.63654351234436,1.3207773918111343e-05
4,16.30620002746582,11.391971588134766,7.309399127960205,6.779997825622559,1.6777073597040726e-07,20.728543519973755,2.8112083327869186e-08
4,16.308317184448242,11.39359188079834,7.31003999710083,6.783931732177734,6.696256605209783e-06,20.84654450416565,1.591773980180733e-06
4,16.31044578552246,11.395219802856445,7.3106842041015625,6.787882328033447,8.630858180924683e-12,20.966548681259155,1.5917730706860311e-06
4,16.31258773803711,11.396862983703613,7.311320781707764,6.791841506958008,3.655898250798373e-09,21.09754776954651,1.5886192841207958e-06
4,16.315752029418945,11.401299476623535,7.311455726623535,6.797320365905762,4.360580987849971e-06,21.224545001983643,2.1905775611230638e-06
4,16.31893539428711,11.405731201171875,7.3116888999938965,6.802828311920166,1.451646625127978e-08,21.328543663024902,2.1945324988337234e-06
