Iteration,M2,M3,D2,D3,V2,V3,Loss,Time,Gradient Norm
0,17.090015411376953,11.409982681274414,9.490242004394531,9.509830474853516,2.3069467544555664,1.9578478336334229,0.0030084142927080393,0.04986119270324707,0.018910657614469528
0,17.08123207092285,11.418778419494629,9.48153305053711,9.5185546875,2.3158135414123535,1.9667178392410278,0.0025023967027664185,0.09383702278137207,0.036144278943538666
0,17.073261260986328,11.426253318786621,9.473672866821289,9.526350975036621,2.323638439178467,1.9745309352874756,0.00195791176520288,0.13556623458862305,0.050753045827150345
0,17.066251754760742,11.433049201965332,9.466650009155273,9.533197402954102,2.330728054046631,1.9816218614578247,0.0017402298981323838,0.1773819923400879,0.06499908864498138
0,17.0599422454834,11.439298629760742,9.460315704345703,9.539412498474121,2.3372254371643066,1.9881263971328735,0.00147188117261976,0.2193758487701416,0.07810486108064651
0,17.05416488647461,11.445053100585938,9.454533576965332,9.545130729675293,2.3432350158691406,1.9941446781158447,0.0012330443132668734,0.26094794273376465,0.09003482758998871
0,17.048818588256836,11.450312614440918,9.449071884155273,9.550278663635254,2.3488399982452393,1.9997591972351074,0.001039092312566936,0.3030390739440918,0.10099299252033234
0,17.043312072753906,11.451701164245605,9.442161560058594,9.555731773376465,2.3540313243865967,2.004916191101074,0.0005846706917509437,0.3452019691467285,0.10772553086280823
0,17.038373947143555,11.454466819763184,9.436216354370117,9.560582160949707,2.358988046646118,2.0098683834075928,0.0008539667469449341,0.3877229690551758,0.11847703158855438
0,17.033021926879883,11.458341598510742,9.431096076965332,9.56552505493164,2.3635690212249756,2.0144283771514893,0.0002614838012959808,0.43014001846313477,0.12196710705757141
0,17.028125762939453,11.46139144897461,9.42620849609375,9.570018768310547,2.3679397106170654,2.0187795162200928,0.0004400888574309647,0.4727160930633545,0.1286066770553589
0,17.023244857788086,11.46426010131836,9.421427726745605,9.574685096740723,2.3720617294311523,2.022869825363159,0.0001955724146682769,0.5140218734741211,0.13182975351810455
0,17.018787384033203,11.46713638305664,9.41705322265625,9.578986167907715,2.3760361671447754,2.026823043823242,0.0003397504915483296,0.5562920570373535,0.13801391422748566
0,17.014673233032227,11.470099449157715,9.412986755371094,9.58301067352295,2.3798747062683105,2.0306496620178223,0.00029019598150625825,0.5987269878387451,0.14387278258800507
0,17.010820388793945,11.473015785217285,9.409180641174316,9.58679485321045,2.383577346801758,2.0343453884124756,0.00021680028294213116,0.6405892372131348,0.14879295229911804
0,17.0069580078125,11.476139068603516,9.405486106872559,9.59052562713623,2.387096405029297,2.0378527641296387,4.104134859517217e-05,0.6821651458740234,0.15003246068954468
0,17.003320693969727,11.479141235351562,9.402030944824219,9.59406852722168,2.39050030708313,2.0412485599517822,0.00012361448898445815,0.7240049839019775,0.15366429090499878
0,16.99985694885254,11.482072830200195,9.398758888244629,9.597450256347656,2.3937909603118896,2.0445330142974854,8.454398630419746e-05,0.7663559913635254,0.156564399600029
0,16.99656105041504,11.484915733337402,9.395615577697754,9.600651741027832,2.396979331970215,2.047717809677124,6.826602475484833e-05,0.8087639808654785,0.15935198962688446
0,16.993436813354492,11.487282752990723,9.39281940460205,9.603747367858887,2.4000566005706787,2.0507917404174805,2.7148640583618544e-05,0.8511900901794434,0.16081644594669342
1,16.993432998657227,11.487290382385254,9.392818450927734,9.603753089904785,2.4000890254974365,2.050825357437134,2.7784441044786945e-05,5.066792011260986,0.0017506320727989078
1,16.993436813354492,11.487293243408203,9.392827033996582,9.603796005249023,2.4001564979553223,2.0508952140808105,3.0369774322025478e-05,5.111875057220459,0.0036208389792591333
1,16.993436813354492,11.4873046875,9.39283275604248,9.603843688964844,2.400256872177124,2.050999402999878,2.7419058824307285e-05,5.1569061279296875,0.005363768897950649
1,16.993432998657227,11.487323760986328,9.39283561706543,9.603896141052246,2.4003899097442627,2.0511374473571777,2.6614705348038115e-05,5.20041823387146,0.007075549568980932
1,16.993436813354492,11.487422943115234,9.392789840698242,9.60378646850586,2.400561809539795,2.0513179302215576,3.242268576286733e-05,5.242355108261108,0.009211881086230278
1,16.99343490600586,11.487528800964355,9.392748832702637,9.603683471679688,2.4007649421691895,2.051530599594116,2.4034621674218215e-05,5.285100221633911,0.01080746203660965
1,16.993432998657227,11.487695693969727,9.392690658569336,9.603551864624023,2.401003360748291,2.0517807006835938,2.7776381102739833e-05,5.3267600536346436,0.012641050852835178
1,16.993427276611328,11.487872123718262,9.392626762390137,9.603419303894043,2.4012739658355713,2.0520639419555664,2.3409102141158655e-05,5.369210243225098,0.014255372807383537
