Iteration,M2,D2,Loss,Time,Gradient Norm
0,17.900495529174805,15.098742485046387,6.009325079503469e-05,0.06099963188171387,7.851940608816221e-06
0,17.809364318847656,15.180967330932617,8.850164886098355e-05,0.11603665351867676,1.1543199434527196e-05
0,17.741838455200195,15.244589805603027,5.170716832481048e-08,0.1710069179534912,1.1543856999196578e-05
0,17.685516357421875,15.298398971557617,8.379912515010801e-07,0.22600030899047852,1.153751782112522e-05
0,17.636075973510742,15.345633506774902,1.1838889122373075e-06,0.29625678062438965,1.1440360140113626e-05
0,17.591581344604492,15.388504028320312,2.6301616440349562e-09,0.35425686836242676,1.144081397796981e-05
0,17.54977798461914,15.427069664001465,6.075367309676949e-06,0.41725730895996094,1.1102728421974462e-05
0,17.510080337524414,15.46327018737793,5.052221240475774e-06,0.4822878837585449,1.1127117431897204e-05
0,17.460172653198242,15.494938850402832,8.195173722924665e-05,0.536287784576416,1.0212911547569092e-05
0,17.415264129638672,15.525304794311523,4.891059006695286e-07,0.58809494972229,1.0228136488876771e-05
0,17.32221794128418,15.543794631958008,0.0011888827430084348,0.6378612518310547,6.305964689090615e-06
0,17.253917694091797,15.562058448791504,2.886929451051401e-08,0.6894068717956543,6.303893769654678e-06
0,17.173887252807617,15.643621444702148,0.0011712423292919993,0.7407035827636719,4.851961784879677e-05
0,17.093564987182617,15.698095321655273,0.001818496035411954,0.7922439575195312,3.846095205517486e-05
0,17.02972984313965,15.74887466430664,0.00010726058098953217,0.8427550792694092,4.14180540246889e-05
0,16.970035552978516,15.81854248046875,0.0005732300924137235,0.891638994216919,7.885160448495299e-05
0,16.917739868164062,15.87509536743164,0.00011824191460618749,0.9406459331512451,7.723783346591517e-05
0,16.8712158203125,15.924505233764648,1.1037094793664437e-08,0.9885108470916748,7.723801536485553e-05
0,16.825286865234375,15.962267875671387,0.0005707805976271629,1.0395019054412842,6.343473796732724e-05
0,16.783376693725586,15.997749328613281,1.14888845104133e-08,1.091369867324829,6.343419227050617e-05
1,16.783376693725586,15.997749328613281,1.810032457250088e-09,5.920835971832275,2.628516848623974e-10
1,16.783374786376953,15.997745513916016,1.7905257720940426e-07,5.9797961711883545,6.975611643866841e-09
1,16.77800941467285,16.010042190551758,0.0005946900346316397,6.056800842285156,2.182126081606839e-05
1,16.766756057739258,16.00140380859375,0.0008823621901683509,6.134806394577026,1.5308358342736028e-05
1,16.75532341003418,15.994380950927734,1.4514504982798826e-05,6.207801103591919,1.2414811862981878e-05
1,16.743907928466797,15.987339973449707,2.902866391707448e-09,6.279795408248901,1.2414776392688509e-05
1,16.72709083557129,15.94744873046875,0.0009277012431994081,6.356812238693237,7.63285715947859e-05
1,16.70989990234375,15.911520004272461,5.796236655442044e-05,6.4287943840026855,7.329833169933408e-05
1,16.692874908447266,15.877556800842285,2.590897096865774e-08,6.50080132484436,7.330036169150844e-05
1,16.67599868774414,15.845257759094238,1.3465389656630578e-06,6.572795152664185,7.3289978899993e-05
1,16.649168014526367,15.84088134765625,0.0011630142107605934,6.636794090270996,9.890907676890492e-06
1,16.617908477783203,15.825925827026367,0.0008565682801418006,6.691793441772461,3.4010801755357534e-05
1,16.583383560180664,15.8043851852417,0.0007885704981163144,6.746792793273926,4.991271998733282e-05
1,16.550601959228516,15.78322696685791,4.286930366248498e-09,6.802793741226196,4.991261084796861e-05
1,16.50137710571289,15.742188453674316,0.003770986571907997,6.8557960987091064,0.00010563353134784847
1,16.45703125,15.70405387878418,8.02243619091314e-07,6.9167962074279785,0.00010565546108409762
1,16.416322708129883,15.668267250061035,9.945921419785009e-08,6.982837200164795,0.00010565378761384636
1,16.378437042236328,15.63453483581543,3.339616569064674e-06,7.039835691452026,0.00010526021651457995
