Iteration,M2,M3,D2,D3,V2,V3,Pmech2,Pmech3,Loss,Time,Gradient Norm
1,28.732410430908203,22.637357711791992,16.673091888427734,19.651609420776367,2.955904960632324,1.4144392013549805,-4.064825534820557,1.0267409086227417,0.000951061025261879,20.705610036849976,0.0011473638005554676
1,28.744190216064453,22.637100219726562,16.66993522644043,19.652507781982422,2.953073740005493,1.413643717765808,-4.064425468444824,1.026992678642273,0.0017291521653532982,20.839579582214355,0.004741309676319361
1,28.75808334350586,22.635740280151367,16.667875289916992,19.652236938476562,2.9421064853668213,1.4054135084152222,-4.063939094543457,1.027551531791687,0.0016442456981167197,20.95789408683777,0.010471086949110031
1,28.77381134033203,22.633398056030273,16.6667537689209,19.65093994140625,2.9239399433135986,1.3905965089797974,-4.063379764556885,1.0283781290054321,0.0012603359064087272,21.07576036453247,0.015413163229823112
1,28.790950775146484,22.63028907775879,16.666322708129883,19.648847579956055,2.900200128555298,1.3706892728805542,-4.062765598297119,1.0294069051742554,0.0007459304761141539,21.191672563552856,0.01909031718969345
1,28.808727264404297,22.626794815063477,16.66619110107422,19.646432876586914,2.873594284057617,1.3480865955352783,-4.062128067016602,1.030529260635376,0.0002033717028098181,21.309363842010498,0.02072872407734394
1,28.826679229736328,22.623252868652344,16.666099548339844,19.64400863647461,2.846376419067383,1.3248989582061768,-4.061483860015869,1.0316612720489502,3.284987906226888e-05,21.423837184906006,0.020805828273296356
1,28.844284057617188,22.6200008392334,16.66581916809082,19.64194679260254,2.8207433223724365,1.3030956983566284,-4.060850620269775,1.0327225923538208,8.500055264448747e-05,21.535315990447998,0.019413556903600693
1,28.861080169677734,22.617774963378906,16.665191650390625,19.640722274780273,2.8010997772216797,1.2869157791137695,-4.060241222381592,1.0335584878921509,0.000813073362223804,21.63733220100403,0.01521650142967701
1,28.87664222717285,22.616687774658203,16.66405487060547,19.640758514404297,2.788221597671509,1.2767890691757202,-4.05966854095459,1.034138798713684,0.0010335976257920265,21.73853302001953,0.01051218993961811
1,28.890758514404297,22.61696434020996,16.66236114501953,19.64230728149414,2.7834465503692627,1.2738945484161377,-4.059137344360352,1.034417986869812,0.0014352721627801657,21.84151840209961,0.00503085320815444
1,28.903369903564453,22.618717193603516,16.66009521484375,19.64546012878418,2.787433624267578,1.2788280248641968,-4.05864953994751,1.0343729257583618,0.0016367891803383827,21.94693660736084,0.0008077747188508511
2,28.901840209960938,22.620105743408203,16.65953254699707,19.64698600769043,2.7957046031951904,1.2862067222595215,-4.058694839477539,1.0340644121170044,0.00144309236202389,22.050005435943604,0.005505101755261421
2,28.898897171020508,22.622751235961914,16.658432006835938,19.64989471435547,2.8114469051361084,1.3002647161483765,-4.058782577514648,1.0334738492965698,0.0011633129324764013,22.15427255630493,0.010485047474503517
2,28.895109176635742,22.62643814086914,16.65709114074707,19.65474510192871,2.8343985080718994,1.3208935260772705,-4.058898448944092,1.0326186418533325,0.0009882202139124274,22.25797748565674,0.015109041705727577
2,28.896671295166016,22.63416290283203,16.662376403808594,19.660865783691406,2.878269672393799,1.3707259893417358,-4.058794975280762,1.0312365293502808,0.006406168453395367,22.3631649017334,0.02430611103773117
2,28.898645401000977,22.641698837280273,16.66788101196289,19.66680908203125,2.920389413833618,1.4189088344573975,-4.058676242828369,1.029901385307312,9.819296246860176e-05,22.465402364730835,0.023370448499917984
2,28.903398513793945,22.648096084594727,16.674463272094727,19.6715030670166,2.9551711082458496,1.4606859683990479,-4.058454513549805,1.028864860534668,0.0013254813384264708,22.565841674804688,0.01805671490728855
2,28.908401489257812,22.654321670532227,16.68152618408203,19.676698684692383,2.9862558841705322,1.4989116191864014,-4.058218955993652,1.0278944969177246,0.000735353329218924,22.667842626571655,0.016823220998048782
2,28.917057037353516,22.65873908996582,16.690723419189453,19.679922103881836,3.0037171840667725,1.5246527194976807,-4.057807445526123,1.027489423751831,0.004236963577568531,22.77264952659607,0.00698656402528286
2,28.92986488342285,22.661104202270508,16.702428817749023,19.680931091308594,3.005434274673462,1.5359137058258057,-4.057182312011719,1.0277519226074219,0.005590732209384441,22.87496042251587,0.004504449665546417
2,28.947017669677734,22.661348342895508,16.71674156188965,19.679616928100586,2.9907724857330322,1.5321308374404907,-4.056329727172852,1.0287154912948608,0.005965344607830048,22.981082677841187,0.016458291560411453
2,28.968198776245117,22.659671783447266,16.73379898071289,19.676321029663086,2.9609432220458984,1.51454496383667,-4.05527400970459,1.0303223133087158,0.0050375452265143394,23.085227966308594,0.027322236448526382
2,28.988759994506836,22.656206130981445,16.749866485595703,19.671445846557617,2.9221463203430176,1.4851621389389038,-4.054263591766357,1.0322179794311523,0.0011558488477021456,23.18721342086792,0.03209642320871353
2,29.010391235351562,22.651769638061523,16.76689338684082,19.666749954223633,2.8761630058288574,1.4485217332839966,-4.053203582763672,1.0343676805496216,0.0010542359668761492,23.287520170211792,0.03624827414751053
2,29.033214569091797,22.64665985107422,16.784568786621094,19.661359786987305,2.8256115913391113,1.4076355695724487,-4.05209493637085,1.0366946458816528,0.00046013444080017507,23.38869619369507,0.039083048701286316
2,29.055953979492188,22.641677856445312,16.80222511291504,19.656156539916992,2.7756404876708984,1.3671687841415405,-4.050987243652344,1.038988709449768,3.756935620913282e-05,23.494852781295776,0.03837772458791733
2,29.077699661254883,22.637014389038086,16.820247650146484,19.65171241760254,2.7283823490142822,1.3287469148635864,-4.049914836883545,1.0411747694015503,0.0001659557456150651,23.598739862442017,0.036422159522771835
2,29.097442626953125,22.634376525878906,16.83759880065918,19.649499893188477,2.6923129558563232,1.3002749681472778,-4.048898696899414,1.0429258346557617,0.0024441734421998262,23.699218034744263,0.029046282172203064
2,29.114641189575195,22.634502410888672,16.854259490966797,19.650344848632812,2.671168565750122,1.2849804162979126,-4.04794979095459,1.0441091060638428,0.004261261783540249,23.79845356941223,0.0195337925106287
2,29.12925910949707,22.637928009033203,16.87040901184082,19.6547908782959,2.6677305698394775,1.2853835821151733,-4.0470662117004395,1.0446313619613647,0.0057950676418840885,23.899775981903076,0.008579995483160019
2,29.143821716308594,22.645830154418945,16.888111114501953,19.66274642944336,2.687063217163086,1.3085273504257202,-4.046169757843018,1.044372320175171,0.00852212868630886,24.004525661468506,0.00423494353890419
3,29.141233444213867,22.64872932434082,16.887371063232422,19.665924072265625,2.7027487754821777,1.3224380016326904,-4.046241283416748,1.0437713861465454,0.004456560127437115,24.106781005859375,0.009774314239621162
3,29.145305633544922,22.65810775756836,16.89582061767578,19.669370651245117,2.7481393814086914,1.3743361234664917,-4.04606819152832,1.0423210859298706,0.012288903817534447,24.211020708084106,0.023480305448174477
3,29.1476993560791,22.669025421142578,16.903593063354492,19.67449951171875,2.801595687866211,1.4333428144454956,-4.045948028564453,1.040525197982788,0.0012434672098606825,24.319842100143433,0.02894704043865204
3,29.149566650390625,22.680681228637695,16.911100387573242,19.68003273010254,2.8583996295928955,1.4954497814178467,-4.045846462249756,1.0385594367980957,0.0002703031641431153,24.435601472854614,0.031550850719213486
3,29.15212059020996,22.691892623901367,16.91913604736328,19.685409545898438,2.911412239074707,1.5538618564605713,-4.045716285705566,1.03671133518219,0.00033812312176451087,24.53850221633911,0.02953461743891239
3,29.15889549255371,22.70134735107422,16.92917251586914,19.688671112060547,2.9532947540283203,1.6025384664535522,-4.045407295227051,1.0353734493255615,0.0027981752064079046,24.64366865158081,0.021281888708472252
3,29.16550636291504,22.710020065307617,16.938108444213867,19.694786071777344,2.9860401153564453,1.640267252922058,-4.045124530792236,1.0342737436294556,0.0015867063775658607,24.74753165245056,0.01740897446870804
3,29.177255630493164,22.716144561767578,16.950132369995117,19.698047637939453,2.9998135566711426,1.6605186462402344,-4.044535160064697,1.0340781211853027,0.007718638516962528,24.851204872131348,0.00308216642588377
3,29.19920539855957,22.719703674316406,16.96860694885254,19.695926666259766,2.9957222938537598,1.6670595407485962,-4.043517112731934,1.034862756729126,0.008353812620043755,24.96261978149414,0.012298543937504292
3,29.226503372192383,22.720508575439453,16.990530014038086,19.690828323364258,2.970735549926758,1.6542075872421265,-4.0421552658081055,1.0366562604904175,0.009039351716637611,25.070292711257935,0.027988553047180176
3,29.25929069519043,22.71888542175293,17.014066696166992,19.682373046875,2.927053689956665,1.6244056224822998,-4.040453910827637,1.0393736362457275,0.007417946122586727,25.174496173858643,0.04225723445415497
3,29.296039581298828,22.71510124206543,17.04000473022461,19.671533584594727,2.8687033653259277,1.5809459686279297,-4.03853702545166,1.0427812337875366,0.004385499749332666,25.279239177703857,0.05284782871603966
3,29.335193634033203,22.709903717041016,17.067352294921875,19.659154891967773,2.801591396331787,1.529215693473816,-4.036503314971924,1.0465904474258423,0.001622918643988669,25.385908365249634,0.05895061045885086
3,29.374889373779297,22.704391479492188,17.09502410888672,19.646455764770508,2.732701063156128,1.4755855798721313,-4.03444242477417,1.0504755973815918,0.00012649850395973772,25.48902177810669,0.06000625714659691
3,29.41332244873047,22.699827194213867,17.122209548950195,19.63486099243164,2.668757677078247,1.4261122941970825,-4.032420635223389,1.05413818359375,0.00045460223918780684,25.592426300048828,0.05643612891435623
3,29.447790145874023,22.69687271118164,17.148216247558594,19.6252384185791,2.6110143661499023,1.3812305927276611,-4.0304951667785645,1.0575002431869507,0.0008904539863578975,25.696552276611328,0.05166349932551384
3,29.479127883911133,22.697994232177734,17.173362731933594,19.619979858398438,2.572460174560547,1.3533196449279785,-4.028651714324951,1.0600593090057373,0.006601102650165558,25.799338579177856,0.039178669452667236
3,29.507295608520508,22.704309463500977,17.198074340820312,19.620258331298828,2.557739734649658,1.346582055091858,-4.026885032653809,1.0616469383239746,0.00992200244218111,25.90335774421692,0.024196071550250053
3,29.534282684326172,22.71674919128418,17.22388458251953,19.62796401977539,2.571298360824585,1.3661344051361084,-4.025134563446045,1.0621352195739746,0.012824878096580505,26.008988857269287,0.007405562326312065
3,29.55998420715332,22.734460830688477,17.2508487701416,19.63935661315918,2.6122193336486816,1.4096018075942993,-4.0233988761901855,1.0614838600158691,0.012384873814880848,26.11174726486206,0.009828826412558556
4,29.55667495727539,22.738393783569336,17.249713897705078,19.643644332885742,2.6305313110351562,1.4258158206939697,-4.023495674133301,1.0606907606124878,0.0057970453053712845,26.2144513130188,0.01190996915102005
4,29.548494338989258,22.745080947875977,17.2475528717041,19.65074920654297,2.6604671478271484,1.4517897367477417,-4.023736000061035,1.0593570470809937,0.002642083214595914,26.31693696975708,0.019933689385652542
4,29.53563690185547,22.75356101989746,17.242841720581055,19.66119384765625,2.697368860244751,1.4824647903442383,-4.02409553527832,1.0576250553131104,0.0011759867193177342,26.419787406921387,0.025773126631975174
4,29.521028518676758,22.764101028442383,17.23724365234375,19.673328399658203,2.7437188625335693,1.5220019817352295,-4.024515151977539,1.0554487705230713,0.0015571813564747572,26.524569272994995,0.032252825796604156
4,29.505386352539062,22.77534294128418,17.230937957763672,19.686473846435547,2.7930867671966553,1.5641101598739624,-4.024972915649414,1.0530776977539062,0.0002805310650728643,26.629210710525513,0.03500289097428322
4,29.49040985107422,22.786178588867188,17.224929809570312,19.699209213256836,2.839561939239502,1.603580355644226,-4.025401592254639,1.0508097410202026,0.00020193596719764173,26.732563018798828,0.0333467461168766
4,29.477354049682617,22.795791625976562,17.220016479492188,19.710660934448242,2.878448009490967,1.6359885931015015,-4.02573823928833,1.048877477645874,0.0011553814401850104,26.835181713104248,0.02828965336084366
4,29.46776580810547,22.803495407104492,17.216724395751953,19.719928741455078,2.9055957794189453,1.657547116279602,-4.0258941650390625,1.0475144386291504,0.0027958012651652098,26.94016981124878,0.019863639026880264
4,29.462251663208008,22.80891227722168,17.21568489074707,19.726642608642578,2.918329954147339,1.6656385660171509,-4.025822162628174,1.0468634366989136,0.004148916341364384,27.046111822128296,0.009440090507268906
4,29.460920333862305,22.811901092529297,17.217273712158203,19.730754852294922,2.9153645038604736,1.6589372158050537,-4.025505065917969,1.046987533569336,0.004791674204170704,27.147192239761353,0.001789717935025692
4,29.463787078857422,22.81248664855957,17.22140121459961,19.732236862182617,2.897006034851074,1.6377862691879272,-4.024947166442871,1.0478708744049072,0.004535334650427103,27.24877643585205,0.012682421132922173
4,29.4657039642334,22.8104190826416,17.2248592376709,19.728181838989258,2.8672423362731934,1.6012356281280518,-4.0244669914245605,1.0491880178451538,0.0015693021705374122,27.3525447845459,0.01882329024374485
4,29.470256805419922,22.80671501159668,17.229839324951172,19.722362518310547,2.827587366104126,1.5554687976837158,-4.023854732513428,1.0509661436080933,0.001802138751372695,27.4559383392334,0.025299351662397385
4,29.476154327392578,22.802175521850586,17.23558807373047,19.715679168701172,2.7828779220581055,1.5050803422927856,-4.023181915283203,1.052961826324463,0.0005037002265453339,27.55884552001953,0.0282753836363554
4,29.481870651245117,22.79780387878418,17.24123191833496,19.709238052368164,2.738621950149536,1.4550994634628296,-4.022514343261719,1.0549134016036987,5.082075949758291e-05,27.659107446670532,0.02753366157412529
4,29.486051559448242,22.79473114013672,17.246126174926758,19.704269409179688,2.7003977298736572,1.4105594158172607,-4.021899700164795,1.0565701723098755,0.0006730185123160481,27.759963750839233,0.02327021211385727
4,29.497529983520508,22.79875946044922,17.259714126586914,19.705638885498047,2.6907074451446533,1.4041509628295898,-4.020971775054932,1.0573132038116455,0.009692073799669743,27.862959384918213,0.010385517030954361
4,29.5063419342041,22.80548667907715,17.272218704223633,19.709978103637695,2.6934685707092285,1.408922553062439,-4.020127296447754,1.0574924945831299,0.0025501097552478313,27.964579820632935,0.0024934643879532814
4,29.510560989379883,22.813705444335938,17.282142639160156,19.717222213745117,2.701242685317993,1.4167276620864868,-4.019386291503906,1.0573605298995972,0.0006840553251095116,28.070744514465332,0.0018263780511915684
4,29.51228904724121,22.824356079101562,17.291011810302734,19.727169036865234,2.7202248573303223,1.4346075057983398,-4.0187249183654785,1.0567129850387573,0.0020178977865725756,28.17316484451294,0.00891624204814434
5,29.51054573059082,22.826568603515625,17.29019546508789,19.729143142700195,2.730318784713745,1.4441567659378052,-4.018784999847412,1.056254506111145,0.0015822801506146789,28.27883267402649,0.006281670182943344
5,29.510379791259766,22.83258056640625,17.291719436645508,19.73655128479004,2.7573063373565674,1.4732640981674194,-4.018763542175293,1.0551645755767822,0.003426741110160947,28.379037380218506,0.014860982075333595
5,29.509103775024414,22.839603424072266,17.292625427246094,19.745031356811523,2.7888152599334717,1.5064688920974731,-4.0187835693359375,1.0538359880447388,0.00036430777981877327,28.480350255966187,0.018029943108558655
5,29.50797462463379,22.846609115600586,17.293577194213867,19.75357437133789,2.8196330070495605,1.5390279293060303,-4.018798828125,1.0525057315826416,6.837418914074078e-05,28.58158540725708,0.01796918548643589
5,29.507654190063477,22.853071212768555,17.295005798339844,19.76167106628418,2.846958637237549,1.5682815313339233,-4.018778324127197,1.0513076782226562,0.00025777058908715844,28.68254542350769,0.016106966882944107
5,29.509361267089844,22.858327865600586,17.297582626342773,19.768497467041016,2.8670918941497803,1.5909309387207031,-4.018664836883545,1.050431728363037,0.0009351000189781189,28.783341646194458,0.011718923225998878
5,29.51361083984375,22.861940383911133,17.301666259765625,19.773603439331055,2.8774735927581787,1.6044483184814453,-4.0184245109558105,1.050006628036499,0.0016190785681828856,28.883866786956787,0.005658187437802553
5,29.520936965942383,22.86368751525879,17.30755615234375,19.776723861694336,2.8766746520996094,1.6075849533081055,-4.018027305603027,1.0501114130020142,0.0021118069998919964,28.984160900115967,0.001387669239193201
5,29.529903411865234,22.863094329833984,17.31477165222168,19.778038024902344,2.864145517349243,1.5983682870864868,-4.017539024353027,1.050729751586914,0.001956919440999627,29.08822274208069,0.008149992674589157
5,29.541213989257812,22.86081886291504,17.323604583740234,19.77805519104004,2.8417673110961914,1.5797433853149414,-4.016932010650635,1.0517957210540771,0.0015401809941977262,29.190316438674927,0.013982851058244705
5,29.56308937072754,22.8560733795166,17.336463928222656,19.775196075439453,2.812913656234741,1.556869387626648,-4.0160932540893555,1.0532902479171753,0.001246571191586554,29.29445719718933,0.019513700157403946
5,29.5853271484375,22.852237701416016,17.350374221801758,19.77083969116211,2.7881789207458496,1.5389113426208496,-4.015227794647217,1.0545659065246582,0.0004987341817468405,29.40111780166626,0.01657847873866558
5,29.607913970947266,22.848228454589844,17.36446189880371,19.766366958618164,2.7620160579681396,1.5195932388305664,-4.014347553253174,1.0558784008026123,7.637988892383873e-05,29.50730323791504,0.016977621242403984
5,29.63064956665039,22.845876693725586,17.378999710083008,19.7628231048584,2.74228572845459,1.5077335834503174,-4.013455867767334,1.0569294691085815,0.0005093208164907992,29.61450481414795,0.013530203141272068
5,29.6524715423584,22.843984603881836,17.39364242553711,19.760414123535156,2.7253315448760986,1.4981645345687866,-4.012605667114258,1.0578222274780273,0.00014514305803459138,29.720412254333496,0.011436647735536098
5,29.672805786132812,22.843034744262695,17.407997131347656,19.759471893310547,2.7130589485168457,1.49263596534729,-4.011815071105957,1.0584670305252075,0.00035795403528027236,29.8229079246521,0.00821900088340044
5,29.691343307495117,22.84373664855957,17.42145538330078,19.760391235351562,2.708193302154541,1.4937905073165894,-4.011090278625488,1.0587353706359863,0.0008272685809060931,29.924930095672607,0.003403191454708576
5,29.7077579498291,22.846006393432617,17.43379783630371,19.763277053833008,2.7102017402648926,1.5008587837219238,-4.010439872741699,1.0586378574371338,0.0007464579539373517,30.033222436904907,0.0012306994758546352
5,29.7224063873291,22.849895477294922,17.4453182220459,19.768152236938477,2.7195730209350586,1.514560341835022,-4.009856224060059,1.0581660270690918,0.0007791278185322881,30.138121604919434,0.0059253256767988205
5,29.73556137084961,22.855131149291992,17.456077575683594,19.774585723876953,2.734884262084961,1.5336024761199951,-4.009329319000244,1.0573797225952148,0.0005240466562099755,30.239813327789307,0.009825100190937519
6,29.73446273803711,22.855987548828125,17.45541763305664,19.775630950927734,2.7385435104370117,1.536800742149353,-4.009372234344482,1.0571632385253906,0.00025085476227104664,30.342857837677002,0.0026923215482383966
6,29.732585906982422,22.857345581054688,17.454387664794922,19.777315139770508,2.7440693378448486,1.5415741205215454,-4.0094451904296875,1.056823492050171,8.487448940286413e-05,30.446191787719727,0.004203646443784237
6,29.729955673217773,22.859331130981445,17.45292854309082,19.779767990112305,2.752119302749634,1.548580288887024,-4.009549140930176,1.0563263893127441,0.00013476899766828865,30.55048632621765,0.00612004054710269
6,29.726869583129883,22.861684799194336,17.45122528076172,19.78276824951172,2.761522054672241,1.556746006011963,-4.00967264175415,1.0557297468185425,6.579757609870285e-05,30.65463137626648,0.007307733409106731
6,29.723615646362305,22.86419677734375,17.449399948120117,19.786029815673828,2.771127939224243,1.5650286674499512,-4.009803771972656,1.0550860166549683,5.156595216249116e-05,30.756828784942627,0.007846813648939133
6,29.72031593322754,22.866825103759766,17.44754409790039,19.789470672607422,2.780792236328125,1.5732977390289307,-4.009936809539795,1.0544112920761108,3.051911335205659e-05,30.857165336608887,0.00818293634802103
6,29.717573165893555,22.86909294128418,17.445938110351562,19.792573928833008,2.787989616394043,1.5792468786239624,-4.010045528411865,1.053821325302124,0.0001307273778365925,30.958893060684204,0.007120868191123009
6,29.715415954589844,22.870960235595703,17.44467544555664,19.79538917541504,2.7923803329467773,1.5825350284576416,-4.010128498077393,1.0533251762390137,0.00017063631094060838,31.066901922225952,0.00595872150734067
6,29.71416473388672,22.872215270996094,17.443891525268555,19.797616958618164,2.792942523956299,1.582234501838684,-4.010171413421631,1.0529783964157104,0.00024486350594088435,31.170313119888306,0.004143718630075455
6,29.713838577270508,22.87284278869629,17.44359588623047,19.799243927001953,2.789595365524292,1.578269362449646,-4.0101728439331055,1.0527846813201904,0.00024880567798390985,31.27168869972229,0.002303724642843008
6,29.71414566040039,22.873003005981445,17.44367218017578,19.8005313873291,2.78316330909729,1.571343183517456,-4.010146141052246,1.052699327468872,0.00017308552924077958,31.373624086380005,0.0010096363257616758
6,29.714893341064453,22.872982025146484,17.444013595581055,19.801708221435547,2.7747673988342285,1.5627061128616333,-4.01010274887085,1.052649736404419,0.0001913268060889095,31.47499966621399,0.0005831682356074452
6,29.715892791748047,22.872814178466797,17.444459915161133,19.802814483642578,2.7649643421173096,1.5527080297470093,-4.010048866271973,1.0526282787322998,7.473822915926576e-05,31.57945942878723,0.0002508321194909513
6,29.716838836669922,22.872697830200195,17.444854736328125,19.804080963134766,2.7548701763153076,1.5423709154129028,-4.009997844696045,1.0525848865509033,3.862131779897027e-05,31.68342876434326,0.0005060554249212146
6,29.71729850769043,22.872995376586914,17.444955825805664,19.805891036987305,2.7462048530578613,1.5332655906677246,-4.009966850280762,1.0524325370788574,7.613586785737425e-05,31.78453803062439,0.0017660934245213866
6,29.71722984313965,22.873584747314453,17.444717407226562,19.8082275390625,2.7382755279541016,1.5246692895889282,-4.009954929351807,1.0521981716156006,6.648602720815688e-05,31.887369871139526,0.0027038943953812122
6,29.716053009033203,22.875076293945312,17.443872451782227,19.8116512298584,2.734193801879883,1.5194964408874512,-4.009986877441406,1.0517410039901733,0.00022380080190487206,31.98962664604187,0.005248033441603184
6,29.713600158691406,22.877592086791992,17.442350387573242,19.816299438476562,2.734544038772583,1.518267035484314,-4.010068893432617,1.0510339736938477,0.00027502240845933557,32.09553599357605,0.008076364174485207
6,29.709867477416992,22.881193161010742,17.44013214111328,19.822214126586914,2.7396328449249268,1.5212939977645874,-4.0102009773254395,1.0500638484954834,0.0003007540653925389,32.2001793384552,0.011028293520212173
6,29.708776473999023,22.888566970825195,17.439517974853516,19.839738845825195,2.762901544570923,1.5470529794692993,-4.010181903839111,1.0484167337417603,0.002608605194836855,32.30363893508911,0.01864001527428627
7,29.708566665649414,22.88875961303711,17.439374923706055,19.840036392211914,2.7632901668548584,1.5473417043685913,-4.010190963745117,1.048360824584961,4.777084177476354e-05,32.40613889694214,0.0006300935056060553
7,29.70815658569336,22.889141082763672,17.43910026550293,19.840646743774414,2.7640795707702637,1.5479286909103394,-4.010209083557129,1.0482497215270996,4.3287516746204346e-05,32.51037883758545,0.0012442430015653372
7,29.710594177246094,22.888492584228516,17.439273834228516,19.840232849121094,2.76108455657959,1.5454349517822266,-4.010138988494873,1.0483434200286865,0.000221395050175488,32.61354446411133,0.0010446372907608747
7,29.71278190612793,22.8880672454834,17.439273834228516,19.84015464782715,2.758622407913208,1.543359398841858,-4.010079860687256,1.0483728647232056,5.03816336276941e-05,32.718183279037476,0.00032687990460544825
