Iteration,M2,M3,D2,D3,Loss,Time,Gradient Norm
0,19.7589111328125,13.235089302062988,11.010324478149414,11.011455535888672,2.7907071853405796e-07,0.09704947471618652,2.9720183647441445e-08
0,19.728187561035156,13.262325286865234,11.019842147827148,11.021925926208496,3.922346475393468e-11,0.18659615516662598,2.9721364924739646e-08
0,19.774261474609375,13.212542533874512,10.973737716674805,10.97362995147705,1.5633024304406717e-05,0.2731480598449707,2.842746198439272e-06
0,19.807939529418945,13.177205085754395,10.94029426574707,10.93904972076416,3.4744342958248353e-09,0.35672736167907715,2.842800086000352e-06
0,19.835844039916992,13.148263931274414,10.91263484954834,10.910618782043457,2.2807837216087812e-11,0.4558548927307129,2.8427996312530013e-06
0,19.860244750976562,13.123126029968262,10.888482093811035,10.885872840881348,2.5352783761256603e-10,0.5445294380187988,2.842253252310911e-06
0,19.882097244262695,13.100560188293457,10.86673641204834,10.86363697052002,3.240303314555604e-08,0.6297640800476074,2.84335555988946e-06
0,19.902172088623047,13.079909324645996,10.846772193908691,10.843260765075684,4.3392889281790303e-10,0.7166311740875244,2.843362153726048e-06
0,19.921627044677734,13.060547828674316,10.828445434570312,10.824501037597656,2.5127855352025108e-08,0.8040134906768799,2.8135145839769393e-06
0,19.88365364074707,13.040139198303223,10.803877830505371,10.813187599182129,1.1816839105449617e-05,0.8931002616882324,1.7339402802463155e-06
0,19.853370666503906,13.021164894104004,10.781798362731934,10.802103996276855,8.042968374644133e-11,0.9809966087341309,1.7339415308015305e-06
0,19.824796676635742,12.997648239135742,10.76334285736084,10.791848182678223,6.842538823548239e-06,1.0711514949798584,1.6316228084178874e-06
0,19.799667358398438,12.976076126098633,10.746103286743164,10.781804084777832,3.405022539482161e-07,1.1604671478271484,1.6235728708124952e-06
0,19.774417877197266,12.944849014282227,10.731876373291016,10.789405822753906,1.71422325365711e-05,1.2450745105743408,1.237335254700156e-06
0,19.751787185668945,12.918268203735352,10.7181396484375,10.796951293945312,1.1992239201674693e-08,1.3318045139312744,1.236390630765527e-06
0,19.73109245300293,12.894707679748535,10.704842567443848,10.804448127746582,3.0774968684532666e-10,1.4173693656921387,1.2364782833174104e-06
0,19.711894989013672,12.873308181762695,10.691941261291504,10.811897277832031,8.659622463547123e-10,1.5043222904205322,1.2364820349830552e-06
0,19.693899154663086,12.853551864624023,10.679399490356445,10.819299697875977,2.1346110642972427e-11,1.5925405025482178,1.236535240423109e-06
0,19.676895141601562,12.835098266601562,10.667184829711914,10.82665729522705,3.0570698750231884e-11,1.678652048110962,1.2365411521386704e-06
0,19.660720825195312,12.817709922790527,10.655265808105469,10.833965301513672,5.51389245373457e-09,1.76705002784729,1.2355827720966772e-06
1,19.660715103149414,12.817708969116211,10.655264854431152,10.833962440490723,5.546700432290663e-09,13.081501245498657,4.952156462678658e-10
1,19.660709381103516,12.817708015441895,10.655263900756836,10.833959579467773,4.003253978313026e-11,13.168988943099976,4.4702536117213754e-10
1,19.660701751708984,12.817706108093262,10.655267715454102,10.833962440490723,1.5889561888471349e-09,13.258666038513184,5.432221894530187e-10
1,19.66069221496582,12.817704200744629,10.655271530151367,10.833965301513672,1.732091414741177e-10,13.348432779312134,5.329640617723896e-10
1,19.64136505126953,12.814155578613281,10.641918182373047,10.842460632324219,1.69258019013796e-05,13.439133882522583,1.4219519925973145e-06
1,19.623258590698242,12.81059741973877,10.628968238830566,10.850876808166504,2.9515019317472024e-09,13.52709174156189,1.422317723154265e-06
1,19.603296279907227,12.805927276611328,10.616121292114258,10.850032806396484,4.7219677981047425e-06,13.613304376602173,1.419164163962705e-07
1,19.58439064025879,12.800933837890625,10.603840827941895,10.84912395477295,7.715760261817195e-07,13.701927185058594,1.5208627246465767e-07
1,19.566631317138672,12.795940399169922,10.591864585876465,10.848211288452148,1.0827462190721171e-11,13.79178524017334,1.5208800618893292e-07
1,19.549823760986328,12.790946960449219,10.580167770385742,10.847293853759766,4.200633590967229e-11,13.883171796798706,1.5208225079277327e-07
1,19.53169059753418,12.786419868469238,10.570778846740723,10.846485137939453,9.845359727478353e-07,13.969748973846436,1.334845904921167e-07
1,19.514293670654297,12.781895637512207,10.56153678894043,10.845820426940918,2.35286805150281e-07,14.071831703186035,1.0908480874149973e-07
1,19.497791290283203,12.777366638183594,10.552407264709473,10.845152854919434,1.7230291846082046e-11,14.158478021621704,1.0908551217880813e-07
1,19.4820499420166,12.772833824157715,10.54338550567627,10.844481468200684,1.6376702771658813e-10,14.244910478591919,1.0911573156136001e-07
1,19.466968536376953,12.76829719543457,10.534465789794922,10.843807220458984,3.387665703513676e-10,14.333648204803467,1.091293242438951e-07
1,19.451784133911133,12.760879516601562,10.5272798538208,10.849329948425293,4.903815806756029e-06,14.418715238571167,8.946960292632866e-07
1,19.43718910217285,12.75350570678711,10.520133018493652,10.854846000671387,1.756464982141659e-12,14.50391960144043,8.946973935053393e-07
1,19.423114776611328,12.746174812316895,10.513025283813477,10.860355377197266,5.544399384049825e-10,14.590226411819458,8.947496894506912e-07
1,19.409503936767578,12.738885879516602,10.50595474243164,10.86585807800293,8.198004081139132e-11,14.676633834838867,8.947733931563562e-07
1,19.397764205932617,12.729960441589355,10.501870155334473,10.876908302307129,5.763363901678531e-07,14.760878324508667,1.8336479570280062e-06
2,19.3948917388916,12.729992866516113,10.501073837280273,10.879266738891602,2.7319085802446352e-06,14.848000764846802,3.8985103856248315e-07
2,19.391925811767578,12.730025291442871,10.500225067138672,10.881451606750488,1.0291824992236798e-07,14.937559366226196,3.596985891363147e-07
2,19.388912200927734,12.730046272277832,10.49935531616211,10.88365650177002,5.573911110445806e-08,15.022792100906372,3.615836305925768e-07
2,19.38520050048828,12.727953910827637,10.495055198669434,10.884967803955078,4.158762749284506e-06,15.108532428741455,2.140025117114419e-07
2,19.37946891784668,12.726405143737793,10.492255210876465,10.886847496032715,1.0753191190815414e-06,15.199701070785522,3.056106834264938e-07
2,19.373746871948242,12.724849700927734,10.489445686340332,10.8887357711792,2.2826054935087825e-10,15.28884768486023,3.056053685668303e-07
2,19.360687255859375,12.72022819519043,10.477447509765625,10.89792251586914,1.2158586287114304e-05,15.374884605407715,1.5055335325087071e-06
2,19.347993850708008,12.71560287475586,10.465730667114258,10.906999588012695,1.0641426975710466e-11,15.462646722793579,1.5055412632136722e-06
2,19.33563232421875,12.71097469329834,10.454272270202637,10.915970802307129,2.90877710806825e-10,15.549737691879272,1.5054149571369635e-06
2,19.323572158813477,12.706338882446289,10.443070411682129,10.924873352050781,8.026513675929436e-09,15.636831998825073,1.5109349078556988e-06
2,19.311792373657227,12.701699256896973,10.432090759277344,10.933679580688477,9.358936368941695e-12,15.72452425956726,1.5109386595213437e-06
2,19.300270080566406,12.69705581665039,10.421319961547852,10.942392349243164,2.7479774011851532e-09,15.81453824043274,1.5110438198462361e-06
2,19.288990020751953,12.69240951538086,10.41074275970459,10.951016426086426,7.65393737972575e-12,15.906938076019287,1.511044729340938e-06
2,19.277908325195312,12.687716484069824,10.400384902954102,10.95959758758545,8.885034219474619e-08,15.995574235916138,1.5188505813057418e-06
2,19.267038345336914,12.68302059173584,10.390196800231934,10.968093872070312,3.03530846290645e-11,16.084705114364624,1.51885217292147e-06
2,19.256364822387695,12.678321838378906,10.380168914794922,10.976510047912598,3.578004559301462e-11,16.173842430114746,1.5188443285296671e-06
2,19.245033264160156,12.672337532043457,10.370500564575195,10.980562210083008,3.265861323598074e-06,16.263029098510742,7.301114237634465e-07
2,19.23386001586914,12.66637134552002,10.360991477966309,10.984670639038086,7.378601196705858e-08,16.35100793838501,7.391704457404558e-07
2,19.222904205322266,12.660417556762695,10.351607322692871,10.988785743713379,5.385101219113064e-12,16.438603401184082,7.391680014734447e-07
2,19.212139129638672,12.654473304748535,10.342333793640137,10.992879867553711,2.1497005064929908e-08,16.5246262550354,7.343238621615455e-07
3,19.212099075317383,12.654410362243652,10.342482566833496,10.993355751037598,8.494888703580727e-08,16.612738847732544,8.490835767815952e-08
3,19.212059020996094,12.65434741973877,10.342631340026855,10.993833541870117,1.707226859881672e-10,16.69991183280945,8.490994929388762e-08
3,19.211400985717773,12.644241333007812,10.342422485351562,10.974783897399902,1.6575633708271198e-05,16.789177179336548,3.6441740576265147e-06
3,19.210739135742188,12.63428783416748,10.342211723327637,10.956916809082031,1.632118051819731e-10,16.8748459815979,3.644219304987928e-06
3,19.21007537841797,12.624478340148926,10.342000007629395,10.94002628326416,4.1159221864095485e-11,16.967697381973267,3.6442334021558054e-06
3,19.209400177001953,12.614799499511719,10.341862678527832,10.923970222473145,1.5204227210574572e-08,17.052401065826416,3.6418173294805456e-06
3,19.208721160888672,12.605250358581543,10.341724395751953,10.908618927001953,7.067681162542527e-11,17.13872218132019,3.6419507978280308e-06
3,19.208038330078125,12.5958251953125,10.341585159301758,10.893881797790527,5.235862854391371e-10,17.22561001777649,3.642021283667418e-06
3,19.207351684570312,12.586518287658691,10.341444969177246,10.87968635559082,1.7095508342279686e-10,17.31527853012085,3.6420260585146025e-06
3,19.206661224365234,12.577323913574219,10.34130573272705,10.865971565246582,1.08295628020727e-09,17.403026819229126,3.6418568925000727e-06
3,19.20588493347168,12.568025588989258,10.341346740722656,10.852883338928223,3.56477755758533e-07,17.488329648971558,3.584012347346288e-06
3,19.20510482788086,12.558839797973633,10.341387748718262,10.840166091918945,6.059908130850999e-10,17.575275421142578,3.584065552786342e-06
3,19.204320907592773,12.549760818481445,10.341428756713867,10.82778549194336,1.2267101223706334e-10,17.658489227294922,3.5840098462358583e-06
3,19.20353126525879,12.54078483581543,10.341470718383789,10.815713882446289,2.810277566211994e-10,17.74533224105835,3.5839761949318927e-06
3,19.202728271484375,12.531899452209473,10.341496467590332,10.80392074584961,2.209239013950537e-08,17.833589792251587,3.585756530810613e-06
3,19.201921463012695,12.52310848236084,10.341522216796875,10.792389869689941,8.03410254990311e-11,17.92008090019226,3.5857674447470345e-06
3,19.20111083984375,12.514408111572266,10.341547966003418,10.781103134155273,2.0234400960328358e-11,18.007607221603394,3.58576517101028e-06
3,19.20029640197754,12.505794525146484,10.341572761535645,10.770041465759277,3.4363431544726097e-10,18.11068892478943,3.5861235119227786e-06
3,19.199478149414062,12.497264862060547,10.341598510742188,10.759191513061523,6.652037254362142e-10,18.197494745254517,3.5860246043739608e-06
3,19.198640823364258,12.488810539245605,10.341615676879883,10.748539924621582,2.143059774084577e-08,18.285097122192383,3.585673312045401e-06
4,19.198640823364258,12.488810539245605,10.341615676879883,10.748539924621582,1.8882460970249398e-13,18.373181104660034,2.510516208982516e-13
4,19.198640823364258,12.488810539245605,10.341615676879883,10.748539924621582,1.4863525688024737e-10,18.461069345474243,4.3516353714911915e-12
4,19.198627471923828,12.488810539245605,10.341649055480957,10.74854564666748,1.1350351769578992e-08,18.54766345024109,1.8356058895108163e-09
