Iteration,M2,M3,D2,D3,V2,V3,Pmech2,Pmech3,Loss,Time,Gradient Norm
0,17.149986267089844,11.44998550415039,9.450057029724121,9.549878120422363,2.3469462394714355,1.8978486061096191,-2.877758502960205,0.4207455813884735,0.02037946693599224,0.18677711486816406,0.3195650577545166
0,17.17009162902832,11.491068840026855,9.408939361572266,9.594834327697754,2.3897883892059326,1.8528544902801514,-2.882193088531494,0.41631290316581726,0.016446532681584358,0.32749271392822266,0.6092774868011475
0,17.149263381958008,11.50132942199707,9.424528121948242,9.638325691223145,2.421128034591675,1.8106354475021362,-2.8861279487609863,0.412383109331131,0.012965316884219646,0.4681739807128906,0.8692550659179688
0,17.141815185546875,11.521228790283203,9.43692398071289,9.673994064331055,2.449150323867798,1.772965669631958,-2.889679431915283,0.4088364243507385,0.011070904321968555,0.6085050106048584,1.1074227094650269
0,17.1439151763916,11.5458984375,9.448979377746582,9.705288887023926,2.475754499435425,1.7389873266220093,-2.8929240703582764,0.4055955708026886,0.009080863557755947,0.7598860263824463,1.3222060203552246
0,17.153228759765625,11.571940422058105,9.461156845092773,9.733332633972168,2.5016980171203613,1.707993745803833,-2.89591908454895,0.40260347723960876,0.007451689802110195,0.935960054397583,1.5159932374954224
0,17.12591552734375,11.594865798950195,9.464749336242676,9.757390022277832,2.5293776988983154,1.6802525520324707,-2.898707151412964,0.39981675148010254,0.006155931390821934,1.0785257816314697,1.692034125328064
0,17.122493743896484,11.618461608886719,9.482564926147461,9.78223705291748,2.5523521900177,1.6531411409378052,-2.901318073272705,0.39720869064331055,0.004756458103656769,1.2205266952514648,1.846749186515808
0,17.128902435302734,11.642459869384766,9.501620292663574,9.805071830749512,2.573930501937866,1.6275449991226196,-2.903778076171875,0.39475151896476746,0.003968211356550455,1.3592817783355713,1.987768530845642
0,17.147981643676758,11.66763687133789,9.519091606140137,9.825713157653809,2.5949251651763916,1.6034393310546875,-2.9061050415039062,0.3924270272254944,0.0031984420493245125,1.4987120628356934,2.113278388977051
0,17.1709041595459,11.690921783447266,9.531362533569336,9.843846321105957,2.616079330444336,1.5808662176132202,-2.9083147048950195,0.3902190923690796,0.002587697235867381,1.6386728286743164,2.2260289192199707
0,17.192611694335938,11.71251106262207,9.544163703918457,9.860810279846191,2.6364951133728027,1.559433937072754,-2.9104180335998535,0.38811740279197693,0.001923455041833222,1.7788829803466797,2.3235483169555664
