Iteration,M2,M3,D2,D3,V2,V3,Loss,Time,Gradient Norm
0,35.500003814697266,24.4999942779541,19.500045776367188,20.0,4.335677623748779,3.6007325649261475,0.6239644885063171,0.047679901123046875,0.17523184418678284
0,35.06883239746094,24.929574966430664,19.05963134765625,20.0,3.881659984588623,3.149343490600586,0.49243468046188354,0.09252285957336426,0.3659621477127075
0,34.704830169677734,25.309917449951172,18.708648681640625,20.0,3.4758284091949463,2.751422882080078,0.2970661520957947,0.13655710220336914,0.5301285982131958
0,34.392799377441406,25.631988525390625,18.401939392089844,20.0,3.1087241172790527,2.3941173553466797,0.1863473802804947,0.18059515953063965,0.6770811080932617
0,34.123085021972656,25.908817291259766,18.135116577148438,20.0,2.785306453704834,2.0807979106903076,0.061920203268527985,0.224992036819458,0.7580466866493225
0,33.88419723510742,26.152830123901367,17.89818000793457,20.0,2.500671148300171,1.8049609661102295,0.012523484416306019,0.26927995681762695,0.7961251735687256
0,33.667755126953125,26.37302017211914,17.68317985534668,20.0,2.2543563842773438,1.5639747381210327,0.0003219757345505059,0.313539981842041,0.7898455858230591
0,33.46802520751953,26.57645606994629,17.48445701599121,20.0,2.0492377281188965,1.3587656021118164,0.019792910665273666,0.3579139709472656,0.7338685393333435
0,33.28090286254883,26.767072677612305,17.299104690551758,20.0,1.8855278491973877,1.1854534149169922,0.0527847521007061,0.40302610397338867,0.6574514508247375
0,33.10443115234375,26.948762893676758,17.124391555786133,20.0,1.7711963653564453,1.0490959882736206,0.10738790035247803,0.4477500915527344,0.534949779510498
0,32.936790466308594,27.123355865478516,16.958717346191406,20.0,1.709653377532959,0.9489597678184509,0.14426769316196442,0.4915938377380371,0.39896243810653687
0,32.77530288696289,27.291933059692383,16.800601959228516,20.0,1.6942540407180786,0.87823885679245,0.13438549637794495,0.5362730026245117,0.2832009494304657
0,32.62119674682617,27.4554386138916,16.650054931640625,20.0,1.7425415515899658,0.8500861525535583,0.2021952122449875,0.5809099674224854,0.11235032975673676
0,32.473304748535156,27.614133834838867,16.505855560302734,20.0,1.8495159149169922,0.8620965480804443,0.18682637810707092,0.624830961227417,0.047703906893730164
0,32.3306770324707,27.76820182800293,16.36695671081543,20.0,2.0035691261291504,0.9111592173576355,0.1559867411851883,0.6695389747619629,0.19483470916748047
0,32.19239807128906,27.917661666870117,16.23236656188965,20.0,2.187314033508301,0.989967942237854,0.10937587171792984,0.713325023651123,0.31533345580101013
0,32.0583381652832,28.062883377075195,16.101768493652344,20.0,2.3885817527770996,1.0973260402679443,0.0805850401520729,0.7573301792144775,0.43762022256851196
0,31.927846908569336,28.203508377075195,15.974509239196777,20.0,2.5905821323394775,1.217070460319519,0.030799860134720802,0.8015091419219971,0.5002203583717346
0,31.80082893371582,28.339675903320312,15.850435256958008,20.0,2.7856314182281494,1.3413560390472412,0.008825277909636497,0.8458569049835205,0.5333271026611328
