Iteration,M2,M3,D2,D3,Loss,Time,Gradient Norm
0,14.498114585876465,9.696056365966797,7.931980133056641,8.04015827178955,1.068503024725942e-05,0.14290595054626465,6.710688893463157e-08
0,14.569751739501953,9.766657829284668,7.8827924728393555,8.080355644226074,6.070966946936096e-07,0.261462926864624,8.30259807571565e-08
0,14.654292106628418,9.849408149719238,7.8106865882873535,8.112560272216797,1.1914055903616827e-05,0.37876105308532715,7.380225497399806e-08
0,14.734491348266602,9.9273099899292,7.745691299438477,8.180044174194336,1.4108247341937385e-05,0.49564504623413086,2.6816286435860093e-07
0,14.797207832336426,9.988863945007324,7.691911697387695,8.233736038208008,6.2710627801720875e-09,0.6140539646148682,2.6805463448908995e-07
0,14.872275352478027,10.06696605682373,7.64642333984375,8.311354637145996,2.845336712198332e-05,0.7307848930358887,7.072146104292187e-07
0,14.93248462677002,10.128664016723633,7.605175495147705,8.371650695800781,5.775422362575e-09,0.848304033279419,7.074082759572775e-07
0,14.984259605407715,10.181350708007812,7.567183971405029,8.422929763793945,2.8334049773093284e-08,0.9660801887512207,7.083938271534862e-07
0,15.084219932556152,10.281331062316895,7.467235088348389,8.478013038635254,0.004654267802834511,1.0859401226043701,9.217067145073088e-07
0,15.15738582611084,10.35286808013916,7.399188041687012,8.575111389160156,0.00029397656908258796,1.2044718265533447,8.263810741482303e-06
0,15.216628074645996,10.411243438720703,7.342741012573242,8.644794464111328,6.925188245077152e-08,1.3237011432647705,8.266555596492253e-06
0,15.267890930175781,10.46190071105957,7.293604373931885,8.704506874084473,1.3535373909689952e-05,1.4806199073791504,8.805662218946964e-06
0,15.317994117736816,10.511541366577148,7.26332426071167,8.795902252197266,0.0006956057623028755,1.60331392288208,3.338067472213879e-05
0,15.362972259521484,10.556185722351074,7.234213352203369,8.863526344299316,3.593409587665519e-07,1.7243070602416992,3.339168688398786e-05
0,15.404163360595703,10.597123146057129,7.2061333656311035,8.919720649719238,3.139583037992111e-09,1.842155933380127,3.3391854231012985e-05
0,15.448432922363281,10.636061668395996,7.184504985809326,8.98660945892334,0.000814369588624686,1.9596498012542725,5.323269942891784e-05
0,15.489124298095703,10.672532081604004,7.163229942321777,9.042447090148926,6.1907103372504935e-06,2.076910972595215,5.331145803211257e-05
0,15.54397201538086,10.72555160522461,7.150096416473389,9.050858497619629,0.003538026474416256,2.194185972213745,8.01882561063394e-06
0,15.592260360717773,10.772589683532715,7.137030124664307,9.05935001373291,3.20864046443603e-06,2.3123409748077393,8.083853572316002e-06
0,15.64465045928955,10.828352928161621,7.161482334136963,9.135164260864258,0.0029688896611332893,2.4311561584472656,0.00011019314842997119
1,15.64465045928955,10.828352928161621,7.161482334136963,9.135164260864258,2.4639348339405842e-09,7.146230220794678,1.4809167780960308e-10
1,15.64465045928955,10.828352928161621,7.161483287811279,9.13516616821289,4.6075122384081624e-08,7.269218921661377,2.3444597374577825e-09
1,15.644674301147461,10.828374862670898,7.161512851715088,9.135234832763672,5.101828719489276e-06,7.390247106552124,9.88882007391112e-08
1,15.662152290344238,10.829218864440918,7.2019267082214355,9.188764572143555,0.00311607145704329,7.508808135986328,9.029136708704755e-05
1,15.684337615966797,10.832327842712402,7.228489875793457,9.21613597869873,0.0007769639487378299,7.6304850578308105,4.77633329865057e-05
1,15.706100463867188,10.835451126098633,7.254282474517822,9.242659568786621,3.7939653196872314e-08,7.750508785247803,4.776238711201586e-05
1,15.727537155151367,10.838685989379883,7.279818534851074,9.269108772277832,2.000339372898452e-05,7.87109899520874,4.914231976727024e-05
1,15.748634338378906,10.841975212097168,7.304708957672119,9.294867515563965,8.4320190580911e-06,7.9896228313446045,4.928380803903565e-05
1,15.769380569458008,10.845283508300781,7.328974723815918,9.319926261901855,8.617364528618054e-07,8.116834878921509,4.927746340399608e-05
1,15.789794921875,10.848607063293457,7.352677345275879,9.344366073608398,5.770031634710904e-07,8.238088130950928,4.931526564178057e-05
1,15.809893608093262,10.851945877075195,7.375851154327393,9.368220329284668,4.3292061491229106e-08,8.35833191871643,4.931706644129008e-05
1,15.83010196685791,10.855481147766113,7.399580955505371,9.392937660217285,9.069627412827685e-05,8.477191925048828,5.2474122639978305e-05
1,15.850010871887207,10.859037399291992,7.422808647155762,9.417093276977539,1.436676825505856e-06,8.59689998626709,5.25835930602625e-05
1,15.870869636535645,10.862832069396973,7.447839260101318,9.445661544799805,0.00023593181686010212,8.715325117111206,6.456968549173325e-05
1,15.891583442687988,10.866781234741211,7.471729755401611,9.47274398803711,3.431829100009054e-05,8.834151029586792,6.326941365841776e-05
1,15.912038803100586,10.87079906463623,7.495042324066162,9.499143600463867,1.5541638276772574e-05,8.953798055648804,6.362365820677951e-05
1,15.936783790588379,10.876440048217773,7.50218391418457,9.511499404907227,0.0007431456469930708,9.072272062301636,2.985779065056704e-05
1,15.960948944091797,10.882126808166504,7.5092692375183105,9.52376937866211,5.972161943645915e-06,9.195582151412964,2.9725051717832685e-05
1,15.984554290771484,10.887836456298828,7.516366004943848,9.5360107421875,9.124487405642867e-07,9.316353797912598,2.973168193420861e-05
1,16.007667541503906,10.893596649169922,7.523396015167236,9.548090934753418,6.29490705250646e-06,9.436100959777832,2.940914419014007e-05
2,16.00848960876465,10.894512176513672,7.522260665893555,9.549263954162598,0.00017641457088757306,9.556051969528198,2.842358298948966e-06
2,16.00931739807129,10.895435333251953,7.521114349365234,9.550436019897461,5.279849233374989e-07,9.675761938095093,2.8248398393770913e-06
2,16.010154724121094,10.896368026733398,7.5199666023254395,9.551631927490234,1.0294303365299129e-06,9.796792984008789,2.868890078389086e-06
2,16.011005401611328,10.897316932678223,7.518810749053955,9.552830696105957,2.1644138996634865e-06,9.915681838989258,2.861516350094462e-06
2,16.011898040771484,10.898327827453613,7.517902851104736,9.554387092590332,1.1362363693478983e-05,10.034944772720337,3.69537565347855e-06
2,16.012798309326172,10.899346351623535,7.51699161529541,9.555957794189453,5.673163627761824e-07,10.153626918792725,3.7117554256838048e-06
2,16.013885498046875,10.900551795959473,7.515621662139893,9.556700706481934,3.460193329374306e-05,10.272521018981934,1.7463084986957256e-06
2,16.014978408813477,10.901763916015625,7.514244556427002,9.55744743347168,2.280826638667577e-09,10.392534971237183,1.7462510868426762e-06
2,16.01612091064453,10.903045654296875,7.512925148010254,9.558338165283203,1.111289020627737e-05,10.511116981506348,2.072895085802884e-06
2,16.017271041870117,10.90433406829834,7.511604309082031,9.559242248535156,3.169118940604676e-07,10.631953001022339,2.0952029444742948e-06
2,16.0184268951416,10.90562915802002,7.510276794433594,9.560151100158691,2.739081184088832e-09,10.751013040542603,2.0952479644620325e-06
2,16.02145767211914,10.909865379333496,7.514927387237549,9.575993537902832,0.0004965667612850666,10.87137484550476,3.680333975353278e-05
2,16.02450180053711,10.914118766784668,7.519596099853516,9.591717720031738,3.838367401698406e-09,10.990962982177734,3.680343070300296e-05
2,16.027563095092773,10.918392181396484,7.524274826049805,9.607317924499512,5.096663926451583e-07,11.111078977584839,3.6779994843527675e-05
2,16.03424072265625,10.925680160522461,7.5246782302856445,9.630111694335938,0.000695003429427743,11.231369018554688,5.491733463713899e-05
2,16.041669845581055,10.933829307556152,7.52421236038208,9.65307331085205,0.00014485053543467075,11.352169036865234,5.655654240399599e-05
2,16.050405502319336,10.943758964538574,7.521941184997559,9.671162605285645,0.00026582469581626356,11.473620176315308,4.5074844820192084e-05
2,16.059152603149414,10.953690528869629,7.519662380218506,9.689054489135742,3.169311639794614e-07,11.59382700920105,4.5088254410075024e-05
2,16.068546295166016,10.963895797729492,7.5189714431762695,9.708464622497559,0.0001294386456720531,11.713372945785522,4.961261947755702e-05
2,16.077987670898438,10.974123001098633,7.518341541290283,9.727731704711914,8.635979611426592e-06,11.84601902961731,4.993766560801305e-05
3,16.07799530029297,10.974128723144531,7.5183424949646,9.727747917175293,1.520396608611918e-06,11.98319697380066,4.12895246881817e-08
3,16.078044891357422,10.974178314208984,7.518283843994141,9.727794647216797,7.652702151972335e-06,12.104976892471313,1.2106666247291287e-07
3,16.078861236572266,10.97606086730957,7.523782253265381,9.733595848083496,0.0002319905033800751,12.226517915725708,1.4836617992841639e-05
3,16.079683303833008,10.977952003479004,7.529299736022949,9.739416122436523,2.606058480125739e-08,12.344785928726196,1.4835589354333933e-05
3,16.082815170288086,10.984586715698242,7.539023399353027,9.752422332763672,0.0005794759490527213,12.463741064071655,3.326712248963304e-05
3,16.085966110229492,10.991246223449707,7.548745155334473,9.76537799835205,1.065044443748775e-06,12.583452939987183,3.325246143504046e-05
3,16.08913230895996,10.9979248046875,7.558469772338867,9.778289794921875,5.495446320225028e-09,12.702522039413452,3.325271245557815e-05
3,16.092317581176758,11.00462818145752,7.5681962966918945,9.791158676147461,1.1214924597879872e-06,12.823256969451904,3.325214856886305e-05
3,16.095617294311523,11.011402130126953,7.578019142150879,9.804210662841797,1.677668660704512e-05,12.941533088684082,3.38464233209379e-05
3,16.106685638427734,11.029723167419434,7.569885730743408,9.815412521362305,0.0014503562124446034,13.061507940292358,2.908753594965674e-05
3,16.11774444580078,11.047835350036621,7.561748027801514,9.826617240905762,5.783250003332796e-07,13.180279970169067,2.9131857445463538e-05
3,16.12895965576172,11.06611156463623,7.55426549911499,9.838995933532715,4.296132829040289e-05,13.301046133041382,3.227135312044993e-05
3,16.142330169677734,11.086496353149414,7.544477939605713,9.852615356445312,0.0003899129806086421,13.420971870422363,3.566092345863581e-05
3,16.158092498779297,11.109230995178223,7.531114101409912,9.86835765838623,0.00044338597217574716,13.53905701637268,4.152981273364276e-05
3,16.17374038696289,11.131508827209473,7.517807960510254,9.883992195129395,4.871819783147657e-07,13.657959938049316,4.1550982132321224e-05
3,16.18927574157715,11.15335750579834,7.504553318023682,9.899516105651855,1.9622611091563158e-08,13.777234077453613,4.155258648097515e-05
3,16.204702377319336,11.174805641174316,7.491348743438721,9.914932250976562,2.7400062663218705e-08,13.895986080169678,4.1554631025064737e-05
3,16.22002410888672,11.195878028869629,7.478193283081055,9.930243492126465,9.24052567796707e-09,14.015478134155273,4.1554994822945446e-05
3,16.235248565673828,11.216599464416504,7.465092182159424,9.945465087890625,7.627450600011798e-07,14.133862972259521,4.158896263106726e-05
3,16.250377655029297,11.236990928649902,7.45203161239624,9.960590362548828,7.442163791893108e-07,14.253545045852661,4.159773015999235e-05
4,16.250377655029297,11.236991882324219,7.452035427093506,9.960596084594727,1.3308493862496107e-07,14.37345004081726,1.453574771659305e-08
4,16.252792358398438,11.239378929138184,7.462266445159912,9.980565071105957,0.0005158029962331057,14.49255895614624,5.548761328100227e-05
4,16.255218505859375,11.241777420043945,7.472494602203369,10.00024127960205,4.301292211295049e-09,14.61075496673584,5.548745684791356e-05
4,16.25765609741211,11.244187355041504,7.482720375061035,10.019640922546387,1.0316430376633434e-08,14.729485988616943,5.548759872908704e-05
4,16.260164260864258,11.246662139892578,7.492879867553711,10.038822174072266,9.436579603061546e-06,14.849950075149536,5.5620948842260987e-05
4,16.262683868408203,11.24914836883545,7.503039836883545,10.057753562927246,8.70482850245935e-08,14.969237089157104,5.562847218243405e-05
4,16.268329620361328,11.256905555725098,7.522014141082764,10.089932441711426,0.0006881799781695008,15.089597940444946,9.936750575434417e-05
