Iteration,M2,D2,V2,Loss
0,64.99980163574219,54.99703598022461,5.000017166137695,0.12739284336566925
0,68.70415496826172,58.78426742553711,0.9410581588745117,0.012903904542326927
0,71.71870422363281,61.82620620727539,-1.9978625774383545,0.002331086900085211
0,73.94354248046875,64.88130950927734,-4.711353302001953,0.03345438092947006
0,76.91278839111328,67.95465850830078,-5.407081604003906,0.09115347266197205
1,78.20682525634766,68.56830596923828,-3.3844480514526367,0.11066240072250366
1,79.97819519042969,69.58855438232422,-0.5888423919677734,0.05367053672671318
1,81.6966552734375,70.63365936279297,2.0413882732391357,0.005456673912703991
1,83.32886505126953,71.6628189086914,4.35237979888916,0.00018063512106891721
1,84.94339752197266,72.7103500366211,6.241661548614502,0.008420679718255997
2,85.10092163085938,72.82056427001953,5.780571460723877,0.022982411086559296
2,85.4136962890625,72.52938842773438,4.9898810386657715,0.035587649792432785
2,85.81895446777344,72.29363250732422,3.904548406600952,0.013042788952589035
2,86.27435302734375,71.87079620361328,2.6163158416748047,0.019415253773331642
2,86.7342300415039,71.44957733154297,1.30316960811615,0.0005801275838166475
3,86.73841857910156,71.44979095458984,1.3661309480667114,0.0005610141670331359
3,86.81944274902344,68.96774291992188,1.3265819549560547,0.02478635124862194
3,86.86796569824219,66.87190246582031,1.2216038703918457,0.0034741621930152178
3,86.57829284667969,66.97464752197266,1.0163692235946655,0.07430002838373184
3,86.30172729492188,67.08258056640625,0.9394837617874146,0.0020756488665938377
4,86.31539916992188,67.0825424194336,1.058882474899292,0.0017900721868500113
4,86.33904266357422,67.06996154785156,1.2737984657287598,0.0011694328859448433
4,86.33106231689453,66.6855239868164,1.3672382831573486,0.012527436017990112
4,86.2095718383789,66.70216369628906,1.3065192699432373,0.025056563317775726
4,86.09242248535156,66.7231216430664,1.317818284034729,0.0006536999135278165
5,86.0992202758789,66.76081848144531,1.4321670532226562,0.0015765599673613906
5,86.1077880859375,66.80024719238281,1.5903449058532715,0.00027610096731223166
5,86.11834716796875,66.84081268310547,1.7949793338775635,0.000253272068221122
5,86.12757110595703,66.88578033447266,1.9923009872436523,0.00011359533527866006
5,86.1368408203125,66.93104553222656,2.1926536560058594,8.883503141987603e-07
6,86.13754272460938,66.9300537109375,2.164383888244629,0.00010392253898316994
6,86.13809967041016,66.92909240722656,2.1303200721740723,2.302165921719279e-05
6,86.138916015625,66.93038177490234,2.0629653930664062,0.00017649706569500268
6,86.13973999023438,66.9316635131836,1.9911688566207886,3.04464015243866e-06
6,86.14057159423828,66.93294525146484,1.920194149017334,1.6825535453790508e-07
7,86.13431549072266,66.94032287597656,2.066368818283081,0.003160440595820546
7,86.10354614257812,66.85552978515625,2.4804065227508545,0.009592882357537746
