Iteration,M2,D2,V2,Loss
0,11.300012588500977,9.599961280822754,1.9999991655349731,0.0004288583295419812
0,11.229355812072754,9.670828819274902,2.0692832469940186,1.579047989253013e-06
0,11.172455787658691,9.728992462158203,2.10337495803833,0.00019093909941148013
0,11.147439956665039,9.784260749816895,2.06477689743042,0.000820483430288732
0,11.118657112121582,9.832676887512207,2.0200445652008057,3.9724516682326794e-05
1,11.118374824523926,9.832661628723145,2.0137531757354736,1.1034791896236129e-05
1,11.117998123168945,9.832744598388672,2.0027523040771484,6.028553343639942e-06
1,11.11761474609375,9.832832336425781,1.9908379316329956,2.3455399400518218e-07
1,11.117361068725586,9.832919120788574,1.9829893112182617,4.478058144741226e-06
1,11.117228507995605,9.833024024963379,1.981986165046692,1.2344235074124299e-05
2,11.185386657714844,9.817341804504395,1.9966444969177246,0.0005289465771056712
2,11.242969512939453,9.801950454711914,2.004059076309204,1.0997606295859441e-05
2,11.293420791625977,9.786747932434082,2.006223440170288,6.606392162211705e-06
2,11.338777542114258,9.771629333496094,2.0043656826019287,4.0977552089316305e-06
2,11.380260467529297,9.756614685058594,2.0007197856903076,8.393578241339128e-07
3,11.380260467529297,9.756613731384277,2.000411033630371,2.5511804224720436e-08
3,11.380260467529297,9.756612777709961,2.000027894973755,1.4394682112950363e-09
3,11.38035774230957,9.7565279006958,2.001312732696533,8.177141808118904e-07
3,11.38674259185791,9.753832817077637,1.9832158088684082,5.744379086536355e-05
3,11.393243789672852,9.751089096069336,1.9719130992889404,1.225281084771268e-05
4,11.39342212677002,9.751126289367676,1.9830522537231445,3.3049083867808804e-05
4,11.394712448120117,9.752748489379883,1.9905492067337036,4.587223884300329e-06
4,11.397171020507812,9.756789207458496,2.0048282146453857,1.8259121134178713e-05
4,11.40006160736084,9.759920120239258,2.014814853668213,5.060933290224057e-06
4,11.402894020080566,9.763023376464844,2.019953966140747,6.6511656768852845e-06
5,11.402996063232422,9.76304817199707,2.0119998455047607,1.6846292055561207e-05
5,11.418285369873047,9.786633491516113,2.0098724365234375,0.00013794370170217007
5,11.43346118927002,9.809711456298828,2.007528781890869,1.1338248384618055e-07
5,11.448568344116211,9.832480430603027,2.001861095428467,2.8319627745077014e-06
5,11.463587760925293,9.854788780212402,1.9951941967010498,2.484739809460734e-07
6,11.463591575622559,9.854784965515137,1.9970996379852295,9.348191838398634e-07
6,11.476215362548828,9.863302230834961,1.9694499969482422,9.350016625830904e-05
6,11.489421844482422,9.873418807983398,1.9537291526794434,4.243343209964223e-05
6,11.513174057006836,9.88412094116211,1.9523934125900269,0.00015192566206678748
6,11.553897857666016,9.895569801330566,1.960302710533142,0.0001959107758011669
7,11.557311058044434,9.898964881896973,1.9740077257156372,8.223289478337392e-05
7,11.560867309570312,9.9024076461792,1.9970544576644897,2.7479323762236163e-05
7,11.564455032348633,9.9058837890625,2.020843982696533,5.325547363099759e-07
7,11.568168640136719,9.909348487854004,2.0368900299072266,1.8033420928986743e-05
7,11.57235336303711,9.913714408874512,2.038943290710449,6.0120430134702474e-05
8,11.572653770446777,9.913802146911621,2.0250277519226074,6.159420445328578e-05
8,11.572867393493652,9.913971900939941,2.0034356117248535,2.1633682990795933e-05
8,11.573086738586426,9.914144515991211,1.981053113937378,5.188846330383967e-07
8,11.573432922363281,9.914406776428223,1.9653782844543457,1.5105139027582482e-05
8,11.574453353881836,9.914972305297852,1.9614945650100708,5.147292176843621e-05
9,11.574689865112305,9.91500186920166,1.9746992588043213,5.9880894696107134e-05
9,11.575024604797363,9.914491653442383,1.99622642993927,2.5851391910691746e-05
9,11.577834129333496,9.910035133361816,2.010881185531616,1.2269018952792976e-05
9,11.580556869506836,9.905609130859375,2.022826671600342,2.8086842576158233e-06
9,11.59702205657959,9.906461715698242,2.002312421798706,0.0001796320575522259
10,11.597029685974121,9.906475067138672,2.0014235973358154,2.943027084256755e-07
10,11.597038269042969,9.906487464904785,2.00003719329834,9.064130779279367e-08
10,11.597046852111816,9.906500816345215,1.9986014366149902,8.488039160425842e-10
10,11.597053527832031,9.906512260437012,1.997545599937439,5.443067507826527e-08
10,11.597184181213379,9.906563758850098,1.9982588291168213,1.2751266922350624e-06
11,11.597208976745605,9.906591415405273,1.9992278814315796,3.553847705006774e-07
11,11.597233772277832,9.906624794006348,2.0004563331604004,2.5015353344315372e-08
11,11.597476959228516,9.906718254089355,1.9995148181915283,1.4403058230527677e-06
11,11.597721099853516,9.906811714172363,1.9986072778701782,8.895095771066508e-10
11,11.598111152648926,9.906882286071777,1.9993884563446045,1.124924551731965e-06
12,11.60096263885498,9.915438652038574,2.002558946609497,1.9251312551205046e-05
12,11.603828430175781,9.924005508422852,2.0048673152923584,2.6072765990647895e-07
12,11.606709480285645,9.932584762573242,2.005528211593628,9.252839845430572e-07
12,11.609617233276367,9.94117546081543,2.0042035579681396,1.30801458908536e-06
12,11.612550735473633,9.949777603149414,2.001295804977417,8.124393957587017e-07
13,11.612616539001465,9.949759483337402,2.0021002292633057,2.468055413373804e-07
13,11.612685203552246,9.949745178222656,2.0021135807037354,2.0307547288211936e-07
13,11.612752914428711,9.949731826782227,2.002079725265503,4.090463079364781e-09
13,11.612984657287598,9.949495315551758,1.999919056892395,1.3532173852581764e-06
13,11.615386009216309,9.946310043334961,2.0023033618927,1.149218496721005e-05
14,11.615493774414062,9.946355819702148,2.000369071960449,1.0709730986491195e-06
14,11.616841316223145,9.946407318115234,1.9928284883499146,6.885086349939229e-06
14,11.618115425109863,9.946513175964355,1.9871861934661865,1.0711178219935391e-06
14,11.619450569152832,9.946619033813477,1.9862226247787476,6.765865236957325e-06
14,11.623333930969238,9.9479341506958,1.9920490980148315,2.3515056454925798e-05
15,11.623299598693848,9.947990417480469,1.9947233200073242,2.094947603836772e-06
15,11.623222351074219,9.947909355163574,1.998701572418213,4.859909950027941e-07
15,11.69285774230957,9.922975540161133,1.9748657941818237,0.0004897030303254724
15,11.750287055969238,9.898641586303711,1.9600800275802612,2.5550769350957125e-05
15,11.7977294921875,9.895358085632324,1.960310459136963,4.986783460481092e-05
16,11.78046989440918,9.91482925415039,1.997888207435608,8.917017112253234e-05
16,11.764052391052246,9.934674263000488,2.0299429893493652,3.2651907986291917e-06
16,11.747396469116211,9.954394340515137,2.0543010234832764,2.385689913353417e-05
16,11.781933784484863,9.964057922363281,1.9870719909667969,0.0011560736456885934
16,11.81474781036377,9.973770141601562,1.9327877759933472,6.624869001825573e-06
17,11.815150260925293,9.974616050720215,1.9455066919326782,0.00017635557742323726
17,11.797722816467285,9.939504623413086,1.9895622730255127,0.00029794321744702756
17,11.780478477478027,9.90621566772461,2.031403064727783,4.247744072927162e-06
17,11.763420104980469,9.874757766723633,2.0663270950317383,3.7189925933489576e-05
17,11.750265121459961,9.84350872039795,2.086357831954956,0.00028192868921905756
18,11.750882148742676,9.843756675720215,2.0740857124328613,0.0002884509740397334
18,11.751861572265625,9.844260215759277,2.0518639087677,0.00020905658311676234
18,11.753135681152344,9.8449125289917,2.0233371257781982,0.00010682784341042861
18,11.754425048828125,9.845559120178223,1.9930634498596191,2.0375227904878557e-05
18,11.755730628967285,9.846193313598633,1.9647661447525024,1.941130676641478e-06
19,11.756296157836914,9.84605884552002,1.9690355062484741,4.986195926903747e-05
19,11.75177001953125,9.849738121032715,1.978670358657837,1.5324696505558677e-05
19,11.749460220336914,9.852280616760254,1.9906513690948486,3.139856562484056e-05
19,11.747227668762207,9.854805946350098,2.0038609504699707,4.289737717044773e-06
19,11.744978904724121,9.857375144958496,2.016583204269409,5.021346396461013e-07
20,11.745159149169922,9.857728004455566,2.014085531234741,1.4192606613505632e-05
20,11.764823913574219,9.866660118103027,1.9907219409942627,0.0002444919082336128
20,11.784221649169922,9.875598907470703,1.968928337097168,3.3899541449500248e-06
20,11.80346965789795,9.884576797485352,1.9510812759399414,3.799140904447995e-05
20,11.822846412658691,9.8933744430542,1.9389907121658325,9.298199438489974e-05
21,11.823307991027832,9.892321586608887,1.9462672472000122,0.0001458662300137803
21,11.826127052307129,9.890192031860352,1.9581619501113892,9.328646410722286e-05
21,11.82922649383545,9.888094902038574,1.9747973680496216,6.789025064790621e-05
21,11.832354545593262,9.886063575744629,1.9941383600234985,2.4718723580008373e-05
21,11.835497856140137,9.884035110473633,2.013859987258911,1.3275240462462534e-06
22,11.83578109741211,9.884387969970703,2.0117545127868652,1.1370702850399539e-05
22,11.836081504821777,9.884763717651367,2.0082833766937256,5.4307129175867885e-06
22,11.836431503295898,9.885077476501465,2.003750801086426,3.1097279133973643e-06
22,11.847686767578125,9.887175559997559,1.9886282682418823,6.790704355807975e-05
22,11.858936309814453,9.889264106750488,1.9748682975769043,5.003302248951513e-06
23,11.858963012695312,9.888981819152832,1.9777774810791016,2.4579725504736416e-05
23,11.859041213989258,9.888668060302734,1.9832459688186646,1.917594636324793e-05
23,11.859261512756348,9.888201713562012,1.9906190633773804,1.1134186024719384e-05
23,11.859395027160645,9.887533187866211,1.999045491218567,2.8341764846118167e-06
23,11.859731674194336,9.886635780334473,2.0069541931152344,5.928405357735755e-07
24,11.86099624633789,9.886680603027344,2.0043249130249023,1.1298696335870773e-05
24,11.863309860229492,9.886706352233887,2.002222776412964,3.4668173611862585e-06
24,11.865635871887207,9.886733055114746,1.9998433589935303,2.0251763999112882e-07
24,11.867975234985352,9.886750221252441,1.997496247291565,7.70908137326387e-09
24,11.87032699584961,9.88676643371582,1.995435118675232,2.4777543217169296e-07
25,11.871631622314453,9.886116981506348,1.996220588684082,5.805985438200878e-06
25,11.873187065124512,9.888851165771484,1.997681975364685,2.8543272492242977e-06
25,11.875251770019531,9.890822410583496,1.9997745752334595,2.0220236365275923e-06
25,11.877386093139648,9.892751693725586,2.002124547958374,2.092384647767176e-07
25,11.879518508911133,9.894700050354004,2.004368543624878,4.140841269872908e-08
26,11.87951946258545,9.894700050354004,2.0038435459136963,7.296176249838027e-07
26,11.879517555236816,9.89470100402832,2.0028672218322754,5.329783903107455e-07
26,11.880019187927246,9.894584655761719,2.000586748123169,2.824760258590686e-06
26,11.880572319030762,9.894492149353027,1.9984917640686035,1.321423042099923e-07
26,11.893721580505371,9.88681411743164,1.9939405918121338,3.8330974348355085e-05
27,11.894022941589355,9.886103630065918,1.9947329759597778,2.1449848190968623e-06
27,11.894205093383789,9.885353088378906,1.9959570169448853,3.294598229786061e-07
27,11.894327163696289,9.884600639343262,1.9973968267440796,8.449433153145947e-08
27,11.89445686340332,9.88424301147461,1.9992531538009644,4.736293988116813e-07
27,11.894587516784668,9.883883476257324,2.0012154579162598,2.284573241695398e-08
28,11.900899887084961,9.89493465423584,1.9942749738693237,2.4093184038065374e-05
28,11.907629013061523,9.907195091247559,1.9881291389465332,2.840277147697634e-06
28,11.916281700134277,9.922518730163574,1.9826198816299438,7.929369530756958e-06
28,11.925037384033203,9.937633514404297,1.9792691469192505,1.1555996934475843e-05
28,11.933830261230469,9.952637672424316,1.9785728454589844,1.6574247638345696e-05
