Iteration,M2,D2,V2,Loss,Time,Gradient Norm
0,10.79006290435791,8.991071701049805,1.8099992275238037,0.00013710567145608366,0.05299997329711914,0.0014818389900028706
0,10.781353950500488,8.982549667358398,1.8189231157302856,0.0001277827104786411,0.10500049591064453,0.0029161928687244654
0,10.773615837097168,8.974641799926758,1.8268873691558838,0.00011633274698397145,0.1569993495941162,0.004282166715711355
0,10.76655387878418,8.96743106842041,1.834091305732727,0.00010341296729166061,0.20799970626831055,0.00555676594376564
0,10.775556564331055,8.95753288269043,1.8420964479446411,0.0004914455348625779,0.26000046730041504,0.01025144848972559
0,10.78199291229248,8.950475692749023,1.8487401008605957,7.927904516691342e-05,0.3110008239746094,0.011326408013701439
0,10.787334442138672,8.944785118103027,1.8546483516693115,8.225367491832003e-05,0.36300063133239746,0.012422135099768639
0,10.791391372680664,8.939687728881836,1.8599363565444946,3.060607923544012e-05,0.41299962997436523,0.013033533468842506
0,10.794976234436035,8.935078620910645,1.8649059534072876,6.767317245248705e-05,0.4640004634857178,0.014044410549104214
0,10.798754692077637,8.93060302734375,1.8697247505187988,0.00010365117486799136,0.5160007476806641,0.015463707968592644
0,10.802473068237305,8.926559448242188,1.8740721940994263,8.540557132619142e-07,0.5679996013641357,0.015414157882332802
0,10.805850982666016,8.92280101776123,1.8782631158828735,5.29131903022062e-05,0.6200003623962402,0.016283655539155006
0,10.808679580688477,8.919203758239746,1.8822529315948486,2.3828559278626926e-05,0.6709995269775391,0.01682140678167343
0,10.811010360717773,8.915614128112793,1.886015772819519,2.1378891688073054e-06,0.7230002880096436,0.01703735627233982
0,10.813127517700195,8.912137031555176,1.8896986246109009,4.261671710992232e-05,0.7790007591247559,0.017845509573817253
0,10.815103530883789,8.908817291259766,1.8932993412017822,4.0416212868876755e-05,0.8349990844726562,0.01860833168029785
0,10.816956520080566,8.905634880065918,1.8968206644058228,3.796764212893322e-05,0.8869991302490234,0.019346265122294426
0,10.818690299987793,8.902573585510254,1.9002636671066284,3.463305256445892e-05,0.9390006065368652,0.02004648745059967
0,10.822161674499512,8.899247169494629,1.903525710105896,3.641366129158996e-05,0.9899997711181641,0.01999141089618206
0,10.825331687927246,8.896089553833008,1.9067155122756958,2.296445018146187e-05,1.0419995784759521,0.020522745326161385
1,10.825216293334961,8.89605712890625,1.906809687614441,2.5770894353627227e-05,5.430000305175781,0.0006031800294294953
1,10.825021743774414,8.896020889282227,1.9070007801055908,2.7491963919601403e-05,5.479999542236328,0.0012174163712188601
1,10.824831008911133,8.895971298217773,1.907303810119629,3.370079866726883e-05,5.531002521514893,0.001921685878187418
1,10.832901954650879,8.897346496582031,1.90821373462677,0.0005344030214473605,5.582002639770508,0.00576572073623538
1,10.839177131652832,8.898741722106934,1.9092118740081787,2.4528359062969685e-05,5.633002996444702,0.006324514281004667
1,10.844493865966797,8.900118827819824,1.9102178812026978,7.281754506038851e-07,5.683999538421631,0.006375008728355169
1,10.849170684814453,8.90134048461914,1.9113296270370483,2.674655115697533e-05,5.7350006103515625,0.007053551264107227
1,10.85340404510498,8.902546882629395,1.9125312566757202,2.4808799935271963e-05,5.786000490188599,0.00764046423137188
1,10.85730266571045,8.903738975524902,1.9138209819793701,2.4766026399447583e-05,5.837999582290649,0.00822805892676115
1,10.860928535461426,8.904942512512207,1.9151850938796997,2.0660829250118695e-05,5.8889992237091064,0.008740821853280067
