Iteration,M2,D2,V2,Loss
0,60.03999710083008,50.03996658325195,9.960000038146973,0.12673398852348328
0,60.11377716064453,50.11358642578125,9.886200904846191,0.12550854682922363
0,60.21798324584961,50.216896057128906,9.781612396240234,0.17030081152915955
0,60.346412658691406,50.34139633178711,9.65279769897461,0.11951854825019836
0,60.49497604370117,50.4848747253418,9.50382137298584,0.11602823436260223
1,60.64037322998047,50.62563705444336,9.357867240905762,0.11172149330377579
1,60.78703308105469,50.767704010009766,9.210260391235352,0.11057253181934357
1,60.936492919921875,50.90672302246094,9.059326171875,0.09304001182317734
1,61.09359359741211,51.05928039550781,8.897872924804688,0.1672060191631317
1,61.26006317138672,51.22389602661133,8.724902153015137,0.10096897184848785
2,61.42111587524414,51.38256072998047,8.557411193847656,0.09095070511102676
2,61.577030181884766,51.52214431762695,8.394705772399902,0.09350143373012543
2,61.730384826660156,51.647640228271484,8.233804702758789,0.08096586167812347
2,61.88356018066406,51.761905670166016,8.072013854980469,0.07732430845499039
2,62.03853225708008,51.867698669433594,7.907104015350342,0.07340863347053528
3,62.1877555847168,51.96863555908203,7.748037338256836,0.06960862129926682
3,62.33303451538086,52.06897735595703,7.592464447021484,0.06702437251806259
3,62.47636413574219,52.170406341552734,7.437880516052246,0.06235214322805405
3,62.6194953918457,52.27440643310547,7.282085418701172,0.058897070586681366
3,62.763736724853516,52.38178634643555,7.123497009277344,0.05760272964835167
4,62.90268325805664,52.47958755493164,6.969908237457275,0.052904192358255386
4,63.03805923461914,52.56975555419922,6.818918704986572,0.04809985309839249
4,63.17134475708008,52.65382385253906,6.668500900268555,0.04642709717154503
4,63.30370330810547,52.73118209838867,6.516229629516602,0.04416929557919502
4,63.43632888793945,52.80250930786133,6.360662460327148,0.03907158970832825
5,63.56338119506836,52.87148666381836,6.211196422576904,0.0394122339785099
5,63.68613052368164,52.939212799072266,6.065884113311768,0.035489536821842194
5,63.80559158325195,53.010189056396484,5.922927379608154,0.03262697160243988
5,63.922664642333984,53.085601806640625,5.780884742736816,0.037582531571388245
5,64.03517150878906,53.16978073120117,5.638978958129883,0.06250886619091034
6,64.14281463623047,53.2505989074707,5.502748966217041,0.028821367770433426
6,64.24653625488281,53.32881164550781,5.370540142059326,0.02445332333445549
6,64.34716033935547,53.40553283691406,5.240862846374512,0.025360360741615295
6,64.44544982910156,53.48137664794922,5.112339019775391,0.021275710314512253
6,64.54208374023438,53.55677795410156,4.983743667602539,0.019876981154084206
7,64.63443756103516,53.62888717651367,4.860361099243164,0.018143678084015846
7,64.71929168701172,53.68463897705078,4.743885040283203,0.20708660781383514
7,64.79742431640625,53.725799560546875,4.632893085479736,0.01411429513245821
7,64.86956024169922,53.75385284423828,4.526062965393066,0.013377574272453785
7,64.93632507324219,53.76882553100586,4.422263145446777,0.008945349603891373
8,65.00011444091797,53.78334426879883,4.322636604309082,0.011099057272076607
8,65.06153869628906,53.79459762573242,4.2260026931762695,0.014957399107515812
8,65.11571502685547,53.81078338623047,4.136021614074707,0.11106255650520325
8,65.16313171386719,53.83109664916992,4.051738739013672,0.005434652790427208
8,65.20429992675781,53.85516357421875,3.9721524715423584,0.005458484869450331
9,65.24366760253906,53.878204345703125,3.8956775665283203,0.007988501340150833
9,65.27953338623047,53.90291213989258,3.823690414428711,0.03799792379140854
9,65.31227111816406,53.92936325073242,3.755194902420044,0.006825223099440336
9,65.34217071533203,53.95771026611328,3.6893484592437744,0.0045086536556482315
9,65.36954498291016,53.98801803588867,3.625275135040283,0.006180477328598499
10,65.3957290649414,54.016944885253906,3.5636656284332275,0.0053780097514390945
10,65.42092895507812,54.044673919677734,3.5037083625793457,0.005054007284343243
10,65.44534301757812,54.07137680053711,3.4446492195129395,0.0047233630903065205
10,65.46913146972656,54.09723663330078,3.3858134746551514,0.0039748866111040115
10,65.4924545288086,54.12237548828125,3.3265633583068848,0.004034682642668486
11,65.51473999023438,54.1463623046875,3.2696375846862793,0.0038029104471206665
11,65.53612518310547,54.16987609863281,3.2141754627227783,0.008537079207599163
11,65.55679321289062,54.19240951538086,3.159343719482422,0.009910441935062408
11,65.57658386230469,54.214385986328125,3.1043341159820557,0.0345253050327301
11,65.59571075439453,54.2342529296875,3.048496723175049,0.006311526522040367
12,65.61396789550781,54.25351333618164,2.9947569370269775,0.006126831751316786
12,65.63145446777344,54.27244567871094,2.9425175189971924,0.002415859140455723
12,65.64825439453125,54.29100799560547,2.8913745880126953,0.0010237779933959246
12,65.6644515991211,54.30928039550781,2.8408279418945312,0.001860165037214756
12,65.68012237548828,54.32731628417969,2.790487766265869,0.001123787951655686
13,65.69507598876953,54.34440612792969,2.7421274185180664,0.0028934073634445667
13,65.70877075195312,54.37010192871094,2.6949000358581543,0.02308877743780613
13,65.71906280517578,54.39973831176758,2.6541173458099365,0.1027689203619957
13,65.72613525390625,54.43313217163086,2.6191678047180176,0.000800641777459532
13,65.73015594482422,54.47013473510742,2.5894856452941895,0.0007296398398466408
14,65.73400115966797,54.50531768798828,2.561007499694824,0.0005863434635102749
14,65.73770904541016,54.538787841796875,2.533353328704834,0.0009399804985150695
14,65.74130249023438,54.570648193359375,2.506197452545166,0.0006978105520829558
14,65.74365234375,54.60254669189453,2.4825878143310547,0.046532925218343735
14,65.74482727050781,54.63450241088867,2.4620895385742188,0.0006420306162908673
15,65.74590301513672,54.66532516479492,2.4419569969177246,0.007828415371477604
15,65.74689483642578,54.69507598876953,2.42195200920105,0.0003845510946121067
15,65.74781799316406,54.723819732666016,2.4018661975860596,0.0003136612940579653
15,65.74868774414062,54.751617431640625,2.3814966678619385,0.0003228552232030779
15,65.74949645996094,54.77766418457031,2.361070156097412,0.0013759519206359982
16,65.74991607666016,54.80525207519531,2.342599868774414,0.008053438737988472
16,65.7499771118164,54.834320068359375,2.325831651687622,0.000205138698220253
16,65.74967956542969,54.86477279663086,2.310697078704834,0.00015677354531362653
16,65.7490463256836,54.89655685424805,2.2970335483551025,8.222451288020238e-05
16,65.74767303466797,54.93071365356445,2.2863636016845703,0.016002945601940155
17,65.74635314941406,54.96356201171875,2.2757976055145264,0.0021264837123453617
17,65.74508666992188,54.99517059326172,2.2651875019073486,0.00014337513130158186
17,65.74380493164062,55.02650451660156,2.2539896965026855,0.004324582405388355
17,65.74251556396484,55.057586669921875,2.2420802116394043,0.000154787179781124
17,65.74122619628906,55.088443756103516,2.2293107509613037,0.00023448150022886693
18,65.7325668334961,55.103092193603516,2.2264716625213623,0.5409283638000488
18,65.71696472167969,55.10307312011719,2.2328851222991943,4.290529977879487e-05
18,65.69396209716797,55.08012771606445,2.2527737617492676,0.09022215008735657
18,65.66402435302734,55.03805923461914,2.2847604751586914,0.00013226254668552428
18,65.62759399414062,54.979705810546875,2.32761812210083,0.00017397533520124853
19,65.59296417236328,54.92422103881836,2.3681914806365967,0.00032485200790688396
19,65.56005859375,54.8714714050293,2.406403064727783,0.0003535358118824661
19,65.52880096435547,54.82133102416992,2.4421749114990234,0.00035202971776016057
19,65.49913024902344,54.773677825927734,2.4754271507263184,0.0003639574279077351
19,65.47090148925781,54.7284049987793,2.506474018096924,0.0011563836596906185
20,65.44371032714844,54.686622619628906,2.536797046661377,0.007432481274008751
20,65.41753387451172,54.64818572998047,2.5661211013793945,0.0009907850762829185
20,65.39234924316406,54.6129150390625,2.594191551208496,0.000893179327249527
20,65.36807250976562,54.581512451171875,2.620596170425415,0.0030776935163885355
20,65.34468078613281,54.553810119628906,2.6451516151428223,0.0006040377775207162
21,65.32227325439453,54.52785110473633,2.6688451766967773,0.0026915529742836952
21,65.30081939697266,54.50365447998047,2.6914148330688477,0.0008145922911353409
21,65.28002166748047,54.48246765136719,2.7132503986358643,0.0032415681052953005
21,65.25809478759766,54.463008880615234,2.7346949577331543,0.11980220675468445
21,65.23512268066406,54.445213317871094,2.7554216384887695,0.0010084939422085881
22,65.21333312988281,54.42826461791992,2.7747232913970947,0.0014143388252705336
22,65.19271087646484,54.41214370727539,2.792288064956665,0.0011528265895321965
22,65.1732406616211,54.39699935913086,2.807494878768921,0.007054675370454788
22,65.15478515625,54.38271713256836,2.819610595703125,0.01950046978890896
22,65.13734436035156,54.369285583496094,2.828362226486206,0.0013458876637741923
23,65.12081909179688,54.35654830932617,2.836221218109131,0.0017372476868331432
23,65.10523223876953,54.34447479248047,2.8427908420562744,0.0014748011017218232
23,65.09058380126953,54.33311080932617,2.8477230072021484,0.0012250281870365143
23,65.07689666748047,54.32244873046875,2.850649356842041,0.001454502227716148
23,65.06417083740234,54.31285858154297,2.8510172367095947,0.004189499653875828
24,65.05208587646484,54.30377197265625,2.851109266281128,0.000674957875162363
24,65.03016662597656,54.314422607421875,2.8646905422210693,0.30321142077445984
24,64.99918365478516,54.34234619140625,2.8901100158691406,0.002594931749626994
24,64.95984649658203,54.385536193847656,2.9259495735168457,0.0021174924913793802
24,64.91281127929688,54.442344665527344,2.970926284790039,0.0024135655257850885
25,64.86808013916016,54.4970703125,3.0129549503326416,0.010750746354460716
25,64.82561492919922,54.54984664916992,3.0517001152038574,0.002114690840244293
25,64.785400390625,54.60080337524414,3.086818218231201,0.0022988291457295418
25,64.73794555664062,54.66582107543945,3.128756523132324,0.23817496001720428
25,64.68362426757812,54.743309020996094,3.1770708560943604,0.002014418365433812
26,64.63186645507812,54.81694793701172,3.2229654788970947,0.001995400758460164
26,64.58265686035156,54.887001037597656,3.266014337539673,0.0027451433707028627
26,64.53581237792969,54.95368194580078,3.3061842918395996,0.0018177001038566232
26,64.49136352539062,55.017208099365234,3.3429880142211914,0.003656466957181692
26,64.44766235351562,55.0784797668457,3.3782641887664795,0.02780596911907196
27,64.40626525878906,55.13679504394531,3.4111428260803223,0.004118483047932386
27,64.36571502685547,55.190147399902344,3.441753387451172,0.1009603813290596
27,64.32615661621094,55.238807678222656,3.469454765319824,0.005413994658738375
27,64.28773498535156,55.28304672241211,3.4936559200286865,0.004687122534960508
27,64.25057220458984,55.32313537597656,3.513782262802124,0.004757180344313383
28,64.21534729003906,55.361289978027344,3.5323634147644043,0.0026361315976828337
28,64.17410278320312,55.41141891479492,3.555983066558838,0.13603360950946808
28,64.12712097167969,55.472415924072266,3.5841097831726074,0.002814666600897908
28,64.07486724853516,55.54413604736328,3.61568021774292,0.00757434731349349
28,64.01786804199219,55.625614166259766,3.6497390270233154,0.005527759902179241
29,63.963748931884766,55.70337677001953,3.6815271377563477,0.0032796042505651712
29,63.91261291503906,55.77764892578125,3.710322618484497,0.0056723072193562984
29,63.86457443237305,55.84870910644531,3.7353882789611816,0.00656970776617527
29,63.8197021484375,55.916717529296875,3.756129264831543,0.004367205314338207
29,63.77811813354492,55.98190689086914,3.7718610763549805,0.00642467150464654
30,63.738868713378906,56.04378128051758,3.785945177078247,0.005965499207377434
30,63.702117919921875,56.10282897949219,3.7974493503570557,0.010490067303180695
30,63.66803741455078,56.15926742553711,3.805565357208252,0.006756631191819906
30,63.636802673339844,56.21331024169922,3.8095173835754395,0.006792091298848391
30,63.60858154296875,56.26516342163086,3.8085641860961914,0.006904466077685356
31,63.581905364990234,56.31521224975586,3.806572675704956,0.0197365153580904
31,63.557003021240234,56.36381530761719,3.802558183670044,0.009971913881599903
31,63.534095764160156,56.4111328125,3.795663833618164,0.00669288681820035
31,63.513397216796875,56.45731735229492,3.7850704193115234,0.006758814677596092
31,63.495079040527344,56.50229263305664,3.7701146602630615,0.004736986942589283
32,63.47797393798828,56.545188903808594,3.7548937797546387,0.008167784661054611
32,63.46232986450195,56.586181640625,3.7384674549102783,0.006548694334924221
32,63.4444465637207,56.623348236083984,3.72430682182312,0.06199442967772484
32,63.4195556640625,56.658111572265625,3.716587543487549,0.07870514690876007
32,63.388301849365234,56.690635681152344,3.714142084121704,0.004858505912125111
33,63.35782241821289,56.72295379638672,3.7110660076141357,0.05647709220647812
33,63.32135772705078,56.74610900878906,3.7147207260131836,0.143636092543602
33,63.279544830322266,56.76065444946289,3.7237958908081055,0.007348417770117521
33,63.23295593261719,56.767127990722656,3.737090826034546,0.006326950155198574
33,63.18170928955078,56.76619338989258,3.754035711288452,0.005125052761286497
34,63.133270263671875,56.7653923034668,3.769179105758667,0.006512846332043409
34,63.08781433105469,56.7647705078125,3.7816333770751953,0.00625799223780632
34,63.04545211791992,56.764625549316406,3.790580987930298,0.005582802463322878
34,63.00339889526367,56.77668380737305,3.7957417964935303,0.07181967049837112
34,62.96198654174805,56.80004119873047,3.796208381652832,0.009110060520470142
35,62.92290115356445,56.822723388671875,3.795530080795288,0.01081784162670374
35,62.88634490966797,56.844913482666016,3.792747974395752,0.006397054065018892
35,62.8525276184082,56.866722106933594,3.7869246006011963,0.00676491716876626
35,62.82168197631836,56.888206481933594,3.77705454826355,0.011160074733197689
35,62.79362106323242,56.909358978271484,3.7628583908081055,0.0036999941803514957
36,62.76726531982422,56.92955780029297,3.7483253479003906,0.006684229243546724
36,62.7428092956543,56.948974609375,3.7325305938720703,0.004901276435703039
36,62.72045135498047,56.968109130859375,3.714365005493164,0.01187990978360176
36,62.68764877319336,56.98456954956055,3.7057995796203613,0.22601288557052612
36,62.64544677734375,56.99842071533203,3.705331325531006,0.005942777264863253
37,62.60529327392578,57.011592864990234,3.704401969909668,0.0032266785856336355
37,62.566131591796875,57.022586822509766,3.703833818435669,0.014657396823167801
37,62.52824401855469,57.03156661987305,3.7025084495544434,0.008590929210186005
37,62.49187088012695,57.03872299194336,3.6994433403015137,0.005980688147246838
37,62.457237243652344,57.0443115234375,3.6936755180358887,0.006397934630513191
38,62.424598693847656,57.049644470214844,3.687216281890869,0.005095322150737047
38,62.394073486328125,57.054813385009766,3.679241418838501,0.0037556833121925592
38,62.36583709716797,57.05985641479492,3.668881893157959,0.004440156277269125
