Iteration,M2,D2,Loss
0,12.570530891418457,10.479771614074707,1.9762895320241114e-08
0,12.47162914276123,10.57638931274414,1.9547419469745364e-06
0,12.400272369384766,10.645120620727539,7.589910921979026e-08
0,12.313345909118652,10.634044647216797,3.912372449121904e-06
0,12.247587203979492,10.622968673706055,1.5674577191759909e-09
1,12.247420310974121,10.621644973754883,2.43493918361537e-08
1,12.247247695922852,10.620316505432129,1.8212464869549194e-10
1,12.24675178527832,10.54832649230957,1.344598672403663e-06
1,12.24625301361084,10.48986530303955,9.021372190942678e-12
1,12.245749473571777,10.439294815063477,4.6940312747878465e-11
2,12.245741844177246,10.439302444458008,1.9368073811421027e-10
2,12.146714210510254,10.52950382232666,2.665751162567176e-05
2,12.076179504394531,10.596577644348145,1.9415060670269213e-09
2,12.018352508544922,10.65243148803711,8.698997633338479e-10
2,11.968401908874512,10.700420379638672,1.273217407060656e-07
3,11.968376159667969,10.700309753417969,1.1823784618059108e-08
3,11.96834945678711,10.70019817352295,6.855330192401254e-11
3,11.998452186584473,10.681513786315918,4.7320295379904564e-06
3,12.027410507202148,10.66305923461914,1.7886584140897055e-12
3,12.055355072021484,10.64482307434082,2.1990170101515716e-11
4,12.055355072021484,10.644822120666504,1.0457695126531164e-10
4,12.054617881774902,10.645099639892578,7.692506187595427e-08
4,12.053876876831055,10.645378112792969,4.179797480352576e-11
4,12.053132057189941,10.645658493041992,4.289797412692503e-13
4,12.05285930633545,10.644607543945312,8.879200663614029e-08
5,12.05285930633545,10.644604682922363,2.6436539068974696e-10
5,12.052854537963867,10.644593238830566,1.7964373322243432e-09
5,12.052863121032715,10.64455795288086,8.305214294068719e-10
5,12.052871704101562,10.644521713256836,4.379553664168867e-11
5,12.05289077758789,10.644454956054688,2.085466244139411e-09
6,12.052444458007812,10.644495964050293,5.614408138399085e-08
6,12.051995277404785,10.644537925720215,4.223196445329869e-11
6,12.05154037475586,10.644573211669922,1.1180457670789679e-09
6,12.05107307434082,10.644603729248047,1.89443105647058e-09
6,12.043017387390137,10.647223472595215,6.904801352902723e-07
7,12.043021202087402,10.647176742553711,4.729002522907422e-09
7,12.036025047302246,10.647573471069336,7.059438189571665e-07
7,12.029003143310547,10.647964477539062,1.621553447073154e-09
7,12.023599624633789,10.625067710876465,2.4936109639384085e-06
7,12.018176078796387,10.602643966674805,3.928774406497526e-12
8,12.018176078796387,10.602643966674805,2.885438936395257e-11
8,12.021066665649414,10.59322738647461,8.685649390827166e-07
8,12.023970603942871,10.583806037902832,4.8111688244478756e-11
8,12.026883125305176,10.574357986450195,2.5289335070510788e-09
8,12.053908348083496,10.50379467010498,7.417694632749772e-06
9,12.054003715515137,10.503392219543457,3.693619987643615e-08
9,12.054080963134766,10.502994537353516,1.7578003497220607e-09
9,12.05416488647461,10.502570152282715,2.144975308482344e-09
9,12.054248809814453,10.502141952514648,3.262626002697999e-10
9,12.054361343383789,10.501544952392578,1.639062752190057e-08
10,12.054361343383789,10.501544952392578,1.304579274469253e-12
10,12.054361343383789,10.501543998718262,4.1589433286137734e-11
10,12.054361343383789,10.501542091369629,1.2215958800076976e-10
10,12.05028247833252,10.485282897949219,2.4886953724490013e-06
10,12.046186447143555,10.469155311584473,2.2149826417461327e-10
11,12.0463285446167,10.468950271606445,7.390383860439442e-09
11,12.046491622924805,10.468714714050293,1.1530196797338021e-09
11,12.046646118164062,10.468459129333496,3.0442481868675486e-09
11,12.046801567077637,10.468202590942383,2.4064972237169968e-11
11,12.04695987701416,10.467940330505371,3.047958552215846e-10
12,12.04695987701416,10.467940330505371,3.9753214609028475e-11
12,12.046958923339844,10.467939376831055,1.5242056228270684e-10
12,12.04512882232666,10.464244842529297,5.991773832647596e-07
12,12.042773246765137,10.460612297058105,4.508310169626384e-08
12,12.025777816772461,10.456011772155762,1.552580783936719e-06
13,12.025622367858887,10.455970764160156,1.3576379132018701e-08
13,12.025465965270996,10.455928802490234,1.479803432569149e-11
13,12.025307655334473,10.455869674682617,1.8336439033816987e-09
13,11.985569953918457,10.381306648254395,1.3968523489893414e-05
13,11.954547882080078,10.319616317749023,7.02380475559039e-07
14,11.954547882080078,10.319616317749023,2.7009361761032302e-11
14,11.954549789428711,10.319616317749023,1.3929786490951557e-10
14,11.954550743103027,10.319615364074707,1.0055885985016388e-10
14,11.954551696777344,10.319613456726074,2.4040889071152982e-11
14,11.95462417602539,10.31950569152832,2.2207386152217623e-08
15,11.95468521118164,10.31950855255127,6.44888364931262e-09
15,11.954754829406738,10.3195161819458,2.9104119114720106e-10
15,11.954830169677734,10.319520950317383,1.073699351650248e-09
15,11.955290794372559,10.31745433807373,3.1226278451867984e-07
15,11.9557523727417,10.31536865234375,1.0797811533791446e-09
16,11.955758094787598,10.3153715133667,2.408025168154637e-10
16,11.955745697021484,10.315321922302246,4.712889634106432e-09
16,11.955733299255371,10.315272331237793,1.5882359663543788e-11
16,11.956761360168457,10.315348625183105,9.439288106705135e-08
