Iteration,M2,D2,V2,B,G,Pmech2,Loss,Time,Gradient Norm
0,12.590003967285156,10.490072250366211,2.0900001525878906,-0.6112241148948669,-0.0025698202662169933,0.5018829703330994,0.0004902016371488571,0.02712392807006836,0.008944998495280743
0,12.58231258392334,10.489633560180664,2.0812859535217285,-0.6103517413139343,-0.0016904872609302402,0.5009994506835938,0.00027996706194244325,0.05967092514038086,0.016789790242910385
0,12.576321601867676,10.487913131713867,2.0745575428009033,-0.6096783876419067,-0.0010076279286295176,0.5003207921981812,1.3753415259998292e-05,0.08248019218444824,0.017470717430114746
0,12.571091651916504,10.485963821411133,2.068429708480835,-0.609063982963562,-0.000379867444280535,0.4996979236602783,5.804779357276857e-05,0.10444211959838867,0.02039412409067154
0,12.566389083862305,10.483870506286621,2.0628414154052734,-0.6085029244422913,0.00018946640193462372,0.49913519620895386,3.190220013493672e-05,0.12638306617736816,0.022176887840032578
0,12.562085151672363,10.48163890838623,2.0577290058135986,-0.6079892516136169,0.0007016664021648467,0.4986327886581421,1.7973576177610084e-05,0.14895415306091309,0.022784238681197166
0,12.55811595916748,10.479483604431152,2.0530502796173096,-0.607519268989563,0.0011618665885180235,0.49818524718284607,9.994491847464815e-06,0.17077875137329102,0.022582661360502243
0,12.554427146911621,10.47748851776123,2.0487592220306396,-0.6070886850357056,0.001572845852933824,0.49779075384140015,1.064510433934629e-05,0.1930370330810547,0.021553171798586845
0,12.550925254821777,10.475790023803711,2.0448524951934814,-0.606697678565979,0.0019320501014590263,0.49745315313339233,1.831513873185031e-05,0.21535110473632812,0.019497310742735863
0,12.54764461517334,10.474382400512695,2.041266918182373,-0.6063399910926819,0.002245051320642233,0.4971681237220764,2.406623934803065e-05,0.2369709014892578,0.017087426036596298
0,12.544587135314941,10.472514152526855,2.0379838943481445,-0.6060138940811157,0.002516290172934532,0.4969315528869629,2.5931110940291546e-05,0.25830698013305664,0.014524676837027073
0,12.541702270507812,10.471034049987793,2.0349879264831543,-0.6057184338569641,0.0027392327319830656,0.49675312638282776,4.4776053982786834e-05,0.2801668643951416,0.011076098307967186
0,12.539795875549316,10.480472564697266,2.0314786434173584,-0.6053714156150818,0.0028979042544960976,0.4966678023338318,0.0001564101257827133,0.3019688129425049,0.005289741791784763
0,12.536808013916016,10.486470222473145,2.028488874435425,-0.6050801277160645,0.0029843251686543226,0.49666619300842285,0.00011308278044452891,0.3234109878540039,9.859725832939148e-05
0,12.534008026123047,10.491697311401367,2.0257904529571533,-0.604820191860199,0.0030167109798640013,0.4967341721057892,6.834517989773303e-05,0.3457667827606201,0.004181301221251488
0,12.531806945800781,10.496994972229004,2.0231897830963135,-0.6045710444450378,0.00300526712089777,0.49686282873153687,5.697210872313008e-05,0.36765003204345703,0.007941153831779957
0,12.529515266418457,10.501850128173828,2.020859479904175,-0.6043516397476196,0.0029290281236171722,0.4970681965351105,9.171639976557344e-05,0.3899497985839844,0.012886316515505314
0,12.527446746826172,10.506294250488281,2.0187485218048096,-0.6041561961174011,0.0028019172605127096,0.49732959270477295,6.085458880988881e-05,0.41252994537353516,0.016909010708332062
0,12.525467872619629,10.510417938232422,2.0168559551239014,-0.6039848327636719,0.00262301042675972,0.4976408779621124,6.557909364346415e-05,0.4352428913116455,0.021081406623125076
0,12.523316383361816,10.514823913574219,2.0151050090789795,-0.6038299202919006,0.0023849420249462128,0.49800270795822144,9.575157309882343e-05,0.4574880599975586,0.026154879480600357
1,12.523574829101562,10.514966011047363,2.0152065753936768,-0.6038418412208557,0.002349597169086337,0.49804407358169556,3.405720053706318e-05,1.9672648906707764,0.0029767064843326807
1,12.523725509643555,10.51447582244873,2.015504837036133,-0.6038750410079956,0.002295471029356122,0.49810126423835754,1.3686249076272361e-05,1.9907257556915283,0.004103194922208786
1,12.523859977722168,10.513993263244629,2.0159783363342285,-0.6039282083511353,0.002196329412981868,0.4982081353664398,4.8232141125481576e-05,2.0136609077453613,0.0076716626062989235
1,12.524036407470703,10.51353931427002,2.0166053771972656,-0.6039987802505493,0.0020570161286741495,0.49835965037345886,4.05663886340335e-05,2.036381959915161,0.010949834249913692
1,12.52415943145752,10.513069152832031,2.0173962116241455,-0.604087769985199,0.0018787182634696364,0.4985535442829132,4.028663533972576e-05,2.059002161026001,0.014212019741535187
1,12.524316787719727,10.512618064880371,2.018311023712158,-0.6041905879974365,0.001670575002208352,0.49878019094467163,2.8776881663361564e-05,2.0817878246307373,0.016971558332443237
1,12.524506568908691,10.512195587158203,2.0193264484405518,-0.6043045520782471,0.0014390648575499654,0.49903225898742676,2.2546826585312374e-05,2.104868173599243,0.01940700225532055
1,12.524724006652832,10.511791229248047,2.0204193592071533,-0.6044269800186157,0.0011911571491509676,0.4993019104003906,1.615788096387405e-05,2.126910924911499,0.021450821310281754
1,12.525033950805664,10.511556625366211,2.02150559425354,-0.6045488119125366,0.0009350724285468459,0.49958157539367676,1.287145096284803e-05,2.149135112762451,0.023054219782352448
1,12.525344848632812,10.511320114135742,2.022630453109741,-0.6046746373176575,0.0006737526855431497,0.499866247177124,7.201557309599593e-06,2.171571969985962,0.02435704506933689
1,12.525470733642578,10.511338233947754,2.0238025188446045,-0.6048054099082947,0.00039869261672720313,0.5001642107963562,1.856006565503776e-05,2.193614959716797,0.02657500095665455
1,12.52526569366455,10.512153625488281,2.024617910385132,-0.6048987507820129,0.0001582517143106088,0.5004262328147888,2.9845989047316834e-05,2.2151410579681396,0.024091780185699463
