Iteration,M2,D2,V2,B,G,Pmech2,Loss,Time,Gradient Norm
0,12.609911918640137,10.509788513183594,2.077711343765259,-0.6112241148948669,-0.002569819800555706,0.5098873376846313,0.001526754116639495,0.1297760009765625,0.09764444828033447
0,12.618473052978516,10.518062591552734,2.069260835647583,-0.6103687882423401,-0.0017128769541159272,0.509030282497406,0.000675118702929467,0.20749521255493164,0.16159626841545105
0,12.625017166137695,10.524576187133789,2.0620346069335938,-0.6096236109733582,-0.0009867683984339237,0.5083045959472656,0.00024830937036313117,0.2811591625213623,0.19788169860839844
0,12.629915237426758,10.530284881591797,2.0557751655578613,-0.6089709401130676,-0.0003718937514349818,0.5076910257339478,5.957593384664506e-05,0.35528993606567383,0.2108137309551239
0,12.633646965026855,10.535703659057617,2.0502398014068604,-0.6083908081054688,-9.999999747378752e-06,0.507178008556366,3.269209628342651e-05,0.429095983505249,0.2043311595916748
0,12.643526077270508,10.544490814208984,2.0443732738494873,-0.6077485084533691,-9.999999747378752e-06,0.5067321062088013,0.00010262695286655799,0.5025908946990967,0.19742493331432343
0,12.650734901428223,10.55151081085205,2.0391595363616943,-0.60718834400177,-9.999999747378752e-06,0.5063548684120178,7.34312052372843e-05,0.5762510299682617,0.17943257093429565
0,12.656599998474121,10.557666778564453,2.034431219100952,-0.6066862940788269,-9.999999747378752e-06,0.5060366988182068,8.279761823359877e-05,0.6661679744720459,0.15884891152381897
0,12.661641120910645,10.563060760498047,2.030097007751465,-0.6062302589416504,-9.999999747378752e-06,0.5057733654975891,9.220733772963285e-05,0.7716169357299805,0.13557597994804382
0,12.666133880615234,10.567950248718262,2.0260732173919678,-0.6058096289634705,-9.999999747378752e-06,0.505561113357544,9.772729390533641e-05,0.8555188179016113,0.11126285791397095
0,12.67021656036377,10.572508811950684,2.0223021507263184,-0.6054173111915588,-9.999999747378752e-06,0.5053980350494385,0.00010216036025667563,0.9294791221618652,0.08622384816408157
0,12.663568496704102,10.58088493347168,2.018458604812622,-0.6050118803977966,-9.999999747378752e-06,0.5053252577781677,0.00046411246876232326,1.0034620761871338,0.038401614874601364
0,12.6580171585083,10.587372779846191,2.014847993850708,-0.6046335697174072,-9.999999747378752e-06,0.5053013563156128,0.00010575733904261142,1.077394962310791,0.012558570131659508
0,12.653133392333984,10.59287166595459,2.011436939239502,-0.6042781472206116,-9.999999747378752e-06,0.5053278803825378,0.00010865073272725567,1.1537771224975586,0.01385427638888359
0,12.648748397827148,10.597735404968262,2.0081987380981445,-0.603942334651947,-4.5785356633132324e-05,0.5054049491882324,0.00010642095003277063,1.2289950847625732,0.04017948731780052
0,12.644821166992188,10.602149963378906,2.005110025405884,-0.6036232113838196,-0.00012374682410154492,0.505527913570404,8.882267866283655e-05,1.3016879558563232,0.06428631395101547
0,12.640841484069824,10.606487274169922,2.0020933151245117,-0.6033110618591309,-0.000219534442294389,0.5056708455085754,5.2404608140932396e-05,1.373650074005127,0.07513375580310822
0,12.635939598083496,10.611478805541992,1.9993042945861816,-0.6030256152153015,-0.0003315555804874748,0.5058280229568481,7.669227488804609e-05,1.446199893951416,0.08322759717702866
0,12.63152027130127,10.615971565246582,1.9966071844100952,-0.6027495265007019,-0.000471180712338537,0.5060137510299683,4.179050665698014e-05,1.5181570053100586,0.09957615286111832
0,12.627498626708984,10.620098114013672,1.993987798690796,-0.6024813055992126,-0.0006269670557230711,0.5062150955200195,1.6820042219478637e-05,1.5902550220489502,0.10968059301376343
1,12.627406120300293,10.620100975036621,1.9939888715744019,-0.6024807691574097,-0.0006436169496737421,0.5062330961227417,1.694910133664962e-05,6.350324869155884,0.009770551696419716
1,12.627310752868652,10.62010669708252,1.9939768314361572,-0.6024780869483948,-0.0006717198411934078,0.5062637329101562,8.523621545464266e-06,6.423144817352295,0.01651918515563011
1,12.627212524414062,10.620115280151367,1.9939494132995605,-0.6024730205535889,-0.0007099089561961591,0.5063055157661438,7.017918960627867e-06,6.4961981773376465,0.022440092638134956
1,12.627106666564941,10.620123863220215,1.993906855583191,-0.6024656891822815,-0.0007568500004708767,0.5063570141792297,5.593335117737297e-06,6.569514036178589,0.027554240077733994
1,12.626725196838379,10.620126724243164,1.9939526319503784,-0.6024689674377441,-0.00081253657117486,0.5064169764518738,1.0521106560190674e-05,6.641412973403931,0.032007817178964615
1,12.626337051391602,10.620132446289062,1.9939695596694946,-0.6024684906005859,-0.0008707778179086745,0.5064801573753357,2.702442316149245e-06,6.713099956512451,0.03362022340297699
1,12.625006675720215,10.620255470275879,1.9938358068466187,-0.602449893951416,-0.0009155278094112873,0.5065306425094604,6.431004294427112e-05,6.783922910690308,0.02676510252058506
1,12.623638153076172,10.620387077331543,1.993672251701355,-0.60242760181427,-0.0009600137127563357,0.5065814256668091,3.622180202000891e-06,6.8559629917144775,0.026829233393073082
1,12.622276306152344,10.620519638061523,1.9934608936309814,-0.6023997664451599,-0.0009976278524845839,0.5066254734992981,4.379004167276435e-06,6.930660963058472,0.02317659929394722
1,12.616986274719238,10.62181282043457,1.9936714172363281,-0.6024225950241089,-0.0010686087189242244,0.5067058205604553,0.0001895000896183774,7.002753973007202,0.04219157248735428
1,12.61229133605957,10.623100280761719,1.9938246011734009,-0.6024391055107117,-0.001127527910284698,0.5067740082740784,9.22864637686871e-06,7.075132846832275,0.035701967775821686
1,12.608024597167969,10.624383926391602,1.9939179420471191,-0.6024492383003235,-0.0011712219566106796,0.5068266987800598,1.2763726772391237e-05,7.147418975830078,0.02748054265975952
