Iteration,M2,D2,Loss
0,2.403998613357544,2.002650260925293,0.00031026729266159236
0,2.410632610321045,2.0076744556427,2.001419261432602e-06
0,2.4192557334899902,2.0145156383514404,9.538808853903902e-08
0,2.4295494556427,2.024914026260376,0.00014867036952637136
0,2.4433252811431885,2.038792610168457,0.11254794895648956
0,2.4592478275299072,2.0548131465911865,1.1492516932776198e-05
0,2.4766952991485596,2.072354316711426,1.3505885476661206e-07
0,2.495285987854004,2.091033935546875,4.5906691070740635e-07
0,2.514756917953491,2.1105871200561523,4.543916293187067e-05
0,2.5349104404449463,2.13081693649292,4.986962267139461e-06
0,2.555593490600586,2.151571035385132,1.91458684639656e-06
0,2.576683759689331,2.172727584838867,7.800291541570914e-07
0,2.5980823040008545,2.194187879562378,3.888903302140534e-05
0,2.619706869125366,2.2158703804016113,3.759139417525148e-07
0,2.641498327255249,2.2377092838287354,0.0004519685753621161
0,2.6633973121643066,2.2596468925476074,3.7919065221103665e-08
0,2.6853537559509277,2.2816343307495117,2.5965852046283544e-07
0,2.7075178623199463,2.3036954402923584,0.011166843585669994
0,2.72982120513916,2.325784921646118,8.020817432452532e-08
0,2.7522058486938477,2.3478639125823975,2.5671306502772495e-06
1,2.773472785949707,2.368840217590332,1.3245588661447982e-06
1,2.7937700748443604,2.388780355453491,0.003590009408071637
1,2.8131470680236816,2.4077367782592773,4.034737867186777e-05
1,2.8316562175750732,2.425769329071045,0.0006868362543173134
1,2.8493523597717285,2.4429285526275635,0.0005881180404685438
1,2.866279363632202,2.459258556365967,0.00010182328696828336
1,2.882479429244995,2.474804401397705,0.00028076974558643997
1,2.8979897499084473,2.489605188369751,4.176720125315114e-08
1,2.912871837615967,2.5037050247192383,0.0012290956219658256
1,2.9271581172943115,2.517139196395874,7.415886102535296e-06
1,2.9408791065216064,2.5299410820007324,5.585174562838802e-07
1,2.954063653945923,2.542142629623413,1.9133230466650275e-07
1,2.9681215286254883,2.553767442703247,0.0439944751560688
1,2.982914924621582,2.564844846725464,1.7634629330132157e-05
1,2.9983458518981934,2.5754334926605225,0.001993822632357478
1,3.0143141746520996,2.5855584144592285,3.0397313821595162e-06
1,3.030776023864746,2.5952565670013428,0.0024977489374578
1,3.0476889610290527,2.604635000228882,0.00510979862883687
1,3.064976692199707,2.613710403442383,4.3861260223820864e-07
1,3.082573652267456,2.6224985122680664,9.577306627761573e-06
2,3.099294424057007,2.630850315093994,0.00016199708625208586
2,3.115185499191284,2.638789415359497,0.0002174431865569204
2,3.1302883625030518,2.646336793899536,1.6899133697734214e-05
2,3.1446475982666016,2.653513193130493,0.00027473722002469003
2,3.1583003997802734,2.660337209701538,6.353893411414901e-08
2,3.1712818145751953,2.6668264865875244,1.7880198583952733e-06
2,3.1836256980895996,2.6729977130889893,4.0464879447199564e-08
2,3.1953773498535156,2.6788644790649414,0.0002881682594306767
2,3.2065796852111816,2.6844522953033447,0.0010019578039646149
2,3.217404365539551,2.6897478103637695,0.002978414995595813
2,3.2278711795806885,2.694766044616699,3.194278178852983e-05
2,3.2380526065826416,2.6995296478271484,0.0027011099737137556
2,3.2484683990478516,2.7048511505126953,0.04812682420015335
2,3.2599666118621826,2.710916042327881,0.050895966589450836
2,3.272386074066162,2.7176616191864014,2.068117282760795e-06
2,3.2855958938598633,2.7250332832336426,0.0002570670039858669
2,3.2994840145111084,2.732978343963623,3.1302326533477753e-05
2,3.3140816688537598,2.741532802581787,0.012228253297507763
2,3.3292815685272217,2.750641107559204,5.454641609503597e-07
2,3.3450310230255127,2.760244369506836,0.0013119385112076998
3,3.3599987030029297,2.769371747970581,0.00034191919257864356
3,3.374225378036499,2.7780466079711914,7.376091525657102e-05
3,3.387801170349121,2.7862792015075684,0.0027060143183916807
3,3.400758981704712,2.7940919399261475,2.033557029790245e-05
3,3.4131298065185547,2.8015055656433105,6.567601928963995e-08
3,3.424943208694458,2.808540105819702,1.8521629385759297e-07
3,3.4362499713897705,2.8152589797973633,0.002939785597845912
3,3.447075843811035,2.8216781616210938,2.8777799343515653e-06
3,3.4574451446533203,2.827812671661377,2.326160242205333e-08
3,3.467381000518799,2.833677053451538,3.5709899037783543e-08
3,3.4769082069396973,2.8392856121063232,0.0002015572681557387
3,3.4860477447509766,2.844651699066162,1.8753864424070343e-05
3,3.494819402694702,2.849787712097168,7.189314601419028e-06
3,3.5032432079315186,2.854706048965454,9.69630345935002e-05
3,3.5113368034362793,2.859417676925659,4.7602588892914355e-07
3,3.5191638469696045,2.8639910221099854,0.0047281524166464806
3,3.526738405227661,2.8684332370758057,3.047086352125916e-07
3,3.5340864658355713,2.8727588653564453,0.001041959971189499
3,3.54121994972229,2.87697434425354,9.469919071136701e-09
3,3.548171281814575,2.8810887336730957,0.0013781677698716521
4,3.554776668548584,2.884998321533203,6.565117018908495e-06
4,3.5610532760620117,2.8887131214141846,3.481386912085327e-08
4,3.5670180320739746,2.892242908477783,2.7875061277882196e-05
4,3.5726864337921143,2.895596981048584,2.9806625434503076e-07
4,3.578183650970459,2.8988053798675537,0.007175056729465723
4,3.583519697189331,2.9018774032592773,7.611240289406851e-05
4,3.58870530128479,2.9048235416412354,0.00024592902627773583
4,3.5937485694885254,2.9076502323150635,1.6808513692012639e-06
4,3.5986578464508057,2.9103634357452393,1.3884344298276119e-05
4,3.603456735610962,2.9129862785339355,0.0007657845271751285
4,3.60815167427063,2.9155235290527344,9.237139124707028e-07
4,3.612750291824341,2.9179790019989014,5.821628656121902e-05
4,3.617258310317993,2.9203569889068604,3.6622579955292167e-06
4,3.6220293045043945,2.9228203296661377,0.024520419538021088
4,3.6270830631256104,2.9254770278930664,0.004108884837478399
4,3.632404327392578,2.928318738937378,3.2706022466300055e-05
4,3.6379785537719727,2.9313368797302246,6.561007467098534e-06
4,3.6438000202178955,2.934525966644287,0.0005591261433437467
4,3.649869680404663,2.9378724098205566,0.0005478470120579004
4,3.6561737060546875,2.9413692951202393,9.883277840572191e-08
5,3.662876844406128,2.945585012435913,0.06308043003082275
5,3.669952392578125,2.950468063354492,1.7917056538863108e-05
5,3.6774983406066895,2.956122875213623,0.012022154405713081
5,3.685791492462158,2.96235990524292,0.012106264010071754
5,3.6947598457336426,2.9691355228424072,9.928749022947159e-08
5,3.704338312149048,2.976409435272217,8.378969141631387e-06
5,3.714468002319336,2.9841439723968506,3.339952669989543e-08
5,3.725095272064209,2.9923043251037598,1.0490278867791858e-07
5,3.7361714839935303,3.0008578300476074,1.443657652089314e-06
5,3.747659206390381,3.009779930114746,0.0007247246103361249
5,3.7595181465148926,3.019041061401367,4.249435005476698e-05
5,3.771711587905884,3.0286178588867188,0.0001862793869804591
5,3.784512996673584,3.0390114784240723,0.0418739877641201
5,3.7978477478027344,3.0501270294189453,2.410616275483335e-07
5,3.811843156814575,3.0617926120758057,0.012443591840565205
5,3.826409339904785,3.073948860168457,0.0001229362969752401
5,3.8414673805236816,3.0865414142608643,2.665380816324614e-05
5,3.856947898864746,3.0995216369628906,9.236203624141126e-08
5,3.872790575027466,3.1128454208374023,1.0460752264407347e-07
5,3.888942003250122,3.1264736652374268,3.4518314350862056e-05
6,3.9043378829956055,3.1394407749176025,0.005362925585359335
6,3.919015884399414,3.1517796516418457,3.349803989749489e-07
6,3.933025360107422,3.1635584831237793,0.0017907690489664674
6,3.946833610534668,3.1753103733062744,0.06027025729417801
6,3.960625648498535,3.187206268310547,0.02421695366501808
6,3.9744157791137695,3.1992201805114746,0.0010975305922329426
6,3.9881985187530518,3.2113394737243652,2.462149097937072e-07
6,4.0019683837890625,3.2235524654388428,2.8230286375219293e-07
6,4.015721321105957,3.2358484268188477,4.245749551046174e-06
6,4.02946138381958,3.2482221126556396,0.0011457185028120875
6,4.043184280395508,3.2606637477874756,4.000002462589691e-08
6,4.056886196136475,3.2731642723083496,1.2130376489949413e-06
6,4.070562839508057,3.285715341567993,4.337962167255682e-08
6,4.084278106689453,3.2983944416046143,0.010552862659096718
6,4.098022937774658,3.3111870288848877,6.614018275286071e-07
6,4.111789226531982,3.3240795135498047,3.3682622415653896e-06
6,4.1255693435668945,3.337059259414673,2.19045226401704e-08
6,4.13935661315918,3.350114583969116,6.344196208374342e-06
6,4.1531453132629395,3.3632349967956543,2.1603522526447705e-08
6,4.166929244995117,3.376410484313965,3.565316001186147e-05
7,4.180046558380127,3.388920783996582,0.0014099570689722896
7,4.192530155181885,3.400798797607422,1.6590329323662445e-05
7,4.20441198348999,3.412075996398926,5.488785063789692e-06
7,4.215723037719727,3.4227824211120605,0.00010410633694846183
7,4.226492404937744,3.432945966720581,4.3563228246057406e-05
7,4.236751079559326,3.4425909519195557,0.00023318853345699608
7,4.246524333953857,3.4517431259155273,6.456519940911676e-08
7,4.255838871002197,3.4604289531707764,0.0002953250368591398
7,4.264720916748047,3.4686808586120605,0.0006429492495954037
7,4.273192405700684,3.476520299911499,1.657008942856919e-05
7,4.28127384185791,3.4839677810668945,5.31410069015692e-06
7,4.288990497589111,3.491041660308838,0.0003036952984984964
7,4.296360015869141,3.497760534286499,4.488410922931507e-07
7,4.30340051651001,3.5041418075561523,3.4694269288593205e-06
7,4.310141563415527,3.5102121829986572,0.0016614310443401337
7,4.316599369049072,3.515988826751709,0.00019476818852126598
7,4.322805404663086,3.5214877128601074,0.001729839132167399
7,4.328772068023682,3.5267226696014404,1.0437548780828365e-06
7,4.334565162658691,3.5317375659942627,0.006370053626596928
