Iteration,M2,D2,Loss
0,59.99986267089844,49.99992370605469,2.279721833531312e-08
0,59.96766662597656,50.01746368408203,3.3744749998732004e-06
0,59.867759704589844,49.91756057739258,0.022005314007401466
0,59.79692459106445,49.846580505371094,3.75124036509078e-05
0,59.73893356323242,49.788509368896484,3.685933336328162e-08
1,59.65107727050781,49.85511779785156,0.023612160235643387
1,59.58231735229492,49.91056823730469,0.002839762484654784
1,59.52546691894531,49.95924377441406,3.186991364145797e-07
1,59.474124908447266,49.99374008178711,0.005593954119831324
1,59.4273567199707,50.02802276611328,0.0005044261342845857
2,59.4273567199707,50.02802276611328,6.314354550340795e-08
2,59.403167724609375,50.0502815246582,0.015345039777457714
2,59.37954330444336,50.072113037109375,3.107257271039998e-06
2,59.35643768310547,50.093544006347656,4.263453774910886e-06
2,59.33381652832031,50.11459732055664,6.225008064575377e-07
3,59.29130172729492,50.121158599853516,0.04499742388725281
3,59.25200271606445,50.127742767333984,7.226904926938005e-06
3,59.215267181396484,50.13434600830078,8.730712011129071e-07
3,59.18061447143555,50.1410026550293,1.609649734746199e-05
3,59.14772415161133,50.147682189941406,5.292403670864587e-07
4,59.14766311645508,50.14774703979492,6.498905713669956e-05
4,59.1475944519043,50.14780044555664,1.2728855836030561e-05
4,59.14714813232422,50.14793395996094,0.0005077954265289009
4,59.14606475830078,50.14690017700195,0.0013024166692048311
4,59.05158233642578,50.241661071777344,0.2975183129310608
5,59.05150604248047,50.24180221557617,0.00016274482186418027
5,59.05134582519531,50.242095947265625,0.00019434608111623675
5,59.051185607910156,50.24238967895508,1.0119331363966921e-06
5,59.04961395263672,50.241065979003906,0.007637306582182646
5,58.995521545410156,50.174102783203125,0.35523927211761475
6,58.995506286621094,50.17410659790039,6.0408710851334035e-05
6,58.99549102783203,50.174110412597656,1.2965336964043672e-06
6,58.9954719543457,50.17411804199219,1.553351103211753e-05
6,58.995452880859375,50.17412567138672,2.4898926653804665e-07
6,58.99542999267578,50.17412567138672,4.1005387174664065e-05
7,58.995418548583984,50.17414474487305,1.8763530533760786e-05
7,58.99540710449219,50.17416763305664,2.1569276142940907e-08
7,58.995399475097656,50.17418670654297,1.9739914023375604e-06
7,58.99538803100586,50.17420196533203,9.094201232073829e-06
7,58.99537658691406,50.174217224121094,3.213062882423401e-07
8,58.99537658691406,50.17421340942383,7.78192679717904e-06
8,58.99537658691406,50.17420959472656,1.256019118045515e-06
8,58.965457916259766,50.182777404785156,0.13283702731132507
8,58.93169403076172,50.18986511230469,0.0299331396818161
8,58.8995475769043,50.19696044921875,8.680226164869964e-05
9,58.8995475769043,50.19696044921875,1.425353417516817e-07
9,58.8995475769043,50.19696044921875,2.853582543593802e-07
9,58.89936447143555,50.19694900512695,0.0009748906013555825
9,58.8991813659668,50.19694137573242,2.5919316612998955e-06
9,58.89898681640625,50.19694519042969,3.829341221717186e-05
10,58.89896011352539,50.196929931640625,0.00015692623856011778
10,58.89899444580078,50.19650650024414,0.00023000419605523348
10,58.898902893066406,50.19639205932617,0.0002348654525121674
10,58.89881134033203,50.1962776184082,1.6490074585817638e-06
10,58.898719787597656,50.196163177490234,8.992729227941254e-09
11,58.898719787597656,50.196163177490234,3.651772658486152e-06
11,58.88600158691406,50.15387725830078,0.12358970940113068
11,58.87331771850586,50.11476516723633,1.3949931599199772e-05
11,58.86066818237305,50.078189849853516,1.052236621035263e-05
11,58.84805679321289,50.04368591308594,5.8547126258190474e-08
12,58.84800338745117,50.04379653930664,9.523008338874206e-05
12,58.84794616699219,50.043907165527344,5.277951800053415e-07
12,58.84601974487305,50.046382904052734,0.005456132814288139
12,58.84394073486328,50.0488395690918,0.0007694351952522993
12,58.84185028076172,50.05131149291992,2.50431003223639e-06
13,58.840084075927734,50.04892349243164,0.01271356362849474
13,58.83830642700195,50.04652786254883,5.6764233704598155e-06
13,58.83652114868164,50.04412078857422,3.987002401117934e-06
13,58.83472442626953,50.04170227050781,1.9365899106560391e-07
13,58.83292007446289,50.03927230834961,1.808778051781701e-06
14,58.83292007446289,50.03927230834961,5.625843755296955e-07
14,58.82562255859375,50.03500747680664,0.04220040142536163
14,58.81830978393555,50.030723571777344,1.1298020581307355e-06
14,58.79582977294922,50.0429573059082,0.049001604318618774
14,58.77592468261719,50.04323196411133,0.00832278747111559
15,58.77592468261719,50.04323196411133,3.628481408668449e-07
15,58.754005432128906,50.055206298828125,0.09214860945940018
15,58.73249053955078,50.06715393066406,1.123572019423591e-05
15,58.71135711669922,50.079078674316406,4.749385027480457e-07
15,58.68910217285156,50.08981704711914,0.010128873400390148
16,58.68910598754883,50.08979034423828,2.7186339139007032e-05
16,58.689109802246094,50.08976364135742,3.2016075692808954e-06
16,58.68911361694336,50.08973693847656,4.166934388649679e-07
16,58.62240219116211,50.109100341796875,0.4423235356807709
16,58.56671142578125,50.12820053100586,9.955226232705172e-06
17,58.56671142578125,50.12820053100586,8.728002853786165e-07
17,58.56671142578125,50.12820053100586,1.1626658533714362e-06
