Iteration,M2,D2,V2,Pmech2,Loss
0,11.355682373046875,9.4635648727417,1.9499083757400513,0.5049734115600586,6.17428258919972e-06
0,11.405652046203613,9.512747764587402,1.9999076128005981,0.45497429370880127,0.001061833812855184
0,11.446234703063965,9.556137084960938,2.0180063247680664,0.4374591112136841,0.0004181966942269355
0,11.404335975646973,9.605932235717773,2.007629156112671,0.4615112245082855,0.0009732049657031894
0,11.414685249328613,9.638236999511719,1.9718096256256104,0.4979995787143707,0.0005199109436944127
1,11.423587799072266,9.632889747619629,1.991716742515564,0.47993823885917664,0.0004859123728238046
1,11.432615280151367,9.627660751342773,2.012179374694824,0.4610798954963684,7.263276529556606e-06
1,11.424545288085938,9.627037048339844,2.024505376815796,0.45181912183761597,0.00015566965157631785
1,11.428098678588867,9.627730369567871,2.014559745788574,0.46340635418891907,0.0007892253925092518
1,11.434769630432129,9.628745079040527,1.9939689636230469,0.48466694355010986,0.00025723702856339514
2,11.435343742370605,9.628808975219727,1.9983930587768555,0.48056989908218384,3.7431451346492395e-05
2,11.435988426208496,9.628860473632812,2.0040712356567383,0.47530481219291687,3.058599531868822e-06
2,11.437551498413086,9.629921913146973,2.006396770477295,0.47305092215538025,2.042679989244789e-05
2,11.46948528289795,9.623462677001953,2.010450601577759,0.46530699729919434,6.916190613992512e-05
2,11.501843452453613,9.644670486450195,2.000464916229248,0.4687187969684601,0.0002841605164576322
3,11.502272605895996,9.64476203918457,1.9944075345993042,0.4744553565979004,7.453374564647675e-05
3,11.50377082824707,9.644874572753906,1.985629677772522,0.4826130270957947,1.4061150068300776e-05
3,11.505373001098633,9.645430564880371,1.9810519218444824,0.48688024282455444,3.509331145323813e-05
3,11.505998611450195,9.646963119506836,1.9838310480117798,0.48457568883895874,9.909890650305897e-05
3,11.507898330688477,9.64876651763916,1.992295503616333,0.4768136441707611,6.94270056555979e-05
4,11.507986068725586,9.6488037109375,1.9917850494384766,0.47729966044425964,5.879137461306527e-07
4,11.508087158203125,9.648848533630371,1.991565465927124,0.4775281548500061,2.0211568596550933e-07
4,11.508187294006348,9.648893356323242,1.9916977882385254,0.4774456024169922,2.707798216761148e-07
4,11.508295059204102,9.648938179016113,1.9921700954437256,0.4770612418651581,2.517968766824197e-07
4,11.511099815368652,9.650529861450195,1.989760160446167,0.4789208471775055,1.1300821824988816e-05
5,11.511123657226562,9.650480270385742,1.9912246465682983,0.47756636142730713,4.082331543031614e-06
5,11.518192291259766,9.643428802490234,1.9886791706085205,0.479065477848053,1.9500404960126616e-05
5,11.52531909942627,9.63633918762207,1.9878950119018555,0.4789176285266876,5.9618264458549675e-06
5,11.531981468200684,9.629767417907715,1.9882763624191284,0.4777631163597107,2.336574198125163e-06
5,11.538564682006836,9.623255729675293,1.989556908607483,0.47579655051231384,1.4779865296077332e-06
6,11.538567543029785,9.623258590698242,1.9891704320907593,0.47618815302848816,4.001587399216078e-07
6,11.538572311401367,9.623266220092773,1.9886691570281982,0.4767155349254608,1.2306411178997223e-07
6,11.538572311401367,9.623271942138672,1.9882352352142334,0.47721067070961,1.009424721587493e-07
6,11.540452003479004,9.62663745880127,1.9866971969604492,0.478331983089447,7.71540726418607e-06
6,11.54241943359375,9.630014419555664,1.986825704574585,0.4779037833213806,4.99020916322479e-06
7,11.579158782958984,9.642768859863281,1.9869844913482666,0.46797508001327515,0.0002054785582004115
7,11.610093116760254,9.656661987304688,1.9806621074676514,0.4635145664215088,6.25703323748894e-05
7,11.64385986328125,9.651386260986328,1.96195650100708,0.46806877851486206,0.00016995880287140608
7,11.672175407409668,9.645593643188477,1.943189263343811,0.4740069806575775,5.37897358299233e-06
7,11.69560718536377,9.6300687789917,1.93088960647583,0.47514909505844116,5.260560647002421e-05
8,11.693150520324707,9.63751220703125,1.9394503831863403,0.4673478305339813,0.00013385727652348578
8,11.690814018249512,9.644883155822754,1.9493080377578735,0.45813414454460144,7.400498816423351e-06
8,11.688617706298828,9.652304649353027,1.9547897577285767,0.4538899064064026,5.5832191719673574e-05
8,11.694442749023438,9.673735618591309,1.9479316473007202,0.4585376977920532,0.00017479955567978323
8,11.700504302978516,9.694987297058105,1.9371482133865356,0.46767669916152954,4.809777237824164e-05
9,11.700668334960938,9.695302963256836,1.9389426708221436,0.4657016396522522,1.1217968676646706e-05
9,11.70085334777832,9.695596694946289,1.9414684772491455,0.46304330229759216,3.650701501101139e-06
9,11.700030326843262,9.69599437713623,1.9431990385055542,0.46194085478782654,6.367784408212174e-06
9,11.698867797851562,9.69642448425293,1.9433671236038208,0.462931752204895,1.1395401998015586e-05
9,11.697718620300293,9.696866035461426,1.9423489570617676,0.4654005467891693,6.985372692724923e-06
10,11.697720527648926,9.696859359741211,1.942509412765503,0.4653594195842743,2.326453341083834e-06
10,11.697714805603027,9.696842193603516,1.9428880214691162,0.465242862701416,2.71460021394887e-06
10,11.697709083557129,9.69682502746582,1.9433166980743408,0.4652174711227417,2.389441988270846e-06
10,11.696573257446289,9.69656753540039,1.9436355829238892,0.4660062789916992,1.465230411668017e-06
10,11.69543170928955,9.696309089660645,1.9443110227584839,0.4665462076663971,2.449346311550471e-06
11,11.693748474121094,9.697038650512695,1.9465734958648682,0.4654543995857239,9.96754170046188e-06
11,11.692439079284668,9.698792457580566,1.9484872817993164,0.46483170986175537,5.596023584075738e-06
11,11.688546180725098,9.702406883239746,1.9506468772888184,0.46539103984832764,2.8237648166395957e-06
11,11.684663772583008,9.706039428710938,1.9519431591033936,0.46706175804138184,4.194985194772016e-06
11,11.680734634399414,9.709663391113281,1.953177809715271,0.468939870595932,1.3941419183538528e-06
12,11.680742263793945,9.709662437438965,1.9538795948028564,0.4682704508304596,2.4428386495856103e-06
12,11.68074893951416,9.709659576416016,1.9548338651657104,0.46744242310523987,1.6100908624139265e-06
12,11.68091106414795,9.709390640258789,1.9558416604995728,0.46650442481040955,4.312722126087465e-07
12,11.681073188781738,9.709137916564941,1.9558956623077393,0.4667644202709198,4.0994332266564015e-06
12,11.681255340576172,9.708880424499512,1.9551020860671997,0.4680942893028259,3.538019655024982e-06
13,11.681304931640625,9.708855628967285,1.9552676677703857,0.46795833110809326,9.815944395086262e-07
13,11.681356430053711,9.708831787109375,1.955330729484558,0.46806052327156067,1.5719855355200707e-06
13,11.681404113769531,9.708810806274414,1.9553593397140503,0.4683244526386261,1.462232944504649e-06
13,11.68172550201416,9.708905220031738,1.9557024240493774,0.46812206506729126,1.0230974112346303e-06
13,11.68934154510498,9.703182220458984,1.950964331626892,0.47036248445510864,1.9712499124580063e-05
14,11.68969440460205,9.703460693359375,1.9526358842849731,0.4683726131916046,8.310772500408348e-06
14,11.690047264099121,9.70373821258545,1.9548038244247437,0.46595707535743713,1.9469368908175966e-06
14,11.689770698547363,9.70557975769043,1.9562087059020996,0.4647899866104126,3.6154008284938755e-06
14,11.689458847045898,9.706740379333496,1.9556961059570312,0.4659790098667145,1.0774365364341065e-05
14,11.689216613769531,9.7078857421875,1.953843355178833,0.46877920627593994,5.835860065417364e-06
15,11.689186096191406,9.707467079162598,1.954297661781311,0.46847400069236755,2.154987441826961e-06
15,11.689275741577148,9.707024574279785,1.9551377296447754,0.467756062746048,1.3490047194864019e-06
15,11.689345359802246,9.706534385681152,1.9558404684066772,0.4673255383968353,1.4670680457129492e-06
15,11.689473152160645,9.706043243408203,1.9559295177459717,0.4676949083805084,2.5722122245497303e-06
15,11.689653396606445,9.709419250488281,1.9551222324371338,0.4690472185611725,3.6352162169350777e-06
16,11.689668655395508,9.709393501281738,1.9556801319122314,0.4685385525226593,1.84058558261313e-06
16,11.689689636230469,9.709362983703613,1.9564425945281982,0.46791860461235046,1.3659252999786986e-06
16,11.690399169921875,9.707365036010742,1.9563976526260376,0.46812117099761963,3.5505363484844565e-06
16,11.691110610961914,9.705265998840332,1.9563724994659424,0.46840593218803406,1.0798999028338585e-06
16,11.691822052001953,9.70317268371582,1.956356167793274,0.46881040930747986,1.372405336041993e-06
17,11.691823959350586,9.703168869018555,1.956607460975647,0.46865493059158325,1.4074688579057693e-06
17,11.691825866699219,9.703165054321289,1.956970453262329,0.46850621700286865,1.3886964325138251e-06
17,11.691946029663086,9.7029447555542,1.9575088024139404,0.46816912293434143,7.694958412685082e-07
17,11.692085266113281,9.702737808227539,1.9577025175094604,0.4683457314968109,1.7599136299395468e-06
17,11.69222640991211,9.702533721923828,1.9576616287231445,0.4689180552959442,1.533108729745436e-06
18,11.692291259765625,9.702796936035156,1.9579752683639526,0.4686080515384674,1.097104018299433e-06
18,11.692359924316406,9.7030611038208,1.9581661224365234,0.46856626868247986,1.409176775268861e-06
18,11.694052696228027,9.705368041992188,1.9563530683517456,0.4700750410556793,6.863835551484954e-06
18,11.695425033569336,9.708022117614746,1.9555542469024658,0.47082415223121643,2.9052901027171174e-06
18,11.696813583374023,9.710684776306152,1.9564002752304077,0.46985897421836853,5.525079814105993e-06
19,11.696819305419922,9.71069049835205,1.957316517829895,0.46896085143089294,2.4869070784916403e-06
19,11.696887969970703,9.71045970916748,1.9584699869155884,0.4678771197795868,1.1159868336108048e-06
19,11.696967124938965,9.710192680358887,1.9589674472808838,0.4676651060581207,2.2964882191445213e-06
19,11.697090148925781,9.710515022277832,1.9584659337997437,0.4686737358570099,3.3164394608320436e-06
19,11.697218894958496,9.710853576660156,1.957792043685913,0.4700113534927368,1.4205601246430888e-06
20,11.69726276397705,9.71081256866455,1.9586187601089478,0.4691859781742096,2.122961404893431e-06
20,11.702210426330566,9.708203315734863,1.9588556289672852,0.4662210941314697,6.02562340645818e-06
20,11.707147598266602,9.705475807189941,1.9573153257369995,0.4654008746147156,7.20022717359825e-06
20,11.712133407592773,9.7026948928833,1.9536480903625488,0.4671051800251007,9.48665001487825e-06
20,11.717113494873047,9.699920654296875,1.949556589126587,0.4694433808326721,2.0462282463995507e-06
21,11.708174705505371,9.706950187683105,1.9577789306640625,0.4663774073123932,2.4046630642260425e-05
21,11.699370384216309,9.713960647583008,1.964417815208435,0.46521490812301636,5.9016024351876695e-06
21,11.690728187561035,9.720965385437012,1.9677351713180542,0.4680232107639313,2.045000837824773e-05
21,11.682074546813965,9.72802734375,1.9691818952560425,0.4731748700141907,7.504164386773482e-06
21,11.673832893371582,9.735369682312012,1.9719880819320679,0.476635605096817,4.099995749129448e-06
22,11.673887252807617,9.735393524169922,1.9749337434768677,0.47334012389183044,1.3809400115860626e-05
22,11.673942565917969,9.735417366027832,1.9781925678253174,0.46977004408836365,5.432740408650716e-07
22,11.674044609069824,9.735438346862793,1.9788631200790405,0.46924179792404175,1.159708608611254e-05
22,11.67418384552002,9.735492706298828,1.9764964580535889,0.47228094935417175,1.553625952510629e-05
22,11.67432689666748,9.735551834106445,1.9734601974487305,0.4761635959148407,1.2372219089229475e-06
23,11.674267768859863,9.735610008239746,1.9758599996566772,0.47356176376342773,8.52198718348518e-06
23,11.674596786499023,9.736305236816406,1.978214979171753,0.4708198308944702,2.2845499643153744e-06
23,11.674922943115234,9.737031936645508,1.9786930084228516,0.47031620144844055,6.2290973801282234e-06
23,11.67536449432373,9.735682487487793,1.9786748886108398,0.47044605016708374,1.953245373442769e-06
23,11.676974296569824,9.731551170349121,1.9750518798828125,0.4742254316806793,1.5724648619652726e-05
24,11.677715301513672,9.728601455688477,1.9763901233673096,0.4724361300468445,4.212125531921629e-06
24,11.678483009338379,9.726400375366211,1.976926326751709,0.47160303592681885,1.5429573068104219e-06
24,11.679265022277832,9.72419261932373,1.97623872756958,0.47224900126457214,2.8365896014292957e-06
24,11.68053150177002,9.726691246032715,1.9733493328094482,0.4750090539455414,5.990598765492905e-06
24,11.681825637817383,9.729203224182129,1.9722015857696533,0.47586241364479065,4.550134690362029e-06
25,11.682634353637695,9.727938652038574,1.9748810529708862,0.4724515676498413,1.312356016569538e-05
25,11.684666633605957,9.727522850036621,1.9785325527191162,0.46716561913490295,4.035970050608739e-06
25,11.686732292175293,9.72706127166748,1.9776698350906372,0.4671585261821747,3.072909021284431e-05
25,11.689091682434082,9.725998878479004,1.972172498703003,0.47244545817375183,3.0680977943120524e-05
25,11.691474914550781,9.724897384643555,1.9669512510299683,0.4775048494338989,5.877044486624072e-07
26,11.69157886505127,9.724946022033691,1.971563696861267,0.4723655581474304,2.938129910035059e-05
26,11.691682815551758,9.724987983703613,1.9763295650482178,0.46716028451919556,6.100362384131586e-07
26,11.69233512878418,9.725109100341797,1.9763497114181519,0.4671837389469147,3.0074537789914757e-05
26,11.693123817443848,9.725271224975586,1.9720524549484253,0.4721856713294983,2.7011632482754067e-05
26,11.69391918182373,9.725414276123047,1.9677326679229736,0.47730493545532227,5.918676606597728e-07
27,11.69378662109375,9.725332260131836,1.9721429347991943,0.4725645184516907,2.489349753886927e-05
27,11.693717002868652,9.725262641906738,1.9763330221176147,0.4681588113307953,8.197210377147712e-07
27,11.692645072937012,9.724408149719238,1.9800738096237183,0.4649334251880646,1.6524759303138126e-06
27,11.691771507263184,9.72360897064209,1.977285385131836,0.46921172738075256,6.012499216012657e-05
27,11.691205978393555,9.72097110748291,1.9713444709777832,0.4770340025424957,1.417282965121558e-05
28,11.691177368164062,9.721078872680664,1.97493314743042,0.47314685583114624,1.6808877262519673e-05
28,11.698725700378418,9.726788520812988,1.9787601232528687,0.46433430910110474,2.7219792173127644e-05
28,11.706490516662598,9.732605934143066,1.9757707118988037,0.46315279603004456,6.431635119952261e-05
28,11.714411735534668,9.738518714904785,1.9658479690551758,0.4699549376964569,7.028260733932257e-05
28,11.729147911071777,9.744891166687012,1.9549156427383423,0.47366654872894287,1.0690556337067392e-05
29,11.72932243347168,9.744841575622559,1.9587554931640625,0.4693489670753479,2.179784860345535e-05
29,11.72960090637207,9.744728088378906,1.962894320487976,0.4647251069545746,9.096490316551353e-07
29,11.730246543884277,9.743949890136719,1.9632289409637451,0.4644651710987091,2.184986624342855e-05
29,11.730985641479492,9.743228912353516,1.9596493244171143,0.4688260853290558,2.3999924451345578e-05
29,11.73180866241455,9.742636680603027,1.9556864500045776,0.4737365245819092,1.7500959756944212e-06
30,11.732020378112793,9.74101734161377,1.9595149755477905,0.46950143575668335,2.069204128929414e-05
30,11.73422622680664,9.74165153503418,1.9632511138916016,0.4640587866306305,1.5988774748620926e-06
30,11.73677921295166,9.745694160461426,1.9624015092849731,0.4636968672275543,2.8920037948410027e-05
30,11.739449501037598,9.749770164489746,1.957202672958374,0.4684394896030426,2.8792919692932628e-05
30,11.7421293258667,9.753853797912598,1.9518920183181763,0.47346675395965576,1.4179164509187103e-06
31,11.742179870605469,9.753751754760742,1.9562674760818481,0.4686785638332367,2.61170462181326e-05
31,11.742229461669922,9.753646850585938,1.9608639478683472,0.4638032615184784,1.4425065728573827e-06
31,11.74172306060791,9.752747535705566,1.9618830680847168,0.46356138586997986,2.3813625375623815e-05
31,11.741177558898926,9.751716613769531,1.9586122035980225,0.46843740344047546,2.8626494895434007e-05
31,11.740632057189941,9.750661849975586,1.9549751281738281,0.47386470437049866,1.5738399952169857e-06
32,11.740784645080566,9.7506742477417,1.959083080291748,0.4693271517753601,2.3134411094360985e-05
32,11.740942001342773,9.75068187713623,1.9633901119232178,0.46470513939857483,1.1694371551129734e-06
32,11.741170883178711,9.750749588012695,1.9638506174087524,0.4645858407020569,2.2313566660159267e-05
32,11.741462707519531,9.750873565673828,1.9602797031402588,0.4691794514656067,2.4050581487244926e-05
32,11.743947982788086,9.7522611618042,1.9550238847732544,0.4749464690685272,6.421265425160527e-06
33,11.744194984436035,9.752889633178711,1.959886074066162,0.4695192873477936,3.221004590159282e-05
33,11.744443893432617,9.753506660461426,1.9649282693862915,0.46403881907463074,1.1749760915336083e-06
33,11.737679481506348,9.769964218139648,1.9691853523254395,0.46290144324302673,2.0024859622935764e-05
33,11.731144905090332,9.78598690032959,1.9672236442565918,0.4688880741596222,5.355188113753684e-05
33,11.724662780761719,9.801159858703613,1.9637017250061035,0.47668060660362244,4.395649284560932e-06
34,11.724834442138672,9.801182746887207,1.9684244394302368,0.4715231657028198,2.903222593886312e-05
34,11.730607986450195,9.806380271911621,1.9728052616119385,0.46331751346588135,1.0394662240287289e-05
34,11.737595558166504,9.811003684997559,1.969870924949646,0.4627271890640259,6.302603287622333e-05
34,11.744745254516602,9.816059112548828,1.9605377912521362,0.46941500902175903,5.756230166298337e-05
34,11.75185775756836,9.82111644744873,1.9513241052627563,0.4762077331542969,1.1524374485816224e-06
35,11.752082824707031,9.821192741394043,1.9577176570892334,0.46921414136886597,5.530911585083231e-05
35,11.752361297607422,9.821328163146973,1.9643374681472778,0.4620523452758789,9.885442295853863e-07
35,11.753007888793945,9.820029258728027,1.9650901556015015,0.4615592956542969,5.0259550334885716e-05
35,11.753687858581543,9.818785667419434,1.9596256017684937,0.4682396352291107,5.7774650485953316e-05
35,11.756438255310059,9.815750122070312,1.95264732837677,0.4760075807571411,5.680699359800201e-06
36,11.756535530090332,9.815767288208008,1.958695888519287,0.4695129096508026,4.9316546210320666e-05
36,11.756634712219238,9.815783500671387,1.9651087522506714,0.462761253118515,1.3319332765604486e-06
36,11.758469581604004,9.814971923828125,1.965250849723816,0.4623114764690399,4.639803591999225e-05
36,11.76036548614502,9.814627647399902,1.9596729278564453,0.4683913290500641,4.924398672301322e-05
36,11.762307167053223,9.81425666809082,1.9535316228866577,0.4752119481563568,1.9117153442493873e-06
37,11.762491226196289,9.814453125,1.9587613344192505,0.4695660471916199,3.8146114093251526e-05
37,11.762716293334961,9.814762115478516,1.9643259048461914,0.46364694833755493,1.1255826848355355e-06
37,11.763824462890625,9.821122169494629,1.964578628540039,0.46308884024620056,3.4352022339589894e-05
37,11.765056610107422,9.827598571777344,1.959723711013794,0.468315064907074,3.9163205656223e-05
37,11.765711784362793,9.834366798400879,1.9544142484664917,0.47439536452293396,1.4064762581256218e-06
38,11.752148628234863,9.838857650756836,1.9670612812042236,0.46816152334213257,5.104381125420332e-05
38,11.746166229248047,9.856432914733887,1.9724454879760742,0.4658893346786499,2.1721072698710486e-05
38,11.740338325500488,9.873148918151855,1.9734430313110352,0.4686991572380066,2.9990414986968972e-05
38,11.734729766845703,9.891687393188477,1.971524953842163,0.47465208172798157,1.1932654160773382e-05
38,11.72913646697998,9.909125328063965,1.9713985919952393,0.4786977469921112,4.768737653648714e-06
39,11.729239463806152,9.909141540527344,1.9760454893112183,0.4735942780971527,3.015352012880612e-05
39,11.729510307312012,9.909202575683594,1.9813259840011597,0.46775853633880615,9.533333695799229e-07
39,11.730655670166016,9.909789085388184,1.981287956237793,0.46753767132759094,3.622745134634897e-05
39,11.729131698608398,9.912643432617188,1.9798752069473267,0.47024014592170715,9.72648285824107e-06
39,11.727657318115234,9.915533065795898,1.9757473468780518,0.47603029012680054,1.1046532563341316e-05
40,11.736445426940918,9.913509368896484,1.9766407012939453,0.47040101885795593,3.583306897780858e-05
40,11.745379447937012,9.911581039428711,1.9752143621444702,0.46729299426078796,7.660199116799049e-06
40,11.754633903503418,9.908831596374512,1.9695326089859009,0.46886688470840454,2.5001494577736594e-05
40,11.763919830322266,9.906084060668945,1.9618734121322632,0.47275310754776,6.630332791246474e-06
40,11.77311897277832,9.903325080871582,1.9563390016555786,0.47439777851104736,6.672144991171081e-06
41,11.773167610168457,9.903517723083496,1.960558533668518,0.4698045253753662,2.4594954084022902e-05
41,11.772557258605957,9.900625228881836,1.9663989543914795,0.4642760157585144,3.7716165479650954e-06
41,11.77448844909668,9.898039817810059,1.966279149055481,0.46425995230674744,3.472272874205373e-05
41,11.776432037353516,9.895511627197266,1.9616373777389526,0.4695350229740143,3.142067726003006e-05
41,11.778327941894531,9.893078804016113,1.9569997787475586,0.4749068021774292,6.62027503040008e-07
42,11.778443336486816,9.89301586151123,1.9614752531051636,0.47001951932907104,2.7486681574373506e-05
42,11.778559684753418,9.892951965332031,1.9662257432937622,0.46496281027793884,1.116537646339566e-06
42,11.778727531433105,9.892951965332031,1.966913104057312,0.46462827920913696,2.5268485842389055e-05
42,11.779000282287598,9.892989158630371,1.9631342887878418,0.4694422781467438,2.95265326712979e-05
42,11.779301643371582,9.892860412597656,1.958890438079834,0.47489485144615173,1.4505922081298195e-06
43,11.779390335083008,9.892897605895996,1.963078498840332,0.4703521430492401,2.3588967451360077e-05
43,11.77950668334961,9.892964363098145,1.9674116373062134,0.4657210409641266,6.722050329699414e-07
43,11.779717445373535,9.893033981323242,1.967941403388977,0.46546632051467896,2.1521402231883258e-05
43,11.780139923095703,9.892733573913574,1.964314341545105,0.4699403643608093,2.4680399292265065e-05
43,11.780566215515137,9.892433166503906,1.9604074954986572,0.47484737634658813,1.1306295846225112e-06
44,11.783714294433594,9.896723747253418,1.9621394872665405,0.4710245430469513,1.5888903362792917e-05
44,11.786876678466797,9.901015281677246,1.964768886566162,0.46634572744369507,1.8190897890235647e-06
44,11.790081977844238,9.905326843261719,1.9644536972045898,0.46506646275520325,1.324553886661306e-05
44,11.793936729431152,9.910069465637207,1.9600303173065186,0.4681720435619354,2.1245879906928167e-05
44,11.797621726989746,9.915120124816895,1.9548307657241821,0.47235944867134094,2.217130031567649e-06
45,11.797727584838867,9.915040969848633,1.9579519033432007,0.4690196216106415,1.3067415238765534e-05
45,11.794061660766602,9.916186332702637,1.9650167226791382,0.4639386534690857,8.748022082727402e-06
45,11.790382385253906,9.917205810546875,1.967410922050476,0.464309960603714,3.17827143589966e-05
45,11.773935317993164,9.909334182739258,1.97246515750885,0.4698033332824707,2.7359719751984812e-05
45,11.758218765258789,9.901529312133789,1.9757596254348755,0.47735321521759033,5.1067909225821495e-06
46,11.758395195007324,9.901034355163574,1.9789239168167114,0.47388148307800293,1.2900976798846386e-05
46,11.759922981262207,9.903804779052734,1.979824185371399,0.4721165597438812,3.957740318583092e-06
46,11.76461410522461,9.900647163391113,1.9810680150985718,0.4683953523635864,4.365419954410754e-06
46,11.80023193359375,9.888481140136719,1.9524894952774048,0.4779984951019287,0.00018224242376163602
46,11.829507827758789,9.876514434814453,1.9320842027664185,0.47931432723999023,7.420128531521186e-05
47,11.835022926330566,9.874489784240723,1.9317713975906372,0.47419363260269165,2.7617417799774557e-05
47,11.840746879577637,9.872824668884277,1.937973141670227,0.46037620306015015,9.192714787786826e-05
47,11.846477508544922,9.871170997619629,1.9421803951263428,0.44976598024368286,1.3033477443968877e-05
47,11.852555274963379,9.869119644165039,1.937923550605774,0.4509774446487427,0.00016571015294175595
47,11.858999252319336,9.86729907989502,1.926649570465088,0.4620250165462494,0.00012017600238323212
48,11.857867240905762,9.871155738830566,1.925500750541687,0.4646603763103485,1.0886064046644606e-05
48,11.856738090515137,9.875022888183594,1.9264355897903442,0.4647098779678345,1.2085227353964001e-05
48,11.855607032775879,9.87890338897705,1.9293805360794067,0.46227213740348816,1.126145707530668e-05
48,11.854262351989746,9.882964134216309,1.9326046705245972,0.45990726351737976,5.74899831917719e-06
48,11.852988243103027,9.887038230895996,1.9344463348388672,0.4596346318721771,8.623162102594506e-06
49,11.853055953979492,9.886975288391113,1.9325612783432007,0.4624180793762207,1.2115757272113115e-05
49,11.853121757507324,9.886918067932129,1.9305129051208496,0.4656582474708557,3.516145170578966e-06
49,11.849966049194336,9.880568504333496,1.9364237785339355,0.4620906114578247,6.0744929214706644e-05
49,11.846778869628906,9.874201774597168,1.9414156675338745,0.46002504229545593,5.4300644478644244e-06
49,11.84361743927002,9.868095397949219,1.9437484741210938,0.4618627727031708,1.9594559489632957e-05
50,11.843639373779297,9.868139266967773,1.941774606704712,0.46479353308677673,1.1826968147943262e-05
50,11.84366226196289,9.868185043334961,1.9397740364074707,0.4679659605026245,2.559784888944705e-06
50,11.843681335449219,9.868244171142578,1.9398658275604248,0.4684891104698181,1.0426793778606225e-05
50,11.843728065490723,9.868278503417969,1.9422953128814697,0.4659982919692993,1.2473768947529607e-05
50,11.843789100646973,9.868330955505371,1.9450854063034058,0.4631868004798889,2.3202737793326378e-06
51,11.843741416931152,9.868402481079102,1.9435864686965942,0.46550285816192627,7.822221050446387e-06
51,11.8436918258667,9.86846923828125,1.942125916481018,0.46796557307243347,2.271593757541268e-06
51,11.843602180480957,9.86867904663086,1.9425400495529175,0.4681074321269989,8.231192623497918e-06
51,11.843502044677734,9.868910789489746,1.94480562210083,0.4659331738948822,8.025718670978677e-06
51,11.843400955200195,9.869140625,1.947299838066101,0.46365225315093994,2.258013864775421e-06
52,11.843107223510742,9.870230674743652,1.945616364479065,0.46638548374176025,9.378267350257374e-06
52,11.842805862426758,9.871321678161621,1.9440637826919556,0.4691268503665924,2.004206407946185e-06
52,11.842558860778809,9.872750282287598,1.9445890188217163,0.4691561460494995,9.671069165051449e-06
52,11.842166900634766,9.873956680297852,1.947650671005249,0.46609732508659363,1.2019082532788161e-05
52,11.822220802307129,9.874979972839355,1.971360683441162,0.45320019125938416,0.00011869490117533132
53,11.82374382019043,9.884123802185059,1.9606635570526123,0.4678206443786621,0.00024580053286626935
53,11.825268745422363,9.893165588378906,1.9493639469146729,0.4831427037715912,3.3449684906372568e-06
53,11.824823379516602,9.91141414642334,1.9480518102645874,0.4860101044178009,0.00019654855714179575
53,11.824934959411621,9.928929328918457,1.9567630290985107,0.4747382700443268,0.00025900028413161635
53,11.825339317321777,9.945281982421875,1.9681795835494995,0.4598122835159302,2.5125331376329996e-05
54,11.825467109680176,9.945636749267578,1.9625637531280518,0.4677979052066803,9.21941245906055e-05
54,11.825577735900879,9.94594669342041,1.955930233001709,0.4772489368915558,4.618143066181801e-06
