Iteration,M2,D2,V2,B,G,Pmech2,Loss,Time,Gradient Norm
0,24.099952697753906,19.900043487548828,3.9000039100646973,-1.1761407852172852,0.00320034334436059,0.9478724002838135,0.040132682770490646,0.05067896842956543,0.10725322365760803
0,24.000598907470703,19.81266975402832,3.811349868774414,-1.1663908958435059,0.012152748182415962,0.9389457106590271,0.054394252598285675,0.07337307929992676,0.2113581895828247
0,23.902257919311523,19.80030632019043,3.725266695022583,-1.1565423011779785,0.020787641406059265,0.9302206039428711,0.13165076076984406,0.09622693061828613,0.4206930696964264
0,23.82805633544922,19.775028228759766,3.64460825920105,-1.1481906175613403,0.02774697169661522,0.9233061671257019,0.027126619592308998,0.11904001235961914,0.4591713547706604
0,23.74444007873535,19.8060302734375,3.5684547424316406,-1.1396008729934692,0.03466038778424263,0.916358232498169,0.14308543503284454,0.1413588523864746,0.6383112072944641
0,23.6784725189209,19.887842178344727,3.4773075580596924,-1.1318238973617554,0.03982396051287651,0.9113925695419312,0.03657392039895058,0.16385102272033691,0.5229436159133911
0,23.608354568481445,19.9705810546875,3.3951780796051025,-1.1255519390106201,0.04327049478888512,0.908282995223999,0.10369239747524261,0.1866168975830078,0.3428278863430023
0,23.551101684570312,20.039844512939453,3.3226702213287354,-1.119512677192688,0.046268753707408905,0.9057886600494385,0.018992438912391663,0.20902109146118164,0.2825523316860199
0,23.501468658447266,20.09882354736328,3.2587475776672363,-1.1138534545898438,0.04907191917300224,0.9035899043083191,0.013368496671319008,0.2313549518585205,0.25403785705566406
0,23.457183837890625,20.15172576904297,3.199997663497925,-1.1085094213485718,0.05167396739125252,0.9017021059989929,0.012564398348331451,0.25389981269836426,0.2209930121898651
0,23.416961669921875,20.20062255859375,3.1447336673736572,-1.1034245491027832,0.05407257378101349,0.9001418352127075,0.012360023334622383,0.275317907333374,0.18398532271385193
0,23.380111694335938,20.248531341552734,3.0905799865722656,-1.0985112190246582,0.0561353862285614,0.8991233110427856,0.016853198409080505,0.2972581386566162,0.12012828886508942
0,23.336532592773438,20.29536247253418,3.0359890460968018,-1.0941532850265503,0.0571429505944252,0.899493932723999,0.10366217792034149,0.31860899925231934,0.04352058470249176
0,23.296846389770508,20.33941078186035,2.985027313232422,-1.0899118185043335,0.05798440799117088,0.9002158641815186,0.01043897308409214,0.3399670124053955,0.08457177877426147
0,23.26018524169922,20.381092071533203,2.937013864517212,-1.0857943296432495,0.05867762491106987,0.9012596011161804,0.009400097653269768,0.36136412620544434,0.12233129143714905
0,23.225963592529297,20.420799255371094,2.891357183456421,-1.0817797183990479,0.059246715158224106,0.9025881290435791,0.009318508207798004,0.38327503204345703,0.15631337463855743
0,23.193559646606445,20.45829200744629,2.848217248916626,-1.07786226272583,0.05980811268091202,0.9040219187736511,0.008004766888916492,0.40487003326416016,0.16960124671459198
0,23.162874221801758,20.49433708190918,2.806802749633789,-1.074066400527954,0.06025443598628044,0.9057028889656067,0.007335057947784662,0.42606186866760254,0.20070064067840576
0,23.133647918701172,20.529056549072266,2.766939878463745,-1.0703794956207275,0.06060503423213959,0.9075894355773926,0.006828871555626392,0.4475748538970947,0.22821514308452606
0,23.103784561157227,20.572351455688477,2.7274696826934814,-1.066280484199524,0.06158185005187988,0.9084795117378235,0.044857364147901535,0.4691779613494873,0.10755971074104309
1,23.104021072387695,20.572954177856445,2.7260539531707764,-1.0661768913269043,0.06148086115717888,0.9087044596672058,0.005596665199846029,1.9070408344268799,0.02705683559179306
1,23.104530334472656,20.574424743652344,2.72285795211792,-1.065926194190979,0.06127862632274628,0.9091691374778748,0.0075409794226288795,1.930574893951416,0.055668964982032776
1,23.10491371154785,20.57815933227539,2.717137575149536,-1.0656152963638306,0.060702383518218994,0.9102318286895752,0.014875927940011024,1.9532759189605713,0.12738633155822754
1,23.105499267578125,20.58243179321289,2.7101023197174072,-1.0652014017105103,0.06004093214869499,0.9114876985549927,0.005112687591463327,1.9759011268615723,0.1509879231452942
1,23.106101989746094,20.586992263793945,2.701861619949341,-1.0646287202835083,0.059400774538517,0.9127923250198364,0.006918677594512701,1.998443841934204,0.15740422904491425
1,23.106901168823242,20.592226028442383,2.692209482192993,-1.063942551612854,0.05866985768079758,0.9142941832542419,0.005632868502289057,2.02160382270813,0.1823609173297882
1,23.107833862304688,20.59787368774414,2.6814684867858887,-1.0631563663482666,0.05788564309477806,0.9159272909164429,0.0044617438688874245,2.0445189476013184,0.19999027252197266
1,23.108875274658203,20.603857040405273,2.669806480407715,-1.0622844696044922,0.05705549940466881,0.9176700711250305,0.003736399579793215,2.066673994064331,0.21565088629722595
1,23.108081817626953,20.608882904052734,2.6529290676116943,-1.0606275796890259,0.056489236652851105,0.9192060232162476,0.05707498639822006,2.0886008739471436,0.19137923419475555
1,23.107322692871094,20.61415672302246,2.6353700160980225,-1.0588876008987427,0.05591801926493645,0.9208000898361206,0.0041618566028773785,2.110980987548828,0.20017831027507782
1,23.106258392333984,20.62394905090332,2.614711284637451,-1.0569946765899658,0.054952409118413925,0.9229738116264343,0.019702741876244545,2.136331081390381,0.2782573699951172
1,23.10519027709961,20.63387680053711,2.59375262260437,-1.0550434589385986,0.05400073900818825,0.9251437783241272,0.0034443021286278963,2.1594038009643555,0.2831313908100128
1,23.104089736938477,20.643844604492188,2.5727345943450928,-1.0530530214309692,0.05308324098587036,0.9272743463516235,0.002545585623010993,2.1810567378997803,0.2830979824066162
1,23.102928161621094,20.653831481933594,2.5516092777252197,-1.0510133504867554,0.05221347510814667,0.9293549656867981,0.0032766107469797134,2.202453136444092,0.2812296748161316
