Iteration,M2,D2,Loss,Time,Gradient Norm
0,12.590017318725586,10.50986385345459,1.5351246474892832e-05,0.06100106239318848,7.254553111124551e-06
0,12.582937240600586,10.516883850097656,1.558785100996829e-09,0.11099886894226074,7.254325737449108e-06
0,12.577139854431152,10.522639274597168,2.7644235789381355e-09,0.16003847122192383,7.253067906276556e-06
0,12.568461418151855,10.528895378112793,3.219133213860914e-05,0.20905733108520508,1.0076780199597124e-05
0,12.561887741088867,10.534208297729492,1.716416342389948e-08,0.2580294609069824,1.0061732609756291e-05
0,12.556373596191406,10.53891658782959,2.957758304944491e-08,0.3070378303527832,1.0065504284284543e-05
0,12.551526069641113,10.543194770812988,3.9360172898739165e-09,0.3560047149658203,1.0072642908198759e-05
0,12.547134399414062,10.547203063964844,1.0798750338381069e-07,0.40599894523620605,1.0252362699247897e-05
0,12.542725563049316,10.55074691772461,5.472417342389235e-06,0.45400118827819824,9.648668310546782e-06
0,12.538674354553223,10.554101943969727,1.3572435397790628e-09,0.5030362606048584,9.6495496109128e-06
0,12.534903526306152,10.557296752929688,1.6165223604147627e-09,0.5509998798370361,9.65131403063424e-06
0,12.531359672546387,10.56035327911377,6.096994437099212e-11,0.6000187397003174,9.651224900153466e-06
0,12.527767181396484,10.563203811645508,4.190396794001572e-06,0.6479988098144531,9.345563739771023e-06
0,12.524371147155762,10.565958023071289,6.366450144845714e-10,0.6979990005493164,9.34565923671471e-06
0,12.521141052246094,10.568625450134277,1.1866896354462142e-10,0.7469995021820068,9.345673788629938e-06
0,12.51805305480957,10.57121467590332,5.240645695181456e-10,0.7960007190704346,9.345637408841867e-06
0,12.51508903503418,10.573732376098633,1.5496745553456037e-10,0.8450381755828857,9.345667422167026e-06
0,12.51223373413086,10.57618522644043,5.709981446000434e-11,0.8980000019073486,9.345694707008079e-06
0,12.508082389831543,10.574824333190918,3.5428871342446655e-05,0.9489984512329102,5.20560843142448e-06
0,12.503297805786133,10.573256492614746,2.570931064838078e-05,0.9989991188049316,6.043990197213134e-06
1,12.503297805786133,10.573256492614746,1.5229959654528002e-11,5.551243782043457,2.0927369212553337e-11
1,12.503286361694336,10.573241233825684,2.7984211214970856e-07,5.599234342575073,5.6564505968026424e-08
1,12.503273963928223,10.573225975036621,1.735210752862315e-09,5.647234916687012,5.806776570693728e-08
1,12.50326156616211,10.573209762573242,1.2610979815974588e-08,5.697235345840454,5.9458660217615034e-08
1,12.503249168395996,10.573193550109863,4.64359210805565e-11,5.74823522567749,5.9460344203898785e-08
1,12.503236770629883,10.573177337646484,9.176202020455548e-10,5.7992353439331055,5.94629732120211e-08
1,12.50322437286377,10.573161125183105,6.907798777433527e-10,5.84923529624939,6.004393071634695e-08
1,12.503192901611328,10.573123931884766,4.1911022208296345e-07,5.898235559463501,1.3794661413157883e-07
1,12.503161430358887,10.573086738586426,6.785073058956925e-10,5.951236009597778,1.37898553020932e-07
1,12.503129959106445,10.573049545288086,4.441158205081841e-11,6.007236957550049,1.3792440256565897e-07
1,12.503098487854004,10.57301139831543,6.844833588814936e-10,6.060234546661377,1.3817361832479946e-07
1,12.503067016601562,10.572973251342773,1.0819558443619925e-10,6.107234477996826,1.382635730351467e-07
1,12.503034591674805,10.572935104370117,6.493961479669963e-10,6.155238628387451,1.3675879984020867e-07
1,12.502999305725098,10.572901725769043,5.667037683565468e-08,6.205235719680786,1.2165799034846714e-07
1,12.50296401977539,10.572867393493652,2.4763574524300225e-10,6.257234573364258,1.216772176348968e-07
1,12.501493453979492,10.56910514831543,3.4295218938495964e-05,6.3072350025177,1.4452318282565102e-05
1,12.499654769897461,10.565129280090332,8.787947990640532e-06,6.3572351932525635,1.656406129768584e-05
1,12.497764587402344,10.561471939086914,1.5276611975423293e-06,6.406234502792358,1.6294212400680408e-05
1,12.495898246765137,10.558022499084473,2.489901063107425e-10,6.456234931945801,1.6294156012008898e-05
1,12.494054794311523,10.554746627807617,1.8875834228992971e-10,6.506235361099243,1.6294112356263213e-05
2,12.494054794311523,10.554746627807617,1.7318577127944934e-10,6.572240114212036,3.9629008408148536e-11
2,12.493448257446289,10.555889129638672,1.1439498848631047e-05,6.6252381801605225,5.662811872753082e-06
2,12.492839813232422,10.557028770446777,6.5433618523513815e-09,6.675235986709595,5.65660366191878e-06
2,12.492140769958496,10.558058738708496,2.0588950064848177e-06,6.7262396812438965,5.116089141665725e-06
