Iteration,M2,D2,V2,Loss
0,6.499999046325684,5.499972343444824,1.4999998807907104,0.15126290917396545
0,6.893150329589844,5.898047924041748,1.9053877592086792,0.036283452063798904
0,7.204476833343506,6.2119140625,2.230562686920166,0.0012819587718695402
0,7.500363826751709,6.340478420257568,2.4568517208099365,0.02099868282675743
0,7.774208068847656,6.50191593170166,2.6154720783233643,0.025602521374821663
1,7.796357154846191,6.848588466644287,2.557119607925415,0.03537721559405327
1,7.887457847595215,7.0912628173828125,2.410749912261963,0.05774087831377983
1,7.9869160652160645,7.3168559074401855,2.2397634983062744,0.012876834720373154
1,8.08824634552002,7.525620937347412,2.060837745666504,0.004521233029663563
1,8.188209533691406,7.719236373901367,1.8878861665725708,0.0002648060326464474
2,8.20638656616211,7.693393230438232,1.9023925065994263,0.007800574414432049
2,8.225025177001953,7.667616844177246,1.9236814975738525,0.0006350611220113933
2,8.244089126586914,7.641962051391602,1.950626015663147,0.0004492818552535027
2,8.263444900512695,7.616292953491211,1.9815483093261719,0.00022278819233179092
2,8.337308883666992,7.660600662231445,2.018249273300171,0.02178584598004818
3,8.337313652038574,7.660602569580078,2.017216205596924,1.5900128346402198e-05
3,8.337331771850586,7.660614013671875,2.0149996280670166,2.0265071725589223e-05
3,8.343743324279785,7.690995693206787,1.994596242904663,0.0029952486511319876
3,8.350196838378906,7.721421241760254,1.9746806621551514,5.14706607646076e-06
3,8.356706619262695,7.751936912536621,1.956368088722229,4.0068374801194295e-05
4,8.356857299804688,7.751985549926758,1.9597667455673218,0.00016310543287545443
4,8.357078552246094,7.752047061920166,1.9659674167633057,0.00010642348206602037
4,8.357378005981445,7.75213623046875,1.9747700691223145,9.102764306589961e-05
4,8.357666969299316,7.752237319946289,1.9839327335357666,1.7128180616055033e-06
4,8.49481201171875,7.703415393829346,1.974265456199646,0.04951126128435135
5,8.494839668273926,7.703446865081787,1.9760476350784302,4.33870118285995e-05
5,8.519315719604492,7.748035430908203,1.9366027116775513,0.008610585704445839
5,8.544727325439453,7.794630527496338,1.9033586978912354,0.0006116599543020129
5,8.578421592712402,7.808959484100342,1.856866478919983,0.0015038317069411278
5,8.613238334655762,7.824164390563965,1.8206117153167725,0.0014310869155451655
6,8.61213493347168,7.827104568481445,1.8244154453277588,0.00015866078319959342
6,8.621167182922363,7.838201999664307,1.8432362079620361,0.005417635664343834
6,8.630338668823242,7.847749710083008,1.8631151914596558,0.0001266969193238765
6,8.63876724243164,7.861021518707275,1.8876452445983887,0.0002294720761710778
6,8.646836280822754,7.874298095703125,1.9171724319458008,0.00025855761487036943
7,8.647486686706543,7.874345302581787,1.9238299131393433,0.0006062579341232777
7,8.651808738708496,7.875572681427002,1.9401413202285767,0.001741762855090201
7,8.656338691711426,7.876948356628418,1.9608874320983887,0.0002465701545588672
7,8.660845756530762,7.878648281097412,1.9833537340164185,3.426294642849825e-05
7,8.665390014648438,7.880133628845215,2.006765604019165,1.187872294394765e-05
8,8.665392875671387,7.880134105682373,2.0067644119262695,8.956516239777557e-07
8,8.66539478302002,7.8801398277282715,2.006626605987549,2.9857616823392163e-07
8,8.672015190124512,7.892071723937988,2.0152649879455566,0.0022310232743620872
8,8.678851127624512,7.9046406745910645,2.0233914852142334,6.836117245256901e-05
8,8.685772895812988,7.917346000671387,2.032200336456299,7.185934009612538e-06
9,8.732559204101562,7.924351215362549,2.0380451679229736,0.01477774977684021
9,8.780184745788574,7.929959774017334,2.04689884185791,0.00016165815759450197
9,8.8278169631958,7.9355292320251465,2.0535333156585693,6.685859261779115e-05
9,8.875479698181152,7.941092491149902,2.060088634490967,6.784632660128409e-06
9,8.924357414245605,7.948697090148926,2.0584144592285156,0.0007281851721927524
10,8.980025291442871,7.789178848266602,1.9937777519226074,0.017286619171500206
10,9.0483980178833,7.622611045837402,1.93841552734375,0.0036748016718775034
10,9.147859573364258,7.532554626464844,1.8887088298797607,0.010878246277570724
10,9.24557113647461,7.442078113555908,1.8413573503494263,6.888516509206966e-05
10,9.342652320861816,7.3482866287231445,1.8044296503067017,0.0013088348787277937
11,9.344388008117676,7.345717906951904,1.802819848060608,0.0002378341305302456
11,9.346914291381836,7.341420650482178,1.8146286010742188,0.0020330476108938456
11,9.350971221923828,7.338033199310303,1.8394337892532349,0.002102620666846633
11,9.355603218078613,7.333559036254883,1.8750429153442383,0.001331889070570469
11,9.451162338256836,7.304025650024414,1.8064757585525513,0.015812713652849197
12,9.45275592803955,7.3051862716674805,1.8197909593582153,0.0022498839534819126
12,9.459197998046875,7.311956882476807,1.8459367752075195,0.0029940020758658648
12,9.465933799743652,7.3179097175598145,1.8821395635604858,0.0011290379334241152
12,9.478951454162598,7.331912517547607,1.9285277128219604,0.0026232399977743626
12,9.492467880249023,7.346116542816162,1.9802132844924927,0.0003835315874312073
13,9.492500305175781,7.346130847930908,1.9817166328430176,2.957892866106704e-05
13,9.500596046447754,7.333908557891846,1.990285038948059,0.0019757943227887154
13,9.508910179138184,7.32188081741333,2.0010087490081787,6.436664261855185e-05
13,9.517355918884277,7.309891223907471,2.0102951526641846,2.5920908228727058e-05
13,9.532163619995117,7.274009704589844,2.0065627098083496,0.001289378385990858
14,9.532164573669434,7.274010181427002,2.0061607360839844,2.0172190033918014e-06
14,9.631316184997559,7.310562610626221,1.8903635740280151,0.026395544409751892
14,9.729632377624512,7.346494674682617,1.7838481664657593,0.000706629769410938
14,9.82675552368164,7.390753746032715,1.6929659843444824,0.0024506687186658382
14,9.92592716217041,7.437337398529053,1.6222003698349,0.00531229842454195
15,9.926878929138184,7.42681884765625,1.6509796380996704,0.00807342678308487
15,9.932449340820312,7.419412136077881,1.7017923593521118,0.006780136842280626
15,9.94168472290039,7.413533687591553,1.770768165588379,0.004929446615278721
15,9.949508666992188,7.440602779388428,1.8550125360488892,0.0029533635824918747
15,9.958295822143555,7.468265056610107,1.9469082355499268,0.0011792323784902692
16,9.958418846130371,7.468300819396973,1.9500871896743774,0.00015744671691209078
16,9.95860481262207,7.46827507019043,1.9561117887496948,0.0001208745816256851
16,9.958850860595703,7.468278408050537,1.9647250175476074,9.885290637612343e-05
16,9.959156036376953,7.468286514282227,1.9755324125289917,7.029747212072834e-05
16,9.98023509979248,7.467393398284912,1.9891942739486694,0.0045759244821965694
17,9.981224060058594,7.470909595489502,1.9845476150512695,0.00022988133423496038
17,9.982233047485352,7.474449634552002,1.9808810949325562,1.4971255041018594e-05
17,9.983233451843262,7.478032112121582,1.9774553775787354,1.2160885489720386e-06
17,10.015573501586914,7.542841911315918,1.9282962083816528,0.00682404637336731
17,10.04829216003418,7.607629776000977,1.8835936784744263,0.0003029080107808113
18,10.048832893371582,7.59891939163208,1.8855866193771362,0.0001576639333507046
18,10.048609733581543,7.5878586769104,1.8915570974349976,0.00014702622138429433
18,10.048818588256836,7.577060699462891,1.904213309288025,0.0006223244708962739
18,10.053506851196289,7.5802764892578125,1.9243559837341309,0.0016262596473097801
