Iteration,M2,D2,Loss,Time,Gradient Norm
0,10.800148010253906,9.000030517578125,9.92380733144671e-10,0.058054208755493164,3.108291957154563e-10
0,10.810147285461426,9.010011672973633,0.0004956320044584572,0.11099958419799805,5.17906628374476e-05
0,10.817354202270508,9.016593933105469,1.2895147847302724e-05,0.1589982509613037,4.5174929255153984e-05
0,10.823551177978516,9.022102355957031,4.329206785769202e-05,0.2070002555847168,4.5077307731844485e-05
0,10.828838348388672,9.026946067810059,3.8629075049811945e-08,0.25699901580810547,4.5094646338839084e-05
0,10.83353042602539,9.031322479248047,4.516847784685751e-09,0.30499815940856934,4.5095006498740986e-05
0,10.837796211242676,9.035348892211914,8.407551099764987e-09,0.3520011901855469,4.5092692744219676e-05
0,10.841736793518066,9.039098739624023,1.1665572507979505e-08,0.4009978771209717,4.5084423618391156e-05
0,10.845418930053711,9.042625427246094,1.4784063750994392e-08,0.44699859619140625,4.508060737862252e-05
0,10.848891258239746,9.045961380004883,2.1889275103603723e-07,0.4949991703033447,4.500704744714312e-05
0,10.852194786071777,9.049123764038086,1.412755068486149e-06,0.5440390110015869,4.4753560359822586e-05
0,10.855795860290527,9.050612449645996,7.238635589601472e-05,0.5930001735687256,2.119301279890351e-05
0,10.859199523925781,9.052091598510742,3.7605102365390053e-10,0.641035795211792,2.119318196491804e-05
0,10.862436294555664,9.05356216430664,4.353202243123633e-09,0.6900022029876709,2.1193116481299512e-05
0,10.865530014038086,9.055024147033691,1.9432065331836945e-11,0.7400050163269043,2.119313103321474e-05
0,10.868498802185059,9.056477546691895,7.712544491944584e-10,0.7900078296661377,2.1192980057094246e-05
0,10.871357917785645,9.057923316955566,4.295016287070297e-10,0.8390014171600342,2.119290002156049e-05
0,10.874119758605957,9.059361457824707,8.878747737028903e-10,0.889000415802002,2.1193014617892914e-05
0,10.87679386138916,9.060791969299316,2.3920179725855917e-10,0.9390082359313965,2.1193152861087583e-05
0,10.879389762878418,9.062214851379395,2.458154391149492e-08,0.9879982471466064,2.1187017409829423e-05
1,10.879617691040039,9.062067985534668,4.9990019761025906e-05,6.224510908126831,2.1733610537921777e-06
1,10.879846572875977,9.061921119689941,1.2189678599838771e-08,6.274508714675903,2.1667992768925615e-06
1,10.88013744354248,9.061763763427734,1.3365124686970375e-05,6.326511859893799,2.3112638700695243e-06
1,10.880430221557617,9.061604499816895,2.5045841312021366e-07,6.3775107860565186,2.321128476978629e-06
1,10.880724906921387,9.061445236206055,1.1059262394752523e-09,6.431508302688599,2.321673946426017e-06
1,10.881153106689453,9.060502052307129,2.3608614355907775e-05,6.48351263999939,1.3700493582291529e-05
1,10.881718635559082,9.059818267822266,3.1206018320517614e-05,6.5375165939331055,9.906816558213905e-06
1,10.882466316223145,9.058272361755371,3.334094799356535e-05,6.5925071239471436,2.25596140808193e-05
1,10.88321590423584,9.056734085083008,1.1159077217826052e-07,6.651508808135986,2.2600819647777826e-05
1,10.883967399597168,9.055206298828125,6.255483242512128e-09,6.70850944519043,2.2599535441258922e-05
1,10.884720802307129,9.053690910339355,1.1172205915954692e-07,6.756508827209473,2.2565880499314517e-05
1,10.885476112365723,9.05218505859375,3.5963396149973903e-10,6.803508281707764,2.256570769532118e-05
1,10.88623332977295,9.050688743591309,7.396063206321912e-10,6.84950852394104,2.2565855033462867e-05
1,10.886991500854492,9.049201965332031,1.3406925569725558e-09,6.896508455276489,2.2566167899640277e-05
1,10.887751579284668,9.047723770141602,2.1147008588684457e-09,6.943507194519043,2.2565320250578225e-05
1,10.888558387756348,9.047045707702637,1.5289151633623987e-05,6.9895079135894775,1.032397267408669e-05
1,10.889378547668457,9.046338081359863,2.2946646822674666e-06,7.035510063171387,1.073947441909695e-05
1,10.890207290649414,9.04565143585205,1.6610808870609617e-06,7.083508253097534,1.0395166100352071e-05
1,10.891039848327637,9.044966697692871,5.756006657975377e-07,7.133507490158081,1.0339075743104331e-05
1,10.891873359680176,9.044280052185059,2.020114520107086e-09,7.183508396148682,1.034007527778158e-05
2,10.891874313354492,9.044278144836426,1.321358666928063e-07,7.234508037567139,2.7856948747739807e-08
2,10.891877174377441,9.044259071350098,3.2509686320736364e-07,7.28650975227356,2.871352933198068e-07
2,10.891923904418945,9.044724464416504,1.2501489436544944e-05,7.335509300231934,6.90957722326857e-06
2,10.891984939575195,9.045109748840332,2.3014033558865776e-06,7.385509252548218,5.6991334531630855e-06
2,10.892054557800293,9.045615196228027,2.445921609250945e-06,7.439509391784668,7.4556219260557555e-06
2,10.892319679260254,9.045818328857422,3.776973608182743e-05,7.49650764465332,2.9855700631742366e-06
2,10.892585754394531,9.046022415161133,5.902206501318119e-10,7.555511951446533,2.9856134915462462e-06
2,10.892853736877441,9.04622745513916,7.270265500736173e-10,7.617548942565918,2.9854670628992608e-06
2,10.893122673034668,9.04643440246582,5.178635298364043e-10,7.672509431838989,2.985523678944446e-06
2,10.893393516540527,9.046640396118164,1.3170310353416426e-07,7.727509260177612,2.9580871796497377e-06
2,10.893745422363281,9.047175407409668,1.8065580661641434e-05,7.8025102615356445,7.666640158277005e-06
2,10.894098281860352,9.047712326049805,1.3166539858389115e-08,7.854549884796143,7.663743417651858e-06
2,10.894457817077637,9.048215866088867,6.479790499724913e-07,7.902549982070923,7.170753633545246e-06
2,10.894818305969238,9.048721313476562,7.1582939575876026e-09,7.95055079460144,7.169468972278992e-06
2,10.895180702209473,9.049229621887207,1.3911977347902393e-08,7.997534990310669,7.175734481279505e-06
2,10.89554500579834,9.049739837646484,1.459030674055839e-09,8.042550563812256,7.174839538492961e-06
2,10.89592170715332,9.05030632019043,2.4216165002144407e-06,8.089521169662476,7.951494808366988e-06
2,10.897613525390625,9.052569389343262,0.0002684087085071951,8.134546995162964,3.242991806473583e-05
