Iteration,M2,D2,V2,B,G,Pmech2,Loss,Time,Gradient Norm
0,9.550043106079102,7.950812339782715,1.6499994993209839,-0.47145646810531616,-0.007719861343502998,0.3881489634513855,0.004592478275299072,0.02369213104248047,0.02590179815888405
0,9.504881858825684,7.904183387756348,1.6939369440078735,-0.4758162796497345,-0.012089766561985016,0.39251193404197693,0.002668596338480711,0.04590797424316406,0.046041764318943024
0,9.465191841125488,7.864468574523926,1.7321144342422485,-0.4795818328857422,-0.01586982235312462,0.39627471566200256,0.0013296755496412516,0.06762313842773438,0.059996023774147034
0,9.432228088378906,7.838611125946045,1.7646522521972656,-0.4827922582626343,-0.01906992867588997,0.39942654967308044,0.00041207842878066003,0.08940315246582031,0.06441216170787811
0,9.458843231201172,7.790534019470215,1.8029659986495972,-0.48661476373672485,-0.022416632622480392,0.40275344252586365,0.004823357332497835,0.11090302467346191,0.09062022715806961
0,9.483317375183105,7.756077766418457,1.8334593772888184,-0.48966750502586365,-0.02518325299024582,0.4054833948612213,9.608014079276472e-05,0.13283920288085938,0.08831221610307693
0,9.507972717285156,7.728265285491943,1.8587980270385742,-0.49223288893699646,-0.02749140001833439,0.4077341556549072,0.0002503619180060923,0.15532898902893066,0.08113054931163788
0,9.53392219543457,7.705330848693848,1.879926085472107,-0.4944196939468384,-0.029387341812253,0.40955036878585815,0.0005174193647690117,0.17727327346801758,0.06991438567638397
0,9.560969352722168,7.686400413513184,1.8972476720809937,-0.4962851107120514,-0.030882664024829865,0.4109373986721039,0.0008516806992702186,0.19895195960998535,0.05529565364122391
0,9.59298324584961,7.669338703155518,1.9103477001190186,-0.49784204363822937,-0.03186161071062088,0.41176649928092957,0.0018666198011487722,0.220458984375,0.033349256962537766
0,9.623250007629395,7.655769348144531,1.919649600982666,-0.4991229772567749,-0.032391082495450974,0.4120997190475464,0.0015598495956510305,0.24358820915222168,0.01336587592959404
0,9.650437355041504,7.643435478210449,1.925511121749878,-0.5001752972602844,-0.032481849193573,0.41193681955337524,0.0015185705851763487,0.2660338878631592,0.006504561752080917
0,9.68059253692627,7.636078357696533,1.9266399145126343,-0.500929594039917,-0.03197852894663811,0.4111452102661133,0.0025383939500898123,0.28839612007141113,0.0318535640835762
0,9.708662986755371,7.630967617034912,1.9238672256469727,-0.5014468431472778,-0.030993856489658356,0.40985238552093506,0.001822420977987349,0.31030917167663574,0.053582563996315
0,9.73471450805664,7.628408908843994,1.9176230430603027,-0.5017483234405518,-0.029620738700032234,0.4081827700138092,0.0014686078066006303,0.3323860168457031,0.07304449379444122
