Iteration,M2,D2,V2,Loss
0,0.6200000643730164,0.6000000238418579,0.5199999809265137,1686.90087890625
0,0.9747205376625061,0.9548078775405884,0.876953661441803,20.186439514160156
0,1.2650718688964844,1.2452630996704102,1.1690194606781006,7.979759693145752
0,1.517109990119934,1.4973723888397217,1.4223679304122925,1.2217158079147339
0,1.743076205253601,1.7233902215957642,1.6493510007858276,0.3884124755859375
1,1.7430768013000488,1.7233911752700806,1.6493982076644897,0.11543458700180054
1,1.7430788278579712,1.723397135734558,1.6495051383972168,0.2464313954114914
1,1.7430814504623413,1.723404049873352,1.6496590375900269,0.10887490957975388
1,1.7430930137634277,1.7234406471252441,1.6498936414718628,1.3114449977874756
1,1.7431052923202515,1.7234783172607422,1.650176763534546,0.11102578788995743
2,1.7431058883666992,1.723479151725769,1.6502233743667603,0.10600777715444565
2,1.7431070804595947,1.7234808206558228,1.6503174304962158,0.10748935490846634
2,1.743108868598938,1.7234834432601929,1.6504602432250977,0.1127673089504242
2,1.743111252784729,1.7234870195388794,1.6506518125534058,0.10932403802871704
2,1.7431143522262573,1.7234915494918823,1.6508923768997192,0.10888664424419403
3,1.7431195974349976,1.7234935760498047,1.6509817838668823,0.7070966362953186
3,1.7431280612945557,1.7235021591186523,1.6511560678482056,0.4877631366252899
3,1.743137240409851,1.7235116958618164,1.651380181312561,0.10964541137218475
3,1.7431471347808838,1.7235223054885864,1.6516557931900024,0.11580757051706314
3,1.7431583404541016,1.7235333919525146,1.6519927978515625,0.1873306781053543
4,1.7431588172912598,1.7235342264175415,1.6520394086837769,0.09443794190883636
4,1.7431598901748657,1.7235357761383057,1.6521321535110474,0.09017664939165115
4,1.7431615591049194,1.7235382795333862,1.6522754430770874,0.10915189981460571
4,1.7431784868240356,1.7235560417175293,1.6525224447250366,1.9930238723754883
4,1.7431961297988892,1.7235748767852783,1.6528210639953613,0.10866142064332962
5,1.7432026863098145,1.7235701084136963,1.6526464223861694,0.5643613934516907
5,1.7432100772857666,1.7235665321350098,1.6525262594223022,0.13318374752998352
5,1.743218183517456,1.7235639095306396,1.6524572372436523,0.11123162508010864
5,1.7432270050048828,1.723562240600586,1.6524385213851929,0.10444391518831253
5,1.7432365417480469,1.7235616445541382,1.6524732112884521,0.11737066507339478
6,1.7432373762130737,1.7235625982284546,1.6525278091430664,0.12262186408042908
6,1.7432390451431274,1.723564863204956,1.652639389038086,0.13182060420513153
6,1.743241310119629,1.723568081855774,1.6528035402297974,0.10668370872735977
6,1.7432442903518677,1.7235723733901978,1.6530218124389648,0.11106239259243011
6,1.743247628211975,1.7235771417617798,1.6532821655273438,0.060079313814640045
7,1.7432551383972168,1.723586082458496,1.6533912420272827,0.9618611335754395
7,1.7432737350463867,1.7235980033874512,1.6532176733016968,1.0718858242034912
7,1.7432948350906372,1.7236138582229614,1.6531273126602173,0.34445899724960327
7,1.7433313131332397,1.7236356735229492,1.6531423330307007,1.7455941438674927
7,1.7433680295944214,1.7236579656600952,1.6531853675842285,0.02476055547595024
8,1.7433687448501587,1.7236589193344116,1.6532392501831055,0.10535215586423874
8,1.7433701753616333,1.723660945892334,1.653348445892334,0.10883758217096329
8,1.7433987855911255,1.7236617803573608,1.6529256105422974,2.526536464691162
8,1.7434282302856445,1.7236636877059937,1.6525561809539795,0.1089615598320961
8,1.74345862865448,1.723666787147522,1.6522409915924072,0.11005714535713196
9,1.7434592247009277,1.7236676216125488,1.6522927284240723,0.08990471065044403
9,1.743463158607483,1.723671555519104,1.6524378061294556,0.4189871847629547
9,1.7434678077697754,1.7236765623092651,1.652639627456665,0.10580936074256897
9,1.7435259819030762,1.7237147092819214,1.6528327465057373,5.833286285400391
9,1.743585228919983,1.7237541675567627,1.653084635734558,0.11109113693237305
10,1.743609070777893,1.7237894535064697,1.653192162513733,2.779437780380249
10,1.74363374710083,1.7238260507583618,1.6533573865890503,0.1057736799120903
10,1.743659257888794,1.7238638401031494,1.6535818576812744,0.11095777153968811
10,1.743693232536316,1.7238965034484863,1.6535893678665161,0.6364327073097229
10,1.7437281608581543,1.7239303588867188,1.6536544561386108,0.10439880192279816
11,1.7437288761138916,1.7239314317703247,1.6537128686904907,0.10647831112146378
11,1.7437305450439453,1.7239339351654053,1.6538342237472534,0.12443123012781143
11,1.7437329292297363,1.7239376306533813,1.6540148258209229,0.10503434389829636
11,1.7437554597854614,1.723933219909668,1.6537723541259766,1.623931884765625
11,1.743780493736267,1.723928689956665,1.6536091566085815,0.2588596045970917
12,1.7437851428985596,1.7239307165145874,1.653712511062622,0.5058392286300659
12,1.7438117265701294,1.7239686250686646,1.6539371013641357,2.4443743228912354
12,1.7438385486602783,1.724007487297058,1.6541924476623535,0.026951903477311134
12,1.743866205215454,1.7240475416183472,1.654506802558899,0.09457328915596008
12,1.7438948154449463,1.7240890264511108,1.6548871994018555,0.12162254005670547
13,1.743895411491394,1.7240902185440063,1.6549450159072876,0.09285559505224228
13,1.7438968420028687,1.7240926027297974,1.655064582824707,0.10565564036369324
13,1.7439020872116089,1.7240906953811646,1.655083179473877,0.21755369007587433
13,1.743908166885376,1.7240899801254272,1.6551634073257446,0.10406704246997833
13,1.74391508102417,1.724090576171875,1.6553077697753906,0.11110738664865494
14,1.7439157962799072,1.724091649055481,1.655368685722351,0.09872672706842422
14,1.7439173460006714,1.724094033241272,1.6554933786392212,0.10802391171455383
14,1.7439196109771729,1.7240976095199585,1.6556813716888428,0.10320397466421127
14,1.7439228296279907,1.72410249710083,1.6559351682662964,0.11088438332080841
14,1.743926763534546,1.7241085767745972,1.6562526226043701,0.0997493714094162
15,1.743926763534546,1.7241089344024658,1.6562683582305908,0.009014603681862354
15,1.7439275979995728,1.72411048412323,1.6563488245010376,0.10655435919761658
15,1.7439303398132324,1.724118709564209,1.6564829349517822,0.1804753541946411
15,1.743933916091919,1.7241283655166626,1.656684160232544,0.11087711155414581
15,1.7439380884170532,1.7241392135620117,1.6569453477859497,0.08264665305614471
16,1.7439416646957397,1.7241452932357788,1.6568665504455566,0.21190328896045685
16,1.7439460754394531,1.724152684211731,1.6568539142608643,0.10710718482732773
16,1.7439512014389038,1.7241612672805786,1.656904697418213,0.09524113684892654
16,1.743957281112671,1.7241711616516113,1.6570231914520264,0.10822124779224396
16,1.7439641952514648,1.7241824865341187,1.6572102308273315,0.10868879407644272
17,1.7439650297164917,1.7241837978363037,1.6572787761688232,0.10985177010297775
17,1.7439736127853394,1.7242056131362915,1.6570979356765747,0.654491126537323
17,1.7439850568771362,1.7242333889007568,1.657019019126892,0.30623340606689453
17,1.744012475013733,1.7243058681488037,1.6570762395858765,1.610654354095459
17,1.744040846824646,1.7243800163269043,1.6572006940841675,0.0989602580666542
18,1.744040846824646,1.724380373954773,1.6572210788726807,0.00923040509223938
18,1.7440420389175415,1.7243815660476685,1.6573158502578735,0.12647055089473724
18,1.7440650463104248,1.724409580230713,1.6575572490692139,2.05045223236084
