Iteration,M2,M3,D2,D3,V2,V3,Pmech2,Pmech3,Loss,Time,Gradient Norm
7,19.05754852,12.80439663,10.79065323,11.29154682,2.183873177,2.587313175,-3.121027708,0.52384752,5.71E-05,25.61023998,0.051398367
7,19.0537014,12.79847145,10.7977314,11.29382038,2.185092688,2.586685658,-3.12108469,0.523783445,5.99E-05,25.75088978,0.056141756
7,19.04984093,12.7925272,10.80479145,11.29613495,2.185528517,2.585573912,-3.121145487,0.523716092,6.61E-05,25.89253283,0.058721557
7,19.04596329,12.78653812,10.81188393,11.29848862,2.184849501,2.583813667,-3.121209145,0.523646712,8.29E-05,26.03462481,0.060188092
7,19.04050827,12.78147793,10.82017231,11.30210495,2.185570955,2.582219601,-3.121273756,0.523572564,0.000469272,26.17555904,0.063995175
7,19.03510857,12.77641678,10.82849216,11.30578613,2.185792208,2.580346584,-3.121336699,0.523500264,5.09E-05,26.31693292,0.062099669
7,19.02970123,12.77132416,10.83675575,11.30949593,2.18553853,2.578178883,-3.121399641,0.523427784,6.00E-05,26.45831895,0.061946437
7,19.02430725,12.76626778,10.84493923,11.31331348,2.185599327,2.576073885,-3.121463537,0.523353219,6.13E-05,26.60003185,0.063424349
7,19.01889801,12.76117992,10.85307598,11.31715584,2.185448885,2.57383275,-3.121524811,0.52328074,5.83E-05,26.74122,0.061311189
7,19.0131855,12.75481224,10.86269188,11.32196712,2.183539152,2.570310116,-3.12160635,0.523189723,0.000185367,26.88302398,0.076665148
7,19.00629425,12.74701977,10.87331676,11.3281889,2.177518845,2.564775944,-3.121670723,0.523121178,0.000299707,27.02370095,0.057461787
7,18.9993763,12.73924923,10.88380527,11.33443451,2.172856331,2.559979677,-3.121722698,0.52306217,8.32E-05,27.16438699,0.049188677
7,18.99243355,12.7314949,10.89421177,11.34074402,2.170366049,2.556349993,-3.121758223,0.523015678,0.000120357,27.30529284,0.038576823
8,18.99231911,12.7314415,10.89430904,11.34082031,2.173077106,2.557822466,-3.121737957,0.523031175,0.000152034,27.44628191,0.012805792
8,18.9920063,12.73129177,10.89453888,11.3409481,2.178113461,2.560601234,-3.121697426,0.523062646,0.000127842,27.58688498,0.025862833
8,18.99163628,12.7311058,10.89483547,11.34112644,2.18468976,2.564246893,-3.121642351,0.523105621,9.03E-05,27.72728896,0.035114698
8,18.99123764,12.73088932,10.89516354,11.34132671,2.191845417,2.568246841,-3.121577501,0.523156464,6.33E-05,27.86818814,0.041336413
8,18.9906044,12.72951984,10.89708233,11.34240055,2.196760178,2.570717335,-3.121532679,0.523189723,0.00019085,28.008075,0.026890703
8,18.98994637,12.72806549,10.89906693,11.3434763,2.200374126,2.572485685,-3.121487617,0.523224533,8.64E-05,28.14886594,0.028033338
8,18.9897995,12.72509956,10.90235901,11.34507275,2.195912838,2.569343328,-3.121463299,0.52324903,0.000724459,28.28958201,0.019627035
