Iteration,M2,M3,D2,D3,V2,V3,Loss,Time,Gradient Norm
0,9.5,6.5,5.499996662,5.499999523,1.708919406,1.525182962,14.68669128,0.143090963,1.57350111
0,9.973508835,6.930533886,5.981844425,5.930364132,2.189693689,2.01053381,10.03078079,0.282930851,6.324697971
0,10.31831741,7.257819176,6.330338001,6.257541656,2.53767252,2.360407114,0.008396555,0.421222925,6.350038528
0,10.60294819,7.532564163,6.61754179,6.532320023,2.823934078,2.647543907,0.004449615,0.558864832,6.33382988
0,10.85035896,7.774142265,6.868748665,6.77425909,3.072809696,2.896712542,0.019042799,0.696923733,6.3078022
0,11.07132626,7.992391109,7.096598625,6.993367195,3.295920372,3.119618893,0.040778819,0.834518909,6.272497177
0,11.27230072,8.193531036,7.308386803,7.195548058,3.499836922,3.322758913,0.063712671,0.983861923,6.224500179
0,11.45835018,8.381998062,7.506749153,7.384241581,3.68886447,3.510382175,0.069440559,1.16473794,6.17118454
0,11.63173389,8.560548782,7.697818279,7.562621117,3.865579844,3.684870958,0.112899952,1.306396961,6.093496799
0,11.79486942,8.731387138,7.883805752,7.732580662,4.03199625,3.848174334,0.133051932,1.446796894,6.003527164
0,11.94957542,8.896223068,8.063941002,7.894999981,4.189845562,4.001987934,0.185653865,1.58464694,5.913049221
0,12.09636593,9.056124687,8.243555069,8.051884651,4.339948177,4.146958828,0.206056833,1.722515821,5.794057369
0,12.23605347,9.212225914,8.423564911,8.204163551,4.483204365,4.283895016,0.238252342,1.860255003,5.661975861
0,12.36909866,9.36529541,8.604614258,8.352618217,4.620347023,4.413444996,0.273085535,1.997927904,5.518180847
0,12.49568939,9.515727043,8.787031174,8.497894287,4.751998425,4.53617382,0.307680398,2.136119604,5.365565777
0,12.61568832,9.664948463,8.973505974,8.641111374,4.878430843,4.651849747,0.495201468,2.274626017,5.172191143
0,12.72910023,9.811326981,9.16074276,8.782051086,5.000400066,4.761712551,0.376339376,2.412787914,5.010092258
0,12.83550453,9.954565048,9.348875046,8.921157837,5.118294716,4.866127014,0.418699145,2.550798655,4.844575882
0,12.93498993,10.09451771,9.536090851,9.058338165,5.232581615,4.965775967,0.389112353,2.688368797,4.694458485
0,13.02468204,10.23006821,9.725692749,9.194736481,5.343416214,5.060569286,0.541144609,2.826281786,4.525400639
